target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_reconstruction_loss,delta_gcn_gru_decoder_r2,delta_precision,delta_recall,delta_decoder_r2,delta_macro_recall,delta_brier_score,delta_ece,delta_bilstm_decoder_r2,delta_accuracy,delta_gcn_gru_reconstruction_loss,delta_f1,delta_bilstm_reconstruction_loss,delta_loss,delta_joint_loss,delta_balanced_accuracy,delta_macro_precision,delta_macro_f1,delta_roc_auc
0,9,2,"[0, 1, 3, 4, 5, 9, 10, 11, 16]","[2, 6, 7, 8, 12, 13, 14, 15, 17]",9,9,30,0.6926217793281957,0.5555555555555556,0.6,0.75,0.5,0.55,0.575,0.5833333333333333,0.5833333333333333,0.7222222222222223,0.24973729058867958,0.05319960249794853,0.6093173623085022,0.8868981599807739,0.1131017804145813,0.9707724452018738,0.029227495193481445,0.8030238151550293,0.19697612524032593,0.6934746789325344,0.4444444444444444,0.5454545454545454,0.6,0.5,0.41558441558441556,0.425,0.41666666666666663,0.41666666666666663,0.5555555555555556,0.2501637066269439,0.057774994108412026,0.6108306646347046,0.8868981599807739,0.1131017804145813,0.9707724452018738,0.029227495193481445,0.8030238151550293,0.19697612524032593,0.0,0.0,-0.15000000000000002,0.0,0.0,-0.16666666666666663,0.00042641603826434893,0.004575391610463497,0.0,-0.11111111111111116,0.0,-0.054545454545454564,0.0,0.0008528996043387638,0.0015133023262023926,-0.16666666666666663,-0.14999999999999997,-0.1344155844155845,-0.16666666666666674
0,12,1,"[0, 1, 2, 5, 6, 7, 8, 11, 12, 13, 15, 17]","[3, 4, 9, 10, 14, 16]",12,6,30,0.6940950172117161,0.3333333333333333,0.3333333333333333,0.5,0.25,0.3333333333333333,0.375,0.375,0.375,0.375,0.2504739054142697,0.16863197088241583,0.6505510807037354,0.8974156379699707,0.1025843620300293,0.9726631045341492,0.027336835861206055,0.8221681714057922,0.177831768989563,0.6952487979785703,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.25,0.14285714285714285,0.16666666666666666,0.125,0.125,0.25,0.25105082048150607,0.3360824783643087,0.6535609364509583,0.8974156379699707,0.1025843620300293,0.9726631045341492,0.027336835861206055,0.8221681714057922,0.177831768989563,0.0,0.0,-0.16666666666666669,0.0,0.0,-0.25,0.0005769150672363388,0.16745050748189289,0.0,-0.16666666666666666,0.0,-0.047619047619047616,0.0,0.00115378076685424,0.0030098557472229004,-0.25,-0.20833333333333334,-0.19047619047619047,-0.125
0,12,2,"[1, 2, 3, 6, 7, 8, 9, 10, 11, 13, 15, 16]","[0, 4, 5, 12, 14, 17]",12,6,30,0.6972519168395697,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.25,0.14285714285714285,0.16666666666666666,0.125,0.125,0.125,0.2520523209532965,0.33580776055653894,0.6702191829681396,0.8846070766448975,0.11539298295974731,0.9708474278450012,0.02915257215499878,0.7983666658401489,0.20163333415985107,0.69740257009473,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.25,0.14285714285714285,0.16666666666666666,0.125,0.125,0.125,0.25212763593517584,0.3360085884730022,0.6721389293670654,0.8846070766448975,0.11539298295974731,0.9708474278450012,0.02915257215499878,0.7983666658401489,0.20163333415985107,0.0,0.0,0.0,0.0,0.0,0.0,7.53149818793486e-05,0.00020082791646325315,0.0,0.0,0.0,0.0,0.0,0.00015065325516028238,0.0019197463989257812,0.0,0.0,0.0,0.0
0,12,3,"[0, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 17]","[1, 2, 7, 10, 11, 16]",12,6,30,0.6937378370135421,0.5,0.4,1.0,0.25,0.4857142857142857,0.7,0.625,0.625,0.5,0.2502953001187292,0.0027268826961517334,0.7226784825325012,0.8812909722328186,0.11870890855789185,0.973655641078949,0.026344239711761475,0.7889263033866882,0.211073637008667,0.693821593811811,0.5,0.4,1.0,0.25,0.4857142857142857,0.7,0.625,0.625,0.5,0.25033719356001355,0.002239823341369629,0.7220489978790283,0.8812909722328186,0.11870890855789185,0.973655641078949,0.026344239711761475,0.7889263033866882,0.211073637008667,0.0,0.0,0.0,0.0,0.0,0.0,4.189344128435746e-05,-0.0004870593547821045,0.0,0.0,0.0,0.0,0.0,8.375679826888582e-05,-0.0006294846534729004,0.0,0.0,0.0,0.0
1,3,1,"[7, 8, 10]","[0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 14, 15, 16, 17]",3,15,30,0.6928089041835723,0.5333333333333333,0.5333333333333333,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.537037037037037,0.24983087169267726,0.03178096214930215,0.6079670786857605,0.935912013053894,0.06408804655075073,0.9807814359664917,0.019218623638153076,0.8910425901412964,0.10895746946334839,0.6927754659241567,0.5333333333333333,0.46153846153846156,0.42857142857142855,0.5,0.5248868778280543,0.5267857142857143,0.5277777777777778,0.5277777777777778,0.5555555555555556,0.2498141478341287,0.031935918331146285,0.5365666151046753,0.935912013053894,0.06408804655075073,0.9807814359664917,0.019218623638153076,0.8910425901412964,0.10895746946334839,0.0,0.0,-0.015873015873015872,-0.16666666666666663,0.0,-0.02777777777777779,-1.6723858548561843e-05,0.00015495618184413473,0.0,0.0,0.0,-0.07179487179487176,0.0,-3.343825941559686e-05,-0.0714004635810852,-0.02777777777777779,-0.02876984126984128,-0.008446455505279005,0.0185185185185186
1,3,2,"[2, 3, 5]","[0, 1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,30,0.6939706286020559,0.4,0.4,0.3333333333333333,0.5,0.4,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.37037037037037035,0.2504117292239851,0.10175050497055049,0.5382222533226013,0.9347288608551025,0.06527113914489746,0.9807798266410828,0.019220173358917236,0.8886778950691223,0.11132210493087769,0.6945736174541732,0.3333333333333333,0.2857142857142857,0.25,0.3333333333333333,0.33035714285714285,0.3392857142857143,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.2507131946853997,0.16856899261474606,0.5392611622810364,0.9347288608551025,0.06527113914489746,0.9807798266410828,0.019220173358917236,0.8886778950691223,0.11132210493087769,0.0,0.0,-0.08333333333333331,-0.16666666666666669,0.0,-0.08333333333333331,0.0003014654614146295,0.06681848764419557,0.0,-0.06666666666666671,0.0,-0.11428571428571432,0.0,0.0006029888521172921,0.0010389089584350586,-0.08333333333333331,-0.07738095238095233,-0.06964285714285717,-0.03703703703703698
1,3,3,"[1, 11, 12]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17]",3,15,30,0.6939051381816893,0.4666666666666667,0.3333333333333333,0.2857142857142857,0.4,0.4444444444444444,0.45535714285714285,0.45,0.45,0.38,0.25037897781978574,0.03508603970209756,0.5380503535270691,0.9362286329269409,0.0637713074684143,0.9810863137245178,0.018913686275482178,0.8913710117340088,0.10862898826599121,0.6939036231445764,0.4666666666666667,0.3333333333333333,0.2857142857142857,0.4,0.4444444444444444,0.45535714285714285,0.45,0.45,0.36,0.2503782169340794,0.03501503864924116,0.5388259291648865,0.9362286329269409,0.0637713074684143,0.9810863137245178,0.018913686275482178,0.8913710117340088,0.10862898826599121,0.0,0.0,0.0,0.0,0.0,0.0,-7.6088570633015e-07,-7.10010528564009e-05,0.0,0.0,0.0,0.0,0.0,-1.5150371128758167e-06,0.0007755756378173828,0.0,0.0,0.0,-0.020000000000000018
1,3,4,"[9, 15, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16]",3,15,30,0.693014497033106,0.5333333333333333,0.5333333333333333,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.24993366974075232,0.03170774777730301,0.5354151725769043,0.938285231590271,0.06171482801437378,0.9818792343139648,0.018120765686035156,0.8946912288665771,0.10530877113342285,0.693032847946054,0.6,0.5714285714285714,0.5,0.6666666666666666,0.5982142857142857,0.6071428571428572,0.6111111111111112,0.6111111111111112,0.5740740740740741,0.2499428328228087,0.09830290476481118,0.534227192401886,0.938285231590271,0.06171482801437378,0.9818792343139648,0.018120765686035156,0.8946912288665771,0.10530877113342285,0.0,0.0,0.05555555555555558,0.0,0.0,0.05555555555555558,9.163082056395933e-06,0.06659515698750818,0.0,0.06666666666666665,0.0,0.03809523809523807,0.0,1.835091294799529e-05,-0.0011879801750183105,0.05555555555555558,0.051587301587301626,0.06488095238095237,0.01851851851851849
1,3,5,"[6, 14, 16]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17]",3,15,30,0.6936310082987857,0.4666666666666667,0.42857142857142855,0.375,0.5,0.4642857142857143,0.4732142857142857,0.4722222222222222,0.4722222222222222,0.4444444444444444,0.25024191951935887,0.03516689141591389,0.5339380502700806,0.9380068182945251,0.06199324131011963,0.9815937876701355,0.018406212329864502,0.8944198489189148,0.1055801510810852,0.693664421555487,0.5333333333333333,0.46153846153846156,0.42857142857142855,0.5,0.5248868778280543,0.5267857142857143,0.5277777777777778,0.5277777777777778,0.42592592592592593,0.2502586105761443,0.031621913115183475,0.5337175130844116,0.9380068182945251,0.06199324131011963,0.9815937876701355,0.018406212329864502,0.8944198489189148,0.1055801510810852,0.0,0.0,0.05357142857142855,0.0,0.0,0.05555555555555558,1.669105678542282e-05,-0.003544978300730417,0.0,0.06666666666666665,0.0,0.032967032967033016,0.0,3.3413256701364524e-05,-0.0002205371856689453,0.05555555555555558,0.0535714285714286,0.06060116354234002,-0.01851851851851849
1,3,6,"[0, 4, 13]","[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17]",3,15,30,0.6927187405603699,0.6,0.5714285714285714,0.5,0.6666666666666666,0.5982142857142857,0.6071428571428572,0.6111111111111112,0.6111111111111112,0.5555555555555556,0.24978579205218518,0.09828376770019531,0.5291771292686462,0.9302287101745605,0.06977123022079468,0.9793627858161926,0.020637214183807373,0.8810946941375732,0.11890530586242676,0.6927787290253,0.5333333333333333,0.46153846153846156,0.42857142857142855,0.5,0.5248868778280543,0.5267857142857143,0.5277777777777778,0.5277777777777778,0.5,0.249815773796076,0.03151317040125523,0.5296745300292969,0.9302287101745605,0.06977123022079468,0.9793627858161926,0.020637214183807373,0.8810946941375732,0.11890530586242676,0.0,0.0,-0.07142857142857145,-0.16666666666666663,0.0,-0.08333333333333337,2.998174389082231e-05,-0.06677059729894008,0.0,-0.06666666666666665,0.0,-0.10989010989010983,0.0,5.9988464930160745e-05,0.0004974007606506348,-0.08333333333333337,-0.0803571428571429,-0.07332740788623138,-0.05555555555555558
1,6,1,"[2, 3, 5, 8, 13, 17]","[0, 1, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16]",6,12,30,0.6938225277015834,0.4166666666666667,0.46153846153846156,0.375,0.6,0.4125874125874126,0.4375,0.44285714285714284,0.44285714285714284,0.42857142857142855,0.2503376786762383,0.08508373300234479,0.5510997772216797,0.9374363422393799,0.06256359815597534,0.9813339710235596,0.018665969371795654,0.8935386538505554,0.1064612865447998,0.6940730992919718,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.4,0.3333333333333333,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.25046296236473503,0.1687544385592143,0.5515962839126587,0.9374363422393799,0.06256359815597534,0.9813339710235596,0.018665969371795654,0.8935386538505554,0.1064612865447998,0.0,0.0,-0.0892857142857143,-0.19999999999999996,0.0,-0.09999999999999998,0.00012528368849673566,0.0836707055568695,0.0,-0.08333333333333337,0.0,-0.12820512820512825,0.0,0.00025057159038843757,0.0004965066909790039,-0.09999999999999998,-0.09464285714285714,-0.07925407925407929,-0.08571428571428569
1,6,2,"[4, 6, 7, 11, 14, 16]","[0, 1, 2, 3, 5, 8, 9, 10, 12, 13, 15, 17]",6,12,30,0.6926008337529744,0.5,0.4,0.4,0.4,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.5142857142857142,0.24972684358520536,0.001689786712328556,0.5482587814331055,0.9344039559364319,0.06559604406356812,0.9806031584739685,0.019396841526031494,0.8882047533988953,0.11179524660110474,0.6924757888183777,0.5833333333333334,0.4444444444444444,0.5,0.4,0.5555555555555556,0.5625,0.5571428571428572,0.5571428571428572,0.5428571428571429,0.2496643022587902,0.08186716337998712,0.5477602481842041,0.9344039559364319,0.06559604406356812,0.9806031584739685,0.019396841526031494,0.8882047533988953,0.11179524660110474,0.0,0.0,0.09999999999999998,0.0,0.0,0.07142857142857145,-6.254132641517196e-05,0.08017737666765856,0.0,0.08333333333333337,0.0,0.0444444444444444,0.0,-0.00012504493459675192,-0.0004985332489013672,0.07142857142857145,0.07678571428571429,0.06984126984126987,0.028571428571428692
1,6,3,"[0, 1, 9, 10, 12, 15]","[2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 16, 17]",6,12,30,0.6936010969752319,0.5833333333333334,0.5454545454545454,0.42857142857142855,0.75,0.5804195804195804,0.6142857142857143,0.625,0.625,0.4375,0.2502269577629286,0.08165804048379266,0.5563052892684937,0.9348599910736084,0.06513994932174683,0.9808047413825989,0.019195258617401123,0.8889153003692627,0.1110846996307373,0.6934019234678338,0.5,0.25,0.25,0.25,0.4375,0.4375,0.4375,0.4375,0.5,0.25012736236582533,0.0016363859176635742,0.5553094148635864,0.9348599910736084,0.06513994932174683,0.9808047413825989,0.019195258617401123,0.8889153003692627,0.1110846996307373,0.0,0.0,-0.17857142857142855,-0.5,0.0,-0.1875,-9.959539710324705e-05,-0.08002165456612909,0.0,-0.08333333333333337,0.0,-0.2954545454545454,0.0,-0.00019917350739806494,-0.0009958744049072266,-0.1875,-0.17678571428571432,-0.14291958041958042,0.0625
1,9,1,"[5, 6, 7, 8, 9, 11, 12, 16, 17]","[0, 1, 2, 3, 4, 10, 13, 14, 15]",9,9,30,0.6929826216348419,0.4444444444444444,0.2857142857142857,0.25,0.3333333333333333,0.41558441558441556,0.425,0.41666666666666663,0.41666666666666663,0.5555555555555556,0.24991772194777775,0.057253022988637325,0.5782203078269958,0.9431343674659729,0.0568656325340271,0.9830650091171265,0.016934990882873535,0.9032037258148193,0.09679627418518066,0.6930641614198356,0.6666666666666666,0.4,0.5,0.3333333333333333,0.5846153846153846,0.6071428571428572,0.5833333333333334,0.5833333333333334,0.5,0.24995848498066042,0.16509407758712769,0.5771556496620178,0.9431343674659729,0.0568656325340271,0.9830650091171265,0.016934990882873535,0.9032037258148193,0.09679627418518066,0.0,0.0,0.25,0.0,0.0,0.16666666666666674,4.0763032882668027e-05,0.10784105459849036,0.0,0.2222222222222222,0.0,0.11428571428571432,0.0,8.153978499370051e-05,-0.0010646581649780273,0.16666666666666674,0.18214285714285722,0.1690309690309691,-0.05555555555555558
