rank,configuration_id,status,selection_level,selection_metric,selection_score,configuration_dir,hyperparameters_json,losocv_loss,losocv_accuracy,losocv_f1,losocv_precision,losocv_recall,losocv_macro_f1,losocv_macro_precision,losocv_macro_recall,losocv_balanced_accuracy,losocv_roc_auc,losocv_brier_score,losocv_ece,losocv_joint_loss,losocv_reconstruction_loss,losocv_decoder_r2,losocv_gcn_gru_reconstruction_loss,losocv_gcn_gru_decoder_r2,losocv_bilstm_reconstruction_loss,losocv_bilstm_decoder_r2,paired_zero_shot_loss,paired_zero_shot_accuracy,paired_zero_shot_f1,paired_zero_shot_precision,paired_zero_shot_recall,paired_zero_shot_macro_f1,paired_zero_shot_macro_precision,paired_zero_shot_macro_recall,paired_zero_shot_balanced_accuracy,paired_zero_shot_roc_auc,paired_zero_shot_brier_score,paired_zero_shot_ece,paired_zero_shot_joint_loss,paired_zero_shot_reconstruction_loss,paired_zero_shot_decoder_r2,paired_zero_shot_gcn_gru_reconstruction_loss,paired_zero_shot_gcn_gru_decoder_r2,paired_zero_shot_bilstm_reconstruction_loss,paired_zero_shot_bilstm_decoder_r2,calibration_loss,calibration_accuracy,calibration_f1,calibration_precision,calibration_recall,calibration_macro_f1,calibration_macro_precision,calibration_macro_recall,calibration_balanced_accuracy,calibration_roc_auc,calibration_brier_score,calibration_ece,calibration_joint_loss,calibration_reconstruction_loss,calibration_decoder_r2,calibration_gcn_gru_reconstruction_loss,calibration_gcn_gru_decoder_r2,calibration_bilstm_reconstruction_loss,calibration_bilstm_decoder_r2,calibration_delta_loss,calibration_delta_accuracy,calibration_delta_f1,calibration_delta_precision,calibration_delta_recall,calibration_delta_macro_f1,calibration_delta_macro_precision,calibration_delta_macro_recall,calibration_delta_balanced_accuracy,calibration_delta_roc_auc,calibration_delta_brier_score,calibration_delta_ece,calibration_delta_joint_loss,calibration_delta_reconstruction_loss,calibration_delta_decoder_r2,calibration_delta_gcn_gru_reconstruction_loss,calibration_delta_gcn_gru_decoder_r2,calibration_delta_bilstm_reconstruction_loss,calibration_delta_bilstm_decoder_r2,calibration_3_shot_loss,calibration_3_shot_accuracy,calibration_3_shot_f1,calibration_3_shot_precision,calibration_3_shot_recall,calibration_3_shot_macro_f1,calibration_3_shot_macro_precision,calibration_3_shot_macro_recall,calibration_3_shot_balanced_accuracy,calibration_3_shot_roc_auc,calibration_3_shot_brier_score,calibration_3_shot_ece,calibration_3_shot_joint_loss,calibration_3_shot_reconstruction_loss,calibration_3_shot_decoder_r2,calibration_3_shot_gcn_gru_reconstruction_loss,calibration_3_shot_gcn_gru_decoder_r2,calibration_3_shot_bilstm_reconstruction_loss,calibration_3_shot_bilstm_decoder_r2,calibration_6_shot_loss,calibration_6_shot_accuracy,calibration_6_shot_f1,calibration_6_shot_precision,calibration_6_shot_recall,calibration_6_shot_macro_f1,calibration_6_shot_macro_precision,calibration_6_shot_macro_recall,calibration_6_shot_balanced_accuracy,calibration_6_shot_roc_auc,calibration_6_shot_brier_score,calibration_6_shot_ece,calibration_6_shot_joint_loss,calibration_6_shot_reconstruction_loss,calibration_6_shot_decoder_r2,calibration_6_shot_gcn_gru_reconstruction_loss,calibration_6_shot_gcn_gru_decoder_r2,calibration_6_shot_bilstm_reconstruction_loss,calibration_6_shot_bilstm_decoder_r2,calibration_9_shot_loss,calibration_9_shot_accuracy,calibration_9_shot_f1,calibration_9_shot_precision,calibration_9_shot_recall,calibration_9_shot_macro_f1,calibration_9_shot_macro_precision,calibration_9_shot_macro_recall,calibration_9_shot_balanced_accuracy,calibration_9_shot_roc_auc,calibration_9_shot_brier_score,calibration_9_shot_ece,calibration_9_shot_joint_loss,calibration_9_shot_reconstruction_loss,calibration_9_shot_decoder_r2,calibration_9_shot_gcn_gru_reconstruction_loss,calibration_9_shot_gcn_gru_decoder_r2,calibration_9_shot_bilstm_reconstruction_loss,calibration_9_shot_bilstm_decoder_r2,calibration_12_shot_loss,calibration_12_shot_accuracy,calibration_12_shot_f1,calibration_12_shot_precision,calibration_12_shot_recall,calibration_12_shot_macro_f1,calibration_12_shot_macro_precision,calibration_12_shot_macro_recall,calibration_12_shot_balanced_accuracy,calibration_12_shot_roc_auc,calibration_12_shot_brier_score,calibration_12_shot_ece,calibration_12_shot_joint_loss,calibration_12_shot_reconstruction_loss,calibration_12_shot_decoder_r2,calibration_12_shot_gcn_gru_reconstruction_loss,calibration_12_shot_gcn_gru_decoder_r2,calibration_12_shot_bilstm_reconstruction_loss,calibration_12_shot_bilstm_decoder_r2
1,2,completed,calibration,brier_score,0.24925212060302201,runs/smoke/sic_trial_bigru_v11_mldg_brier/DREAMER/valence/suite_65359798/full/dreamer_valence_sic_trial_bigru_v11_mldg_full_smoke_20260827_043556/configuration_0002,"{""bilstm_dropout"": 0.2, ""bilstm_units"": 63, ""calibration_unfreeze_layers"": 2, ""calibration_use_vc_target"": true, ""calibration_vc_alpha"": 1.0, ""calibration_vc_beta"": 0.4, ""calibration_vc_gamma"": 0.0, ""calibration_vc_lambda"": 0.05, ""classification_level"": ""trial"", ""classifier_rnn_dropout"": 0.4, ""classifier_rnn_type"": ""bigru"", ""classifier_rnn_units"": [128, 64], ""decoder_dropout"": 0.2, ""focal_alpha"": null, ""focal_gamma"": 0.5, ""gcn_activation"": ""relu"", ""gcn_dropout"": 0.1, ""gcn_units"": [128, 64], ""gcn_use_batch_norm"": false, ""learning_rate"": 0.0001, ""mi_band_reduction"": ""mean"", ""mi_max_observations"": 15000, ""mi_n_neighbors"": 3, ""mi_random_state"": 42, ""mi_zero_diagonal"": false, ""mldg_inner_learning_rate"": 0.0001, ""mldg_meta_test_subjects"": 4, ""mldg_meta_test_weight"": 1.0, ""mldg_meta_train_subjects"": 8, ""mldg_seed"": 42, ""mldg_steps_per_epoch"": 15, ""mldg_trials_per_subject"": 3, ""n_bands"": 3, ""n_bilstm_layers"": 1, ""n_channels"": 14, ""n_classes"": 2, ""n_classifier_rnn_layers"": 2, ""optimizer_name"": ""adamw"", ""reconstruction_loss_weight"": 0.1, ""remove_median_label"": false, ""spectral_gru_dropout"": 0.2, ""spectral_gru_units"": 384, ""subject_adversarial_weight"": 0.6, ""subject_dropout"": 0.0, ""subject_hidden_units"": 64, ""subject_loss_weight"": 1.0, ""training_method"": ""mldg"", ""update_vc_discriminator"": false, ""use_bilstm_branch"": true, ""use_decoder"": true, ""use_gcn_gru_branch"": true, ""use_subject_adversarial"": true, ""vc_alpha"": 1.0, ""vc_beta"": 0.2, ""vc_gamma"": 0.0, ""vc_lambda"": 0.05, ""vc_loss_weight"": 1.0, ""vrex_penalty_weight"": 1.0, ""weight_decay"": 5e-05}",0.6920983700823418,0.6111111111111112,0.6146103896103896,0.7145833333333333,0.5829670329670329,0.541851898101898,0.5822916666666667,0.5707448801198801,0.5707448801198801,0.49314435564435566,0.24947562133938891,0.10805147224002412,0.6312157362699509,0.9003952592611313,0.09960480034351349,0.9630653262138367,0.036934688687324524,0.8377251476049423,0.16227485239505768,0.6920983451010309,0.611111111111111,0.5974657294316736,0.6793650793650794,0.576223544973545,0.5294981040917572,0.5546236171236172,0.5693121693121693,0.5693121693121693,0.4925540123456791,0.24947561007284155,0.15085501968860626,0.6225414176781972,0.9003952244917551,0.09960474570592244,0.9630653212467829,0.0369346539179484,0.8377251476049424,0.16227483749389648,0.6916513351632841,0.6180555555555555,0.5945658515317958,0.7203282828282829,0.571957671957672,0.5290372223808757,0.5904761904761904,0.5745205026455026,0.5745205026455026,0.49241071428571426,0.24925212060302201,0.14365209432111847,0.6178547590970994,0.9003952244917551,0.09960474570592244,0.9630653212467829,0.0369346539179484,0.8377251476049424,0.16227483749389648,-0.0004470099377466008,0.0069444444444444475,-0.0028998778998779074,0.04096320346320348,-0.004265873015873009,-0.00046088171088170637,0.035852573352573365,0.005208333333333353,0.005208333333333353,-0.00014329805996472766,-0.00022348946981950538,-0.007202925367487799,-0.0046866585810979204,0.0,0.0,0.0,0.0,0.0,0.0,0.6920688993749169,0.5916666666666667,0.5770369826501203,0.6772218522218523,0.5602693602693604,0.5046892720338845,0.550403126965627,0.5469501563251563,0.5469501563251563,0.476154000320667,0.2494608921906797,0.1091950984464751,0.6005724122126896,0.9003955125808716,0.09960447996854783,0.963065301378568,0.03693470358848572,0.8377257337172825,0.16227426876624423,0.6916513351632841,0.6180555555555555,0.5945658515317958,0.7203282828282829,0.571957671957672,0.5290372223808757,0.5904761904761904,0.5745205026455026,0.5745205026455026,0.49241071428571426,0.24925212060302201,0.14365209432111847,0.6178547590970994,0.9003952244917551,0.09960474570592244,0.9630653212467829,0.0369346539179484,0.8377251476049424,0.16227483749389648,0.6919284289286065,0.6388888888888888,0.6243284493284493,0.6845238095238095,0.6375,0.5506105006105007,0.5942460317460317,0.6,0.6,0.46805555555555556,0.24939065014114148,0.15022075010670555,0.6527716517448425,0.9003952071070671,0.09960475564002991,0.9630652815103531,0.036934688687324524,0.8377251401543617,0.1622748300433159,0.6930100278701864,0.5416666666666666,0.4434523809523809,0.49027777777777776,0.44305555555555554,0.42867063492063495,0.44305555555555554,0.4923611111111111,0.4923611111111111,0.4298611111111111,0.24993143007033045,0.12532646788491142,0.6981748590866724,0.9005140910545986,0.099485844373703,0.9643483757972718,0.035651564598083496,0.8366798212130864,0.16332011918226877
2,1,completed,calibration,brier_score,0.2499172737957898,runs/smoke/sic_trial_bigru_v11_mldg_brier/DREAMER/valence/suite_65359798/full/dreamer_valence_sic_trial_bigru_v11_mldg_full_smoke_20260827_043556/configuration_0001,"{""bilstm_dropout"": 0.2, ""bilstm_units"": 63, ""calibration_unfreeze_layers"": 2, ""calibration_use_vc_target"": true, ""calibration_vc_alpha"": 1.0, ""calibration_vc_beta"": 0.4, ""calibration_vc_gamma"": 0.0, ""calibration_vc_lambda"": 0.05, ""classification_level"": ""trial"", ""classifier_rnn_dropout"": 0.4, ""classifier_rnn_type"": ""bigru"", ""classifier_rnn_units"": [128, 64], ""decoder_dropout"": 0.2, ""focal_alpha"": null, ""focal_gamma"": 0.5, ""gcn_activation"": ""relu"", ""gcn_dropout"": 0.1, ""gcn_units"": [128, 64], ""gcn_use_batch_norm"": false, ""learning_rate"": 0.0001, ""mi_band_reduction"": ""mean"", ""mi_max_observations"": 15000, ""mi_n_neighbors"": 3, ""mi_random_state"": 42, ""mi_zero_diagonal"": false, ""mldg_inner_learning_rate"": 0.0001, ""mldg_meta_test_subjects"": 4, ""mldg_meta_test_weight"": 1.0, ""mldg_meta_train_subjects"": 8, ""mldg_seed"": 42, ""mldg_steps_per_epoch"": 15, ""mldg_trials_per_subject"": 3, ""n_bands"": 3, ""n_bilstm_layers"": 1, ""n_channels"": 14, ""n_classes"": 2, ""n_classifier_rnn_layers"": 2, ""optimizer_name"": ""adamw"", ""reconstruction_loss_weight"": 0.1, ""remove_median_label"": false, ""spectral_gru_dropout"": 0.2, ""spectral_gru_units"": 384, ""subject_adversarial_weight"": 0.6, ""subject_dropout"": 0.0, ""subject_hidden_units"": 64, ""subject_loss_weight"": 1.0, ""training_method"": ""mldg"", ""update_vc_discriminator"": false, ""use_bilstm_branch"": true, ""use_decoder"": true, ""use_gcn_gru_branch"": true, ""use_subject_adversarial"": false, ""vc_alpha"": 1.0, ""vc_beta"": 0.2, ""vc_gamma"": 0.0, ""vc_lambda"": 0.05, ""vc_loss_weight"": 1.0, ""vrex_penalty_weight"": 1.0, ""weight_decay"": 5e-05}",0.6932302067376315,0.4861111111111111,0.5170831490490932,0.6317460317460317,0.47115384615384615,0.4800295776205219,0.5177353896103896,0.523645104895105,0.523645104895105,0.5129183316683317,0.25004151460392,0.016512054536077708,0.611311599612236,0.9077215790748596,0.09227842092514038,0.9680367112159729,0.031963273882865906,0.8474064618349075,0.15259352326393127,0.6932301727606754,0.4861111111111111,0.5169746919746919,0.6391865079365079,0.47430555555555554,0.478013653013653,0.5208333333333334,0.5298115079365079,0.5298115079365079,0.5115354938271606,0.25004149927411123,0.057076152828004635,0.5777947405974071,0.907721608877182,0.09227837125460307,0.9680367509524027,0.031963229179382324,0.8474064618349075,0.15259351829687753,0.6929816977459614,0.47222222222222227,0.4991096866096866,0.5816137566137566,0.45773809523809517,0.44491469178969173,0.4701223544973545,0.4674107142857143,0.4674107142857143,0.5011601631393299,0.2499172737957898,0.0713337469432089,0.5770325660705565,0.907721608877182,0.09227837125460307,0.9680367509524027,0.031963229179382324,0.8474064618349075,0.15259351829687753,-0.0002484750147142001,-0.013888888888888904,-0.017865005365005376,-0.057572751322751324,-0.016567460317460307,-0.03309896122396123,-0.05071097883597883,-0.06240079365079364,-0.06240079365079364,-0.010375330687830673,-0.0001242254783214089,0.014257594115204275,-0.0007621745268503825,0.0,0.0,0.0,0.0,0.0,0.0,0.6931228636564437,0.4888888888888889,0.5239316908724804,0.6159151034151035,0.48710016835016834,0.47073747957552137,0.501693272005772,0.5056697931697932,0.5056697931697932,0.5153534351451019,0.2499878453723962,0.06417808781067529,0.5577575216690699,0.9077207744121552,0.09227922558784485,0.9680367559194566,0.03196325649817784,0.8474048003554343,0.15259520709514618,0.6929816977459614,0.47222222222222227,0.4991096866096866,0.5816137566137566,0.45773809523809517,0.44491469178969173,0.4701223544973545,0.4674107142857143,0.4674107142857143,0.5011601631393299,0.2499172737957898,0.0713337469432089,0.5770325660705565,0.907721608877182,0.09227837125460307,0.9680367509524027,0.031963229179382324,0.8474064618349075,0.15259351829687753,0.693088940658429,0.5277777777777777,0.5486159673659674,0.6172619047619048,0.5193452380952381,0.48845633533133537,0.5136904761904761,0.5107142857142857,0.5107142857142857,0.5185515873015872,0.2499708883861134,0.15218957430786556,0.6109748035669327,0.9077215865254402,0.09227839857339859,0.9680367186665535,0.031963251531124115,0.8474064543843269,0.15259351581335068,0.6934183150085972,0.4583333333333333,0.4042328042328042,0.4694444444444444,0.3847222222222222,0.37453703703703706,0.39166666666666666,0.4006944444444444,0.4006944444444444,0.3935185185185185,0.2501355718888716,0.1539049761162864,0.658830647667249,0.9070912947257359,0.09290866553783417,0.9688932995001475,0.03110664586226146,0.8452892700831096,0.15471068521340686
