target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_ece,delta_bilstm_reconstruction_loss,delta_brier_score,delta_precision,delta_macro_precision,delta_recall,delta_macro_recall,delta_reconstruction_loss,delta_bilstm_decoder_r2,delta_balanced_accuracy,delta_roc_auc,delta_macro_f1,delta_accuracy,delta_decoder_r2,delta_loss,delta_gcn_gru_reconstruction_loss,delta_joint_loss,delta_f1,delta_gcn_gru_decoder_r2
0,3,1,"[4, 9, 13]","[0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17]",3,15,10,0.6920187294850311,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.6481481481481481,0.24943577204008277,0.16474556128183993,1.1318708658218384,0.564165472984314,0.31233125925064087,0.7737693190574646,0.2262306809425354,0.6015682220458984,0.39843177795410156,0.6920170591743156,0.7333333333333333,0.75,0.8571428571428571,0.6666666666666666,0.7321428571428572,0.7410714285714286,0.75,0.75,0.6481481481481483,0.249434940213419,0.23131725390752156,0.44435080885887146,0.564165472984314,0.31233125925064087,0.7737693190574646,0.2262306809425354,0.6015682220458984,0.39843177795410156,0.06657169262568163,0.0,-8.318266637719063e-07,0.1071428571428571,0.0803571428571429,0.0,0.08333333333333337,0.0,0.0,0.08333333333333337,1.1102230246251565e-16,0.07150937297996118,0.06666666666666665,0.0,-1.6703107155180419e-06,0.0,-0.6875200569629669,0.044117647058823484,0.0
0,3,2,"[1, 11, 15]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17]",3,15,10,0.6917972278999627,0.6666666666666666,0.7368421052631579,0.7,0.7777777777777778,0.6411483253588517,0.6499999999999999,0.6388888888888888,0.6388888888888888,0.6296296296296297,0.24932502466393036,0.16494589249293,0.44285038113594055,0.5652410387992859,0.3130156993865967,0.7671934962272644,0.23280644416809082,0.6067749857902527,0.39322495460510254,0.6917889893227682,0.7333333333333333,0.8,0.7272727272727273,0.8888888888888888,0.7,0.7386363636363636,0.6944444444444444,0.6944444444444444,0.6481481481481481,0.2493209159502266,0.231475015481313,0.43744826316833496,0.5652410387992859,0.3130156993865967,0.7671934962272644,0.23280644416809082,0.6067749857902527,0.39322495460510254,0.06652912298838298,0.0,-4.108713703765421e-06,0.027272727272727337,0.08863636363636374,0.11111111111111105,0.05555555555555558,0.0,0.0,0.05555555555555558,0.01851851851851849,0.058851674641148266,0.06666666666666665,0.0,-8.238577194452645e-06,0.0,-0.005402117967605591,0.06315789473684219,0.0
0,3,3,"[2, 10, 17]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]",3,15,10,0.6910849734744106,0.7333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7592592592592593,0.24896890124697812,0.23135970830917352,0.44879359006881714,0.5680791139602661,0.31053489446640015,0.7676562666893005,0.23234373331069946,0.611274003982544,0.38872599601745605,0.691261737066722,0.7333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7407407407407407,0.24905728382773543,0.23131054639816284,0.44755181670188904,0.5680791139602661,0.31053489446640015,0.7676562666893005,0.23234373331069946,0.611274003982544,0.38872599601745605,-4.9161911010675574e-05,0.0,8.838258075730132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0185185185185186,0.0,0.0,0.0,0.00017676359231144634,0.0,-0.0012417733669281006,0.0,0.0
0,3,4,"[0, 8, 12]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17]",3,15,10,0.6920849245620644,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.6111111111111112,0.24946887426352327,0.09781927665074663,0.4397661089897156,0.5818281769752502,0.29620468616485596,0.7897285223007202,0.210271418094635,0.6178619265556335,0.3821380138397217,0.6918854256473569,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.6481481481481481,0.24936913547027484,0.09753022988637283,0.4395720958709717,0.5818281769752502,0.29620468616485596,0.7897285223007202,0.210271418094635,0.6178619265556335,0.3821380138397217,-0.0002890467643738015,0.0,-9.973879324842727e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703698,0.0,0.0,0.0,-0.0001994989147074966,0.0,-0.00019401311874389648,0.0,0.0
0,3,5,"[6, 7, 16]","[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17]",3,15,10,0.6918796691279795,0.7333333333333333,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.2493662445348469,0.2310935894648234,0.43866291642189026,0.5745433568954468,0.30527836084365845,0.7724114060401917,0.2275887131690979,0.6170320510864258,0.382968008518219,0.691876449247785,0.6666666666666666,0.7368421052631579,0.7777777777777778,0.7,0.6411483253588517,0.6388888888888888,0.6499999999999999,0.6499999999999999,0.6,0.24936463884710658,0.16442464987436922,0.43603649735450745,0.5745433568954468,0.30527836084365845,0.7724114060401917,0.2275887131690979,0.6170320510864258,0.382968008518219,-0.06666893959045417,0.0,-1.6056877403247682e-06,-0.022222222222222254,-0.061111111111111116,-0.10000000000000009,-0.050000000000000044,0.0,0.0,-0.050000000000000044,0.0,-0.058851674641148266,-0.06666666666666665,0.0,-3.2198801944716138e-06,0.0,-0.0026264190673828125,-0.06315789473684219,0.0
0,3,6,"[3, 5, 14]","[0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",3,15,10,0.6926230802694603,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5555555555555556,0.2497379483393539,0.09808927377065024,0.4453943073749542,0.5780366659164429,0.301422119140625,0.7822679281234741,0.21773219108581543,0.6148879528045654,0.38511210680007935,0.6927059555768768,0.6666666666666666,0.7368421052631579,0.7,0.7777777777777778,0.6411483253588517,0.6499999999999999,0.6388888888888888,0.6388888888888888,0.5555555555555556,0.24977938901784272,0.164823838075002,0.4444197118282318,0.5780366659164429,0.301422119140625,0.7822679281234741,0.21773219108581543,0.6148879528045654,0.38511210680007935,0.06673456430435176,0.0,4.144067848882438e-05,0.033333333333333326,0.06666666666666665,0.11111111111111116,0.05555555555555558,0.0,0.0,0.05555555555555558,0.0,0.05781499202551843,0.06666666666666665,0.0,8.287530741646343e-05,0.0,-0.0009745955467224121,0.07017543859649122,0.0
0,6,1,"[2, 3, 5, 10, 14, 17]","[0, 1, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16]",6,12,10,0.6917629159751115,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.2493078707107362,0.16479790210723877,0.4768699109554291,0.574671745300293,0.30524688959121704,0.7741483449935913,0.22585159540176392,0.6153577566146851,0.38464224338531494,0.6918558773974045,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.24935435193329014,0.16462705036004377,0.47421982884407043,0.574671745300293,0.30524688959121704,0.7741483449935913,0.22585159540176392,0.6153577566146851,0.38464224338531494,-0.00017085174719499996,0.0,4.648122255393461e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.296142229298088e-05,0.0,-0.0026500821113586426,0.0,0.0
0,6,2,"[0, 6, 7, 11, 12, 16]","[1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 15, 17]",6,12,10,0.6926023277795701,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.5428571428571428,0.2497275634750864,0.16438864171504974,0.44237929582595825,0.5659225583076477,0.31409162282943726,0.7588116526603699,0.24118828773498535,0.6130049228668213,0.38699501752853394,0.6925105709786408,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.5714285714285714,0.24968168433422475,0.16432890792687727,0.44134843349456787,0.5659225583076477,0.31409162282943726,0.7588116526603699,0.24118828773498535,0.6130049228668213,0.38699501752853394,-5.9733788172477986e-05,0.0,-4.5879140861654344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142858,0.0,0.0,0.0,-9.175680092932126e-05,0.0,-0.0010308623313903809,0.0,0.0
0,6,3,"[1, 4, 8, 9, 13, 15]","[0, 2, 3, 5, 6, 7, 10, 11, 12, 14, 16, 17]",6,12,10,0.6913790586547726,0.6666666666666666,0.75,0.75,0.75,0.625,0.625,0.625,0.625,0.65625,0.2491159483585351,0.1648401071627934,0.4689774811267853,0.5753539800643921,0.3000469207763672,0.7935534119606018,0.20644652843475342,0.606352686882019,0.3936472535133362,0.6921310093027918,0.75,0.8,0.8571428571428571,0.75,0.7333333333333334,0.7285714285714285,0.75,0.75,0.65625,0.24949192053455324,0.24819426735242212,0.4698864221572876,0.5753539800643921,0.3000469207763672,0.7935534119606018,0.20644652843475342,0.606352686882019,0.3936472535133362,0.08335416018962871,0.0,0.0003759721760181467,0.1071428571428571,0.10357142857142854,0.0,0.125,0.0,0.0,0.125,0.0,0.10833333333333339,0.08333333333333337,0.0,0.0007519506480192506,0.0,0.0009089410305023193,0.050000000000000044,0.0
0,9,1,"[0, 4, 7, 8, 9, 10, 11, 14, 16]","[1, 2, 3, 5, 6, 12, 13, 15, 17]",9,9,10,0.6936955565071821,0.5555555555555556,0.6,0.75,0.5,0.55,0.575,0.5833333333333333,0.5833333333333333,0.5,0.25027416743426795,0.05359245671166313,0.4991222023963928,0.5605380535125732,0.31227076053619385,0.7749893069267273,0.22501063346862793,0.6004690527915955,0.39953088760375977,0.6941672884118919,0.5555555555555556,0.6,0.75,0.5,0.55,0.575,0.5833333333333333,0.5833333333333333,0.4444444444444445,0.2505100115426736,0.053362468878428215,0.49510693550109863,0.5605380535125732,0.31227076053619385,0.7749893069267273,0.22501063346862793,0.6004690527915955,0.39953088760375977,-0.00022998783323491256,0.0,0.0002358441084056584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055555555555555525,0.0,0.0,0.0,0.00047173190470983783,0.0,-0.0040152668952941895,0.0,0.0
