epoch,accuracy,base_total_loss,loss,predicted_class_0_fraction,predicted_class_1_fraction,regularization_loss,true_class_0_fraction,true_class_1_fraction,vc_class_prior_kl,vc_cross_entropy,vc_discriminator_kl,vc_discriminator_loss,vc_latent_kl,vc_loss,weighted_vc_class_prior_kl,weighted_vc_cross_entropy,weighted_vc_discriminator_kl,weighted_vc_latent_kl,val_accuracy,val_base_total_loss,val_loss,val_predicted_class_0_fraction,val_predicted_class_1_fraction,val_regularization_loss,val_true_class_0_fraction,val_true_class_1_fraction,val_vc_class_prior_kl,val_vc_cross_entropy,val_vc_discriminator_kl,val_vc_discriminator_loss,val_vc_latent_kl,val_vc_loss,val_weighted_vc_class_prior_kl,val_weighted_vc_cross_entropy,val_weighted_vc_discriminator_kl,val_weighted_vc_latent_kl
14,0.6341228485107422,0.6353874802589417,0.6358419060707092,0.27053138613700867,0.729468584060669,0.00045479153050109744,0.2753623127937317,0.7246376872062683,0.14506012201309204,0.6353874802589417,0.3157024681568146,0.0,0.38549280166625977,0.6353874802589417,0.0,0.6353874802589417,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,0.6328948736190796,0.6334455013275146,0.6338999271392822,0.28985506296157837,0.7101449370384216,0.000454663357231766,0.2753623127937317,0.7246376872062683,0.1419045329093933,0.6334455013275146,0.34191542863845825,0.0,0.4016000032424927,0.6334455013275146,0.0,0.6334455013275146,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,0.6491228938102722,0.6210560202598572,0.62151038646698,0.24879227578639984,0.751207709312439,0.0004544167604763061,0.2753623127937317,0.7246376872062683,0.1390027552843094,0.6210560202598572,0.32522469758987427,0.0,0.4126345217227936,0.6210560202598572,0.0,0.6210560202598572,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,0.6460527181625366,0.615044355392456,0.6154985427856445,0.2971014380455017,0.7028985619544983,0.0004543860559351742,0.2753623127937317,0.7246376872062683,0.1363328993320465,0.615044355392456,0.38693946599960327,0.0,0.44695746898651123,0.615044355392456,0.0,0.615044355392456,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,0.6456141471862793,0.6094698905944824,0.6099241375923157,0.2801932394504547,0.7198067903518677,0.0004544027033261955,0.2753623127937317,0.7246376872062683,0.13356617093086243,0.6094698905944824,0.3745730519294739,0.0,0.44211694598197937,0.6094698905944824,0.0,0.6094698905944824,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.6585090160369873,0.6164492964744568,0.6169033050537109,0.24396134912967682,0.7560386657714844,0.00045425878488458693,0.2753623127937317,0.7246376872062683,0.13112476468086243,0.6164492964744568,0.3811398148536682,0.0,0.5305095911026001,0.6164492964744568,0.0,0.6164492964744568,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.6692107319831848,0.6122041344642639,0.6126581430435181,0.28985506296157837,0.7101449370384216,0.0004541545349638909,0.2753623127937317,0.7246376872062683,0.12890316545963287,0.6122041344642639,0.4014121890068054,0.0,0.45686104893684387,0.6122041344642639,0.0,0.6122041344642639,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.6541230082511902,0.5955379009246826,0.595991849899292,0.2415459007024765,0.7584540843963623,0.0004539515939541161,0.2753623127937317,0.7246376872062683,0.12683643400669098,0.5955379009246826,0.3952345848083496,0.0,0.4273624122142792,0.5955379009246826,0.0,0.5955379009246826,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0.6710528135299683,0.5963041186332703,0.5967580676078796,0.260869562625885,0.739130437374115,0.0004541560774669051,0.2753623127937317,0.7246376872062683,0.1249447911977768,0.5963041186332703,0.4041006863117218,0.0,0.5563955903053284,0.5963041186332703,0.0,0.5963041186332703,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.6291229128837585,0.6054148077964783,0.605868935585022,0.2777777910232544,0.7222222089767456,0.0004543227260001004,0.2753623127937317,0.7246376872062683,0.12341295182704926,0.6054148077964783,0.3758993148803711,0.0,0.4792633652687073,0.6054148077964783,0.0,0.6054148077964783,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.6808773279190063,0.5853791832923889,0.5858331918716431,0.27294686436653137,0.727053165435791,0.000454363354947418,0.2753623127937317,0.7246376872062683,0.12230368703603745,0.5853791832923889,0.4291760325431824,0.0,0.5210880041122437,0.5853791832923889,0.0,0.5853791832923889,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.6766668558120728,0.5627626180648804,0.5632167458534241,0.24396134912967682,0.7560386657714844,0.000454235851066187,0.2753623127937317,0.7246376872062683,0.12135013937950134,0.5627626180648804,0.3360063433647156,0.0,0.4839032292366028,0.5627626180648804,0.0,0.5627626180648804,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.6785967350006104,0.5661136507987976,0.5665676593780518,0.28502416610717773,0.7149758338928223,0.0004540994414128363,0.2753623127937317,0.7246376872062683,0.12089956551790237,0.5661136507987976,0.3881019353866577,0.0,0.5236804485321045,0.5661136507987976,0.0,0.5661136507987976,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.6651754379272461,0.5918000936508179,0.5922540426254272,0.23429951071739197,0.7657004594802856,0.00045402435353025794,0.2753623127937317,0.7246376872062683,0.1208723932504654,0.5918000936508179,0.40488895773887634,0.0,0.6743766069412231,0.5918000936508179,0.0,0.5918000936508179,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0.6507895588874817,0.6177480220794678,0.6182021498680115,0.24637681245803833,0.7536231875419617,0.0004543979885056615,0.2753623127937317,0.7246376872062683,0.121159128844738,0.6177480220794678,0.4297841787338257,0.0,0.5915188193321228,0.6177480220794678,0.0,0.6177480220794678,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.6843860745429993,0.5668720602989197,0.5673261284828186,0.2415459007024765,0.7584540843963623,0.00045426766155287623,0.2753623127937317,0.7246376872062683,0.12108079344034195,0.5668720602989197,0.33566588163375854,0.0,0.5359873175621033,0.5668720602989197,0.0,0.5668720602989197,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.6758772730827332,0.5499690771102905,0.5504230856895447,0.2801932394504547,0.7198067903518677,0.00045417429646477103,0.2753623127937317,0.7246376872062683,0.12083112448453903,0.5499690771102905,0.287166953086853,0.0,0.5475236177444458,0.5499690771102905,0.0,0.5499690771102905,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.6892106533050537,0.5413848161697388,0.5418388843536377,0.260869562625885,0.739130437374115,0.00045428689918480814,0.2753623127937317,0.7246376872062683,0.12030255049467087,0.5413848161697388,0.34251803159713745,0.0,0.5670591592788696,0.5413848161697388,0.0,0.5413848161697388,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.6494739651679993,0.5714528560638428,0.5719069838523865,0.19565217196941376,0.804347813129425,0.0004544641706161201,0.2753623127937317,0.7246376872062683,0.12052110582590103,0.5714528560638428,0.4587083160877228,0.0,0.741805374622345,0.5714528560638428,0.0,0.5714528560638428,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.6592984199523926,0.54988032579422,0.5503348112106323,0.20772947371006012,0.7922705411911011,0.00045455762301571667,0.2753623127937317,0.7246376872062683,0.12142574787139893,0.54988032579422,0.39776578545570374,0.0,0.6363855004310608,0.54988032579422,0.0,0.54988032579422,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.6935965418815613,0.5469954013824463,0.5474498271942139,0.2632850110530853,0.7367149591445923,0.00045471437624655664,0.2753623127937317,0.7246376872062683,0.12172012776136398,0.5469954013824463,0.366982102394104,0.0,0.6399189829826355,0.5469954013824463,0.0,0.5469954013824463,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.7000877857208252,0.5175219178199768,0.517976701259613,0.2801932394504547,0.7198067903518677,0.000454770983196795,0.2753623127937317,0.7246376872062683,0.12166456133127213,0.5175219178199768,0.3471752405166626,0.0,0.6011709570884705,0.5175219178199768,0.0,0.5175219178199768,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.719473659992218,0.5062514543533325,0.5067061185836792,0.260869562625885,0.739130437374115,0.00045479353866539896,0.2753623127937317,0.7246376872062683,0.12153797596693039,0.5062514543533325,0.32429245114326477,0.0,0.6195332407951355,0.5062514543533325,0.0,0.5062514543533325,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.7420175671577454,0.485463947057724,0.48591849207878113,0.2632850110530853,0.7367149591445923,0.0004548095748759806,0.2753623127937317,0.7246376872062683,0.12168583273887634,0.485463947057724,0.34413978457450867,0.0,0.6166962385177612,0.485463947057724,0.0,0.485463947057724,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.7606140971183777,0.46430012583732605,0.46475517749786377,0.2801932394504547,0.7198067903518677,0.0004549340228550136,0.2753623127937317,0.7246376872062683,0.12137936800718307,0.46430012583732605,0.3690342605113983,0.0,0.6243345737457275,0.46430012583732605,0.0,0.46430012583732605,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.7472807168960571,0.4561993181705475,0.45665451884269714,0.2995169162750244,0.7004830837249756,0.0004550648445729166,0.2753623127937317,0.7246376872062683,0.12103414535522461,0.4561993181705475,0.3345724940299988,0.0,0.6525446176528931,0.4561993181705475,0.0,0.4561993181705475,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.7656139731407166,0.4477888345718384,0.4482441544532776,0.27294686436653137,0.727053165435791,0.0004552818718366325,0.2753623127937317,0.7246376872062683,0.12081905454397202,0.4477888345718384,0.33998215198516846,0.0,0.6726202368736267,0.4477888345718384,0.0,0.4477888345718384,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.7583333849906921,0.4693198800086975,0.4697752594947815,0.2922705411911011,0.7077294588088989,0.000455297325970605,0.2753623127937317,0.7246376872062683,0.12084481120109558,0.4693198800086975,0.36893656849861145,0.0,0.8550721406936646,0.4693198800086975,0.0,0.4693198800086975,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,0.5649123787879944,0.6569236516952515,0.657379150390625,0.16908212006092072,0.8309178948402405,0.000455244880868122,0.2753623127937317,0.7246376872062683,0.12191794812679291,0.6569236516952515,0.4562499225139618,0.0,1.543830394744873,0.6569236516952515,0.0,0.6569236516952515,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.6408772468566895,0.6103318333625793,0.6107872724533081,0.3309178650379181,0.6690821051597595,0.0004552972095552832,0.2753623127937317,0.7246376872062683,0.12432368844747543,0.6103318333625793,0.5752285122871399,0.0,1.0858515501022339,0.6103318333625793,0.0,0.6103318333625793,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.7212280035018921,0.5213044285774231,0.521760106086731,0.3285024166107178,0.6714975833892822,0.0004555688356049359,0.2753623127937317,0.7246376872062683,0.12518341839313507,0.5213044285774231,0.5004799962043762,0.0,0.8165419101715088,0.5213044285774231,0.0,0.5213044285774231,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.7155264019966125,0.5077794194221497,0.5082352161407471,0.2753623127937317,0.7246376872062683,0.00045565428445115685,0.2753623127937317,0.7246376872062683,0.12484793365001678,0.5077794194221497,0.5881972312927246,0.0,0.9202904105186462,0.5077794194221497,0.0,0.5077794194221497,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.7401754856109619,0.5007412433624268,0.5011970400810242,0.2922705411911011,0.7077294588088989,0.00045588923967443407,0.2753623127937317,0.7246376872062683,0.12489934265613556,0.5007412433624268,0.6202401518821716,0.0,0.9258320927619934,0.5007412433624268,0.0,0.5007412433624268,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.740614116191864,0.4710141718387604,0.47147005796432495,0.30917873978614807,0.6908212304115295,0.00045598900760523975,0.2753623127937317,0.7246376872062683,0.1250232756137848,0.4710141718387604,0.49228811264038086,0.0,0.8377779722213745,0.4710141718387604,0.0,0.4710141718387604,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.7681578993797302,0.4380841553211212,0.4385400414466858,0.30434781312942505,0.695652186870575,0.0004559186927508563,0.2753623127937317,0.7246376872062683,0.12480369955301285,0.4380841553211212,0.44879576563835144,0.0,0.8347095847129822,0.4380841553211212,0.0,0.4380841553211212,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.7957018613815308,0.413374125957489,0.4138299822807312,0.2995169162750244,0.7004830837249756,0.00045595417032018304,0.2753623127937317,0.7246376872062683,0.12452513724565506,0.413374125957489,0.43037402629852295,0.0,0.8420423865318298,0.413374125957489,0.0,0.413374125957489,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.8055264353752136,0.40534892678260803,0.4058047831058502,0.3115941882133484,0.6884058117866516,0.0004560223896987736,0.2753623127937317,0.7246376872062683,0.12407808750867844,0.40534892678260803,0.43426448106765747,0.0,0.8640004396438599,0.40534892678260803,0.0,0.40534892678260803,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.7961404919624329,0.4070548713207245,0.40751075744628906,0.3164251148700714,0.6835748553276062,0.00045596822747029364,0.2753623127937317,0.7246376872062683,0.1234600692987442,0.4070548713207245,0.3769666850566864,0.0,0.8975127339363098,0.4070548713207245,0.0,0.4070548713207245,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.7834210395812988,0.4154817461967468,0.415937602519989,0.32608696818351746,0.6739130616188049,0.0004560872330330312,0.2753623127937317,0.7246376872062683,0.1229776069521904,0.4154817461967468,0.48488494753837585,0.0,0.9388174414634705,0.4154817461967468,0.0,0.4154817461967468,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.8307895064353943,0.37330400943756104,0.3737603724002838,0.3188405930995941,0.6811594367027283,0.0004563539114315063,0.2753623127937317,0.7246376872062683,0.12225888669490814,0.37330400943756104,0.43063604831695557,0.0,0.9216597676277161,0.37330400943756104,0.0,0.37330400943756104,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.8257893919944763,0.35822173953056335,0.3586779236793518,0.32608696818351746,0.6739130616188049,0.00045627274084836245,0.2753623127937317,0.7246376872062683,0.12104518711566925,0.35822173953056335,0.43305012583732605,0.0,0.9338691234588623,0.35822173953056335,0.0,0.35822173953056335,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.8368421196937561,0.34263646602630615,0.34309250116348267,0.3188405930995941,0.6811594367027283,0.000456202746136114,0.2753623127937317,0.7246376872062683,0.119899220764637,0.34263646602630615,0.441556453704834,0.0,0.9892116785049438,0.34263646602630615,0.0,0.34263646602630615,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,0.8186843395233154,0.3858995735645294,0.38635602593421936,0.3188405930995941,0.6811594367027283,0.0004563871771097183,0.2753623127937317,0.7246376872062683,0.11930975317955017,0.3858995735645294,0.4570320248603821,0.0,1.082176685333252,0.3858995735645294,0.0,0.3858995735645294,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.7980702519416809,0.43897488713264465,0.4394319951534271,0.35748791694641113,0.6425120830535889,0.00045681220944970846,0.2753623127937317,0.7246376872062683,0.11884167790412903,0.43897488713264465,0.6797042489051819,0.0,1.145426869392395,0.43897488713264465,0.0,0.43897488713264465,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.8074561953544617,0.39787769317626953,0.3983345627784729,0.3526569902896881,0.6473429799079895,0.0004569417505990714,0.2753623127937317,0.7246376872062683,0.11798657476902008,0.39787769317626953,0.5941241979598999,0.0,1.1832225322723389,0.39787769317626953,0.0,0.39787769317626953,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.7992982268333435,0.3780374526977539,0.3784944415092468,0.33816424012184143,0.6618357300758362,0.00045689556282013655,0.2753623127937317,0.7246376872062683,0.11704032123088837,0.3780374526977539,0.5875769853591919,0.0,1.15513014793396,0.3780374526977539,0.0,0.3780374526977539,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.803245484828949,0.351064532995224,0.35152146220207214,0.32367148995399475,0.6763284802436829,0.0004568998410832137,0.2753623127937317,0.7246376872062683,0.11618190258741379,0.351064532995224,0.5044105648994446,0.0,1.1332476139068604,0.351064532995224,0.0,0.351064532995224,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.8362278938293457,0.3332623243331909,0.3337191343307495,0.3285024166107178,0.6714975833892822,0.0004568484437186271,0.2753623127937317,0.7246376872062683,0.1153305396437645,0.3332623243331909,0.5016099214553833,0.0,1.1855721473693848,0.3332623243331909,0.0,0.3332623243331909,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.8400000929832458,0.32741767168045044,0.3278745114803314,0.34057971835136414,0.6594203114509583,0.00045685406075790524,0.2753623127937317,0.7246376872062683,0.11447232216596603,0.32741767168045044,0.5480731725692749,0.0,1.1852754354476929,0.32741767168045044,0.0,0.32741767168045044,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0.8516666293144226,0.3166503310203552,0.3171071708202362,0.32367148995399475,0.6763284802436829,0.00045697411405853927,0.2753623127937317,0.7246376872062683,0.11332941055297852,0.3166503310203552,0.5331975221633911,0.0,1.2354614734649658,0.3166503310203552,0.0,0.3166503310203552,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.8671051263809204,0.2857204079627991,0.28617721796035767,0.3188405930995941,0.6811594367027283,0.0004568992299027741,0.2753623127937317,0.7246376872062683,0.11235494911670685,0.2857204079627991,0.6014103889465332,0.0,1.2346265316009521,0.2857204079627991,0.0,0.2857204079627991,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.8798244595527649,0.28535032272338867,0.28580719232559204,0.30917873978614807,0.6908212304115295,0.00045702813076786697,0.2753623127937317,0.7246376872062683,0.11121562868356705,0.28535032272338867,0.642078697681427,0.0,1.268398404121399,0.28535032272338867,0.0,0.28535032272338867,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
