epoch,accuracy,base_total_loss,loss,predicted_class_0_fraction,predicted_class_1_fraction,regularization_loss,true_class_0_fraction,true_class_1_fraction,vc_class_prior_kl,vc_cross_entropy,vc_discriminator_kl,vc_discriminator_loss,vc_latent_kl,vc_loss,weighted_vc_class_prior_kl,weighted_vc_cross_entropy,weighted_vc_discriminator_kl,weighted_vc_latent_kl,val_accuracy,val_base_total_loss,val_loss,val_predicted_class_0_fraction,val_predicted_class_1_fraction,val_regularization_loss,val_true_class_0_fraction,val_true_class_1_fraction,val_vc_class_prior_kl,val_vc_cross_entropy,val_vc_discriminator_kl,val_vc_discriminator_loss,val_vc_latent_kl,val_vc_loss,val_weighted_vc_class_prior_kl,val_weighted_vc_cross_entropy,val_weighted_vc_discriminator_kl,val_weighted_vc_latent_kl
19,0.5692163109779358,0.6630592346191406,0.6635113954544067,0.2950080633163452,0.7049919366836548,0.00045357912313193083,0.2753623127937317,0.7246376872062683,0.11156544834375381,0.6630592346191406,0.7622219920158386,0.0,0.4274863600730896,0.6630592346191406,0.0,0.6630592346191406,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.584596574306488,0.6605187654495239,0.6609708070755005,0.2990338206291199,0.7009661793708801,0.0004535115440376103,0.2753623127937317,0.7246376872062683,0.11101720482110977,0.6605187654495239,0.7224060893058777,0.0,0.6676533818244934,0.6605187654495239,0.0,0.6605187654495239,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.5916374921798706,0.6576665639877319,0.658118486404419,0.33268922567367554,0.6673107743263245,0.00045338933705352247,0.2753623127937317,0.7246376872062683,0.11044199019670486,0.6576665639877319,0.8203564882278442,0.0,0.7332068681716919,0.6576665639877319,0.0,0.6576665639877319,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0.5944618582725525,0.657312273979187,0.657764196395874,0.28824475407600403,0.7117552161216736,0.0004532599705271423,0.2753623127937317,0.7246376872062683,0.10968634486198425,0.657312273979187,0.8170678019523621,0.0,0.7254883050918579,0.657312273979187,0.0,0.657312273979187,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.5927778482437134,0.6556013226509094,0.6560531854629517,0.332206130027771,0.667793869972229,0.0004531072627287358,0.2753623127937317,0.7246376872062683,0.10910879075527191,0.6556013226509094,0.8009993433952332,0.0,0.7026937007904053,0.6556013226509094,0.0,0.6556013226509094,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.6078537702560425,0.6509485244750977,0.6514003872871399,0.30450886487960815,0.6954911351203918,0.0004529498692136258,0.2753623127937317,0.7246376872062683,0.10856516659259796,0.6509485244750977,0.802093505859375,0.0,0.6913524866104126,0.6509485244750977,0.0,0.6509485244750977,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.5991286039352417,0.6497353911399841,0.650187075138092,0.3037036955356598,0.6962962746620178,0.0004528035060502589,0.2753623127937317,0.7246376872062683,0.10792535543441772,0.6497353911399841,0.8070498704910278,0.0,0.7439449429512024,0.6497353911399841,0.0,0.6497353911399841,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.6014677882194519,0.6507965326309204,0.6512482762336731,0.39388084411621094,0.6061191558837891,0.00045259957551024854,0.2753623127937317,0.7246376872062683,0.10722029209136963,0.6507965326309204,0.8402870297431946,0.0,0.6602228283882141,0.6507965326309204,0.0,0.6507965326309204,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.6076956391334534,0.6456446051597595,0.6460961699485779,0.3784219026565552,0.6215780973434448,0.00045241182669997215,0.2753623127937317,0.7246376872062683,0.10625004768371582,0.6456446051597595,0.8026910424232483,0.0,0.557131826877594,0.6456446051597595,0.0,0.6456446051597595,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0.6174619197845459,0.6399297714233398,0.6403814554214478,0.3438003361225128,0.6561996936798096,0.00045222914195619524,0.2753623127937317,0.7246376872062683,0.10523331165313721,0.6399297714233398,0.8074781894683838,0.0,0.5057101845741272,0.6399297714233398,0.0,0.6399297714233398,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.6286315321922302,0.6332762241363525,0.6337273716926575,0.3410628139972687,0.6589372158050537,0.0004520255315583199,0.2753623127937317,0.7246376872062683,0.10426604747772217,0.6332762241363525,0.8072296977043152,0.0,0.5382610559463501,0.6332762241363525,0.0,0.6332762241363525,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.6272981762886047,0.6334893107414246,0.6339399218559265,0.3207729458808899,0.6792270541191101,0.0004518278001341969,0.2753623127937317,0.7246376872062683,0.10329721122980118,0.6334893107414246,0.8020805716514587,0.0,0.5683045983314514,0.6334893107414246,0.0,0.6334893107414246,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.6337427496910095,0.6276254653930664,0.6280760765075684,0.33365538716316223,0.6663445830345154,0.0004515987238846719,0.2753623127937317,0.7246376872062683,0.10257357358932495,0.6276254653930664,0.8484524488449097,0.0,0.5633161664009094,0.6276254653930664,0.0,0.6276254653930664,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.6328244209289551,0.6290620565414429,0.6295126676559448,0.38937199115753174,0.6106280088424683,0.0004513558524195105,0.2753623127937317,0.7246376872062683,0.10182304680347443,0.6290620565414429,0.7840474247932434,0.0,0.5280898213386536,0.6290620565414429,0.0,0.6290620565414429,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.6310468316078186,0.6269996166229248,0.627450168132782,0.33639290928840637,0.6636070609092712,0.00045109743950888515,0.2753623127937317,0.7246376872062683,0.10100815445184708,0.6269996166229248,0.8123063445091248,0.0,0.5775464773178101,0.6269996166229248,0.0,0.6269996166229248,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.6384209394454956,0.6271780729293823,0.6276283264160156,0.4251207709312439,0.5748792290687561,0.0004507605917751789,0.2753623127937317,0.7246376872062683,0.1003054529428482,0.6271780729293823,0.8915607333183289,0.0,0.44398123025894165,0.6271780729293823,0.0,0.6271780729293823,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.6363798975944519,0.6208170056343079,0.6212671995162964,0.3286634385585785,0.6713365316390991,0.00045050322660245,0.2753623127937317,0.7246376872062683,0.09942961484193802,0.6208170056343079,0.7419545650482178,0.0,0.5141786336898804,0.6208170056343079,0.0,0.6208170056343079,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.6378710269927979,0.6203019618988037,0.6207520961761475,0.34170693159103394,0.6582930684089661,0.0004503107338678092,0.2753623127937317,0.7246376872062683,0.09910449385643005,0.6203019618988037,0.8153337240219116,0.0,0.6161645650863647,0.6203019618988037,0.0,0.6203019618988037,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.6406840682029724,0.6175615191459656,0.6180116534233093,0.3545893728733063,0.6454106569290161,0.00045005889842286706,0.2753623127937317,0.7246376872062683,0.09856881201267242,0.6175615191459656,0.8542460203170776,0.0,0.5760777592658997,0.6175615191459656,0.0,0.6175615191459656,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.6411345601081848,0.6129468679428101,0.6133970022201538,0.35861513018608093,0.6413848400115967,0.00044980269740335643,0.2753623127937317,0.7246376872062683,0.09824930131435394,0.6129468679428101,0.8306229114532471,0.0,0.5507377982139587,0.6129468679428101,0.0,0.6129468679428101,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.6413097381591797,0.6105645298957825,0.6110146045684814,0.35426729917526245,0.6457327008247375,0.00044956206693314016,0.2753623127937317,0.7246376872062683,0.09786892682313919,0.6105645298957825,0.8098977208137512,0.0,0.5637916922569275,0.6105645298957825,0.0,0.6105645298957825,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.641403317451477,0.6177056431770325,0.6181556582450867,0.4400966167449951,0.5599033832550049,0.00044929873547516763,0.2753623127937317,0.7246376872062683,0.09725163877010345,0.6177056431770325,0.8510854244232178,0.0,0.5211063623428345,0.6177056431770325,0.0,0.6177056431770325,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.6478829383850098,0.6036055684089661,0.6040555238723755,0.35877618193626404,0.6412238478660583,0.00044913869351148605,0.2753623127937317,0.7246376872062683,0.09664230048656464,0.6036055684089661,0.787585437297821,0.0,0.4637618362903595,0.6036055684089661,0.0,0.6036055684089661,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,0.6603447198867798,0.6017618179321289,0.6022115349769592,0.3658615052700043,0.6341384649276733,0.0004489717830438167,0.2753623127937317,0.7246376872062683,0.09632345288991928,0.6017618179321289,0.7831848859786987,0.0,0.5581840872764587,0.6017618179321289,0.0,0.6017618179321289,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.6572632193565369,0.5981103181838989,0.5985600352287292,0.360386461019516,0.6396135091781616,0.0004487874102778733,0.2753623127937317,0.7246376872062683,0.09603708982467651,0.5981103181838989,0.7687968611717224,0.0,0.5609951019287109,0.5981103181838989,0.0,0.5981103181838989,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.6502398252487183,0.5966445207595825,0.5970941781997681,0.3740740716457367,0.6259258985519409,0.0004486201796680689,0.2753623127937317,0.7246376872062683,0.09565135091543198,0.5966445207595825,0.7620481848716736,0.0,0.5822706818580627,0.5966445207595825,0.0,0.5966445207595825,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.6681228876113892,0.590879499912262,0.5913291573524475,0.343478262424469,0.656521737575531,0.0004484407545533031,0.2753623127937317,0.7246376872062683,0.09542421251535416,0.590879499912262,0.7389539480209351,0.0,0.5582220554351807,0.590879499912262,0.0,0.590879499912262,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.6584736108779907,0.5972265601158142,0.5976762175559998,0.39371979236602783,0.6062802076339722,0.0004482379590626806,0.2753623127937317,0.7246376872062683,0.09505672007799149,0.5972265601158142,0.7681406736373901,0.0,0.5899351239204407,0.5972265601158142,0.0,0.5972265601158142,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.6617892980575562,0.595646321773529,0.5960949063301086,0.3637681305408478,0.6362318992614746,0.00044805530342273414,0.2753623127937317,0.7246376872062683,0.09445767849683762,0.595646321773529,0.7387462258338928,0.0,0.6055206060409546,0.595646321773529,0.0,0.595646321773529,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.669029176235199,0.5845816731452942,0.585030198097229,0.38953301310539246,0.6104670166969299,0.00044786761282011867,0.2753623127937317,0.7246376872062683,0.09396494179964066,0.5845816731452942,0.8537936210632324,0.0,0.583880603313446,0.5845816731452942,0.0,0.5845816731452942,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
