target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_ece,delta_bilstm_reconstruction_loss,delta_brier_score,delta_precision,delta_macro_precision,delta_recall,delta_macro_recall,delta_reconstruction_loss,delta_bilstm_decoder_r2,delta_balanced_accuracy,delta_roc_auc,delta_macro_f1,delta_accuracy,delta_decoder_r2,delta_loss,delta_gcn_gru_reconstruction_loss,delta_joint_loss,delta_f1,delta_gcn_gru_decoder_r2
0,3,1,"[4, 9, 13]","[0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17]",3,15,10,0.6923861417258342,0.7333333333333333,0.75,0.8571428571428571,0.6666666666666666,0.7321428571428572,0.7410714285714286,0.75,0.75,0.6481481481481481,0.24961947000630894,0.23145271937052403,1.150081753730774,0.5611785650253296,0.3106039762496948,0.7776271104812622,0.2223728895187378,0.6011649370193481,0.39883506298065186,0.6923401210992012,0.7333333333333333,0.75,0.8571428571428571,0.6666666666666666,0.7321428571428572,0.7410714285714286,0.75,0.75,0.6111111111111112,0.24959646306967156,0.23121758699417105,0.46279335021972656,0.5611786842346191,0.31060391664505005,0.7776272296905518,0.22237277030944824,0.6011649370193481,0.39883506298065186,-0.00023513237635297557,0.0,-2.3006936637370856e-05,0.0,0.0,0.0,0.0,1.1920928955078125e-07,0.0,0.0,-0.03703703703703698,0.0,0.0,-5.960464477539063e-08,-4.6020626633058725e-05,1.1920928955078125e-07,-0.6872884035110474,0.0,-1.1920928955078125e-07
0,3,2,"[1, 11, 15]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17]",3,15,10,0.6919075471571287,0.7333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.6111111111111112,0.24938019051122157,0.23155881166458125,0.45986250042915344,0.5621631741523743,0.3113359212875366,0.7709342241287231,0.2290656566619873,0.6063938140869141,0.39360612630844116,0.6920064797285249,0.6666666666666666,0.7368421052631579,0.7,0.7777777777777778,0.6411483253588517,0.6499999999999999,0.6388888888888888,0.6388888888888888,0.6111111111111112,0.24942964403747958,0.16489980618158973,0.4579005241394043,0.5621631741523743,0.3113359212875366,0.7709342241287231,0.2290656566619873,0.6063938140869141,0.39360612630844116,-0.06665900548299153,0.0,4.9453526258014247e-05,-0.07777777777777783,-0.0722222222222223,0.0,-0.08333333333333337,0.0,0.0,-0.08333333333333337,0.0,-0.08107389686337052,-0.06666666666666665,0.0,9.893257139625966e-05,0.0,-0.0019619762897491455,-0.040935672514619936,0.0
0,3,3,"[2, 10, 17]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]",3,15,10,0.6913284023479908,0.8,0.8235294117647058,0.875,0.7777777777777778,0.7963800904977376,0.7946428571428572,0.8055555555555556,0.8055555555555556,0.7407407407407407,0.24909061744405012,0.2979555567105612,0.46672120690345764,0.5650193095207214,0.308849573135376,0.7714119553565979,0.2285880446434021,0.6108889579772949,0.3891110420227051,0.6912943230402769,0.8,0.8235294117647058,0.875,0.7777777777777778,0.7963800904977376,0.7946428571428572,0.8055555555555556,0.8055555555555556,0.7222222222222223,0.24907358220474365,0.2979294816652934,0.4669748842716217,0.5650193095207214,0.308849573135376,0.7714119553565979,0.2285880446434021,0.6108889579772949,0.3891110420227051,-2.6075045267748287e-05,0.0,-1.7035239306462113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01851851851851838,0.0,0.0,0.0,-3.407930771381906e-05,0.0,0.0002536773681640625,0.0,0.0
0,3,4,"[0, 8, 12]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17]",3,15,10,0.6922906649673058,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.5925925925925926,0.24957174268904225,0.16440988381703692,0.4574268162250519,0.5789999961853027,0.2944765090942383,0.7935793399810791,0.20642060041427612,0.61746746301651,0.3825324773788452,0.6922622040073586,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5925925925925926,0.24955752562912964,0.09742765824000044,0.45430630445480347,0.5789999961853027,0.2944765090942383,0.7935793399810791,0.20642060041427612,0.61746746301651,0.3825324773788452,-0.06698222557703648,0.0,-1.4217059912613461e-05,-0.08333333333333337,-0.07738095238095244,0.0,-0.08333333333333337,0.0,0.0,-0.08333333333333337,0.0,-0.07730015082956276,-0.06666666666666665,0.0,-2.8460959947240738e-05,0.0,-0.003120511770248413,-0.03921568627450989,0.0
0,3,5,"[6, 7, 16]","[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17]",3,15,10,0.6921038849987863,0.7333333333333333,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.5800000000000001,0.24947835038308608,0.2311139980951944,0.45435234904289246,0.5715042352676392,0.3035178780555725,0.7762725949287415,0.2237275242805481,0.6166917681694031,0.3833082914352417,0.6923342301894594,0.6666666666666666,0.7368421052631579,0.7777777777777778,0.7,0.6411483253588517,0.6388888888888888,0.6499999999999999,0.6499999999999999,0.5800000000000001,0.24959353034798984,0.16454284191131585,0.45526835322380066,0.5715042352676392,0.3035178780555725,0.7762725949287415,0.2237275242805481,0.6166917681694031,0.3833082914352417,-0.06657115618387854,0.0,0.00011517996490376103,-0.022222222222222254,-0.061111111111111116,-0.10000000000000009,-0.050000000000000044,0.0,0.0,-0.050000000000000044,0.0,-0.058851674641148266,-0.06666666666666665,0.0,0.0002303451906731091,0.0,0.0009160041809082031,-0.06315789473684219,0.0
0,3,6,"[3, 5, 14]","[0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",3,15,10,0.6927991989476391,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.24982600849202133,0.16466495196024578,0.4634834825992584,0.5751360654830933,0.2997444272041321,0.7859790921211243,0.2140209674835205,0.6145321726799011,0.38546788692474365,0.6926514520495505,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5555555555555556,0.2497521269379547,0.09805164734522498,0.46310457587242126,0.5751360654830933,0.2997444272041321,0.7859790921211243,0.2140209674835205,0.6145321726799011,0.38546788692474365,-0.0666133046150208,0.0,-7.388155406662378e-05,-0.08333333333333337,-0.07738095238095244,0.0,-0.08333333333333337,0.0,0.0,-0.08333333333333337,0.0,-0.07730015082956276,-0.06666666666666665,0.0,-0.00014774689808860764,0.0,-0.0003789067268371582,-0.03921568627450989,0.0
0,6,1,"[2, 3, 5, 10, 14, 17]","[0, 1, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16]",6,12,10,0.6919555454273859,0.75,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.7482517482517483,0.75,0.7571428571428571,0.7571428571428571,0.6857142857142857,0.24940418846521095,0.2479866693417231,0.49655798077583313,0.5716948509216309,0.3036084771156311,0.7777878046035767,0.22221213579177856,0.6149951219558716,0.38500481843948364,0.692082382409401,0.5833333333333334,0.6666666666666666,0.625,0.7142857142857143,0.5555555555555556,0.5625,0.5571428571428572,0.5571428571428572,0.6571428571428571,0.2494676181008033,0.08148108919461572,0.4968836307525635,0.5716948509216309,0.3036084771156311,0.7777878046035767,0.22221213579177856,0.6149951219558716,0.38500481843948364,-0.16650558014710737,0.0,6.342963559236026e-05,-0.20833333333333337,-0.1875,0.0,-0.19999999999999996,0.0,0.0,-0.19999999999999996,-0.02857142857142858,-0.19269619269619276,-0.16666666666666663,0.0,0.0001268369820150994,0.0,0.0003256499767303467,-0.10256410256410264,0.0
0,6,2,"[0, 6, 7, 11, 12, 16]","[1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 15, 17]",6,12,10,0.6928577650808553,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.5142857142857142,0.24985528286383815,0.16440138220787048,0.45855194330215454,0.5627065896987915,0.31232839822769165,0.7627027630805969,0.23729723691940308,0.6126403212547302,0.387359619140625,0.6927043224399164,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.5714285714285714,0.24977856530613285,0.1643643329540888,0.4574168622493744,0.5627065896987915,0.31232839822769165,0.7627027630805969,0.23729723691940308,0.6126403212547302,0.387359619140625,-3.7049253781673563e-05,0.0,-7.671755770530253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285716,0.0,0.0,0.0,-0.00015344264093886117,0.0,-0.0011350810527801514,0.0,0.0
0,6,3,"[1, 4, 8, 9, 13, 15]","[0, 2, 3, 5, 6, 7, 10, 11, 12, 14, 16, 17]",6,12,10,0.6915946018760618,0.75,0.8,0.8571428571428571,0.75,0.7333333333333334,0.7285714285714285,0.75,0.75,0.6875,0.24922371658070763,0.24818988144397736,0.4875187277793884,0.5726016163825989,0.2983224391937256,0.7974117398262024,0.20258820056915283,0.6059433221817017,0.39405661821365356,0.6921529483062114,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.625,0.6571428571428571,0.6666666666666667,0.6875,0.6875,0.65625,0.24950288420127018,0.16476933658123016,0.48474153876304626,0.5726016163825989,0.2983224391937256,0.7974117398262024,0.20258820056915283,0.6059433221817017,0.39405661821365356,-0.08342054486274719,0.0,0.00027916762056254263,-0.023809523809523725,-0.061904761904761796,-0.125,-0.0625,0.0,0.0,-0.0625,-0.03125,-0.07619047619047625,-0.08333333333333337,0.0,0.0005583464301496255,0.0,-0.002777189016342163,-0.08571428571428574,0.0
0,9,1,"[0, 4, 7, 8, 9, 10, 11, 14, 16]","[1, 2, 3, 5, 6, 12, 13, 15, 17]",9,9,10,0.6941765170976247,0.5555555555555556,0.6,0.75,0.5,0.55,0.575,0.5833333333333333,0.5833333333333333,0.5,0.2505146414536912,0.05348185698191332,0.5161808729171753,0.5575389862060547,0.3104141354560852,0.7792056798934937,0.22079426050186157,0.5999658703804016,0.4000340700149536,0.6948009154789511,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.5,0.5,0.3888888888888889,0.2508268322837719,0.057803160614437576,0.507921576499939,0.5575389862060547,0.3104141354560852,0.7792056798934937,0.22079426050186157,0.5999658703804016,0.4000340700149536,0.004321303632524254,0.0,0.00031219083008071635,-0.08333333333333337,-0.07499999999999996,-0.16666666666666669,-0.08333333333333326,0.0,0.0,-0.08333333333333326,-0.1111111111111111,-0.10555555555555562,-0.11111111111111116,0.0,0.0006243983813263299,0.0,-0.008259296417236328,-0.15555555555555556,0.0
