epoch,accuracy,autoencoder_loss,kl_loss,loss,predicted_class_0_fraction,predicted_class_1_fraction,reconstruction_loss,true_class_0_fraction,true_class_1_fraction,vc_class_prior_kl,vc_cross_entropy,vc_discriminator_kl,vc_discriminator_loss,vc_latent_kl,vc_loss,weighted_kl_loss,weighted_vc_class_prior_kl,weighted_vc_cross_entropy,weighted_vc_discriminator_kl,weighted_vc_latent_kl,val_accuracy,val_autoencoder_loss,val_kl_loss,val_loss,val_predicted_class_0_fraction,val_predicted_class_1_fraction,val_reconstruction_loss,val_true_class_0_fraction,val_true_class_1_fraction,val_vc_class_prior_kl,val_vc_cross_entropy,val_vc_discriminator_kl,val_vc_discriminator_loss,val_vc_latent_kl,val_vc_loss,val_weighted_kl_loss,val_weighted_vc_class_prior_kl,val_weighted_vc_cross_entropy,val_weighted_vc_discriminator_kl,val_weighted_vc_latent_kl
0,0.6508856415748596,2.9007394313812256,0.1756685972213745,0.6886733174324036,0.2289855033159256,0.7710145115852356,1.14405357837677,0.2753623127937317,0.7246376872062683,0.11549891531467438,0.6886733174324036,0.23773293197155,0.0,0.6880230903625488,0.6886733174324036,1.7566859722137451,0.0,0.6886733174324036,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.6908212304115295,2.9230072498321533,0.17815819382667542,0.6794172525405884,0.20837359130382538,0.7916263937950134,1.1414252519607544,0.2753623127937317,0.7246376872062683,0.11127904802560806,0.6794172525405884,0.4782398045063019,0.0,0.5608312487602234,0.6794172525405884,1.7815817594528198,0.0,0.6794172525405884,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.7156199812889099,2.7929627895355225,0.1658667027950287,0.6696083545684814,0.18743962049484253,0.8125603795051575,1.1342958211898804,0.2753623127937317,0.7246376872062683,0.10722625255584717,0.6696083545684814,0.7106875777244568,0.0,0.497369647026062,0.6696083545684814,1.6586668491363525,0.0,0.6696083545684814,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.7359098196029663,2.771721363067627,0.16448524594306946,0.6566372513771057,0.17101448774337769,0.8289855122566223,1.1268689632415771,0.2753623127937317,0.7246376872062683,0.10331551730632782,0.6566372513771057,0.8188123106956482,0.0,0.4784267544746399,0.6566372513771057,1.6448521614074707,0.0,0.6566372513771057,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.7415459156036377,2.8082690238952637,0.16852964460849762,0.6404596567153931,0.17278583347797394,0.8272141814231873,1.122971773147583,0.2753623127937317,0.7246376872062683,0.0995490774512291,0.6404596567153931,0.9247238039970398,0.0,0.4807884693145752,0.6404596567153931,1.6852965354919434,0.0,0.6404596567153931,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.741706907749176,2.8790111541748047,0.17553570866584778,0.6216093301773071,0.1971014440059662,0.8028985261917114,1.1236529350280762,0.2753623127937317,0.7246376872062683,0.09593473374843597,0.6216093301773071,0.9716159105300903,0.0,0.46918046474456787,0.6216093301773071,1.7553579807281494,0.0,0.6216093301773071,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.7458937168121338,2.82887864112854,0.17065837979316711,0.5965878963470459,0.21481481194496155,0.7851851582527161,1.1222937107086182,0.2753623127937317,0.7246376872062683,0.09251077473163605,0.5965878963470459,1.1193801164627075,0.0,0.5652982592582703,0.5965878963470459,1.7065843343734741,0.0,0.5965878963470459,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.7428341507911682,2.7972185611724854,0.16750848293304443,0.5781172513961792,0.21046699583530426,0.7895330190658569,1.122133731842041,0.2753623127937317,0.7246376872062683,0.08930251002311707,0.5781172513961792,1.1677017211914062,0.0,0.6457533836364746,0.5781172513961792,1.6750848293304443,0.0,0.5781172513961792,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.7465378642082214,2.850644111633301,0.1728699505329132,0.564527153968811,0.2019323706626892,0.7980676293373108,1.1219443082809448,0.2753623127937317,0.7246376872062683,0.08628648519515991,0.564527153968811,1.251750111579895,0.0,0.6506455540657043,0.564527153968811,1.7287002801895142,0.0,0.564527153968811,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.7466988563537598,2.867422580718994,0.17441730201244354,0.5556121468544006,0.19307568669319153,0.8069243431091309,1.123250126838684,0.2753623127937317,0.7246376872062683,0.08343622833490372,0.5556121468544006,1.2097514867782593,0.0,0.6956998705863953,0.5556121468544006,1.744173526763916,0.0,0.5556121468544006,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.7553945183753967,2.923339605331421,0.17993547022342682,0.5369197726249695,0.20016102492809296,0.7998389601707458,1.1239843368530273,0.2753623127937317,0.7246376872062683,0.08073141425848007,0.5369197726249695,1.2286649942398071,0.0,0.7210095524787903,0.5369197726249695,1.7993550300598145,0.0,0.5369197726249695,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.7613526582717896,2.990748882293701,0.1867424100637436,0.5234934091567993,0.1983896940946579,0.8016102910041809,1.1233247518539429,0.2753623127937317,0.7246376872062683,0.07822945713996887,0.5234934091567993,1.3142231702804565,0.0,0.7765928506851196,0.5234934091567993,1.8674243688583374,0.0,0.5234934091567993,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.7631239891052246,3.0459043979644775,0.19217050075531006,0.5137117505073547,0.19307568669319153,0.8069243431091309,1.1241997480392456,0.2753623127937317,0.7246376872062683,0.0759044736623764,0.5137117505073547,1.3719427585601807,0.0,0.8010405898094177,0.5137117505073547,1.921704649925232,0.0,0.5137117505073547,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.7573269009590149,3.0867984294891357,0.19651196897029877,0.5139639973640442,0.1814814805984497,0.8185185194015503,1.1216785907745361,0.2753623127937317,0.7246376872062683,0.07374222576618195,0.5139639973640442,1.3564215898513794,0.0,0.7837498188018799,0.5139639973640442,1.9651188850402832,0.0,0.5139639973640442,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.7586151361465454,2.967423439025879,0.18497510254383087,0.5079423785209656,0.15281803905963898,0.8471819758415222,1.1176729202270508,0.2753623127937317,0.7246376872062683,0.07172364741563797,0.5079423785209656,1.301419734954834,0.0,0.7777422666549683,0.5079423785209656,1.8497506380081177,0.0,0.5079423785209656,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,0.7629629373550415,2.9737765789031982,0.1854316145181656,0.49459531903266907,0.14074073731899261,0.8592592477798462,1.1194607019424438,0.2753623127937317,0.7246376872062683,0.0698283389210701,0.49459531903266907,1.3462696075439453,0.0,0.7452266216278076,0.49459531903266907,1.8543156385421753,0.0,0.49459531903266907,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,0.7719807028770447,2.9842934608459473,0.18651969730854034,0.48366987705230713,0.122383251786232,0.8776167631149292,1.1190961599349976,0.2753623127937317,0.7246376872062683,0.06807727366685867,0.48366987705230713,1.4052972793579102,0.0,0.8105751276016235,0.48366987705230713,1.8651971817016602,0.0,0.48366987705230713,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,0.7752012610435486,3.0160951614379883,0.18962141871452332,0.4763937294483185,0.12334943562746048,0.8766505718231201,1.1198805570602417,0.2753623127937317,0.7246376872062683,0.0664931908249855,0.4763937294483185,1.4390672445297241,0.0,0.8285751938819885,0.4763937294483185,1.896214246749878,0.0,0.4763937294483185,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,0.7748792171478271,2.9969160556793213,0.18783707916736603,0.4697757363319397,0.12270531058311462,0.877294659614563,1.118544578552246,0.2753623127937317,0.7246376872062683,0.06510670483112335,0.4697757363319397,1.4318568706512451,0.0,0.8492078185081482,0.4697757363319397,1.878371000289917,0.0,0.4697757363319397,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
