target_subject,zero_shot_model_path,zero_shot_model_filename,zero_shot_all_loss,zero_shot_all_accuracy,zero_shot_all_f1,zero_shot_all_precision,zero_shot_all_recall,zero_shot_all_macro_f1,zero_shot_all_macro_precision,zero_shot_all_macro_recall,zero_shot_all_balanced_accuracy,zero_shot_all_roc_auc,zero_shot_all_brier_score,zero_shot_all_ece,zero_shot_all_joint_loss,3_shot_paired_zero_loss,3_shot_paired_zero_accuracy,3_shot_paired_zero_f1,3_shot_paired_zero_precision,3_shot_paired_zero_recall,3_shot_paired_zero_macro_f1,3_shot_paired_zero_macro_precision,3_shot_paired_zero_macro_recall,3_shot_paired_zero_balanced_accuracy,3_shot_paired_zero_roc_auc,3_shot_paired_zero_brier_score,3_shot_paired_zero_ece,3_shot_paired_zero_joint_loss,3_shot_calibrated_loss,3_shot_calibrated_accuracy,3_shot_calibrated_f1,3_shot_calibrated_precision,3_shot_calibrated_recall,3_shot_calibrated_macro_f1,3_shot_calibrated_macro_precision,3_shot_calibrated_macro_recall,3_shot_calibrated_balanced_accuracy,3_shot_calibrated_roc_auc,3_shot_calibrated_brier_score,3_shot_calibrated_ece,3_shot_calibrated_joint_loss,3_shot_delta_loss,3_shot_delta_accuracy,3_shot_delta_f1,3_shot_delta_precision,3_shot_delta_recall,3_shot_delta_macro_f1,3_shot_delta_macro_precision,3_shot_delta_macro_recall,3_shot_delta_balanced_accuracy,3_shot_delta_roc_auc,3_shot_delta_brier_score,3_shot_delta_ece,3_shot_delta_joint_loss,6_shot_paired_zero_loss,6_shot_paired_zero_accuracy,6_shot_paired_zero_f1,6_shot_paired_zero_precision,6_shot_paired_zero_recall,6_shot_paired_zero_macro_f1,6_shot_paired_zero_macro_precision,6_shot_paired_zero_macro_recall,6_shot_paired_zero_balanced_accuracy,6_shot_paired_zero_roc_auc,6_shot_paired_zero_brier_score,6_shot_paired_zero_ece,6_shot_paired_zero_joint_loss,6_shot_calibrated_loss,6_shot_calibrated_accuracy,6_shot_calibrated_f1,6_shot_calibrated_precision,6_shot_calibrated_recall,6_shot_calibrated_macro_f1,6_shot_calibrated_macro_precision,6_shot_calibrated_macro_recall,6_shot_calibrated_balanced_accuracy,6_shot_calibrated_roc_auc,6_shot_calibrated_brier_score,6_shot_calibrated_ece,6_shot_calibrated_joint_loss,6_shot_delta_loss,6_shot_delta_accuracy,6_shot_delta_f1,6_shot_delta_precision,6_shot_delta_recall,6_shot_delta_macro_f1,6_shot_delta_macro_precision,6_shot_delta_macro_recall,6_shot_delta_balanced_accuracy,6_shot_delta_roc_auc,6_shot_delta_brier_score,6_shot_delta_ece,6_shot_delta_joint_loss
0,/nas/longleaf/home/inserra/EEGProc/runs/smoke/sic_direct_concat_v10_mldg_brier/DREAMER/valence/suite_64089516/full/dreamer_valence_sic_direct_concat_v10_mldg_full_smoke_20260816_182407/configuration_0002/loso_zero_shot_models/loso_fold_0001_target_0_zero_shot.keras,loso_fold_0001_target_0_zero_shot.keras,0.6910366307821268,0.6071428571428571,0.7268211920529801,0.657185628742515,0.812962962962963,0.5138343248400494,0.5349881632084668,0.5248148148148148,0.5248148148148148,0.5466882716049383,0.24894481492197335,0.10394541812794544,1.4254305362701416,0.6911290416549024,0.5876262626262626,0.7079444856410607,0.6452791097118179,0.7845238095238095,0.5023879969784858,0.5143699849189713,0.5137896825396825,0.5137896825396825,0.5470072751322751,0.24899102431789313,0.08453173784896584,1.4005383849143982,0.6913337561959508,0.5724747474747475,0.68766474024449,0.6382425320924829,0.7507936507936508,0.49530798683681604,0.5151612734973643,0.5056051587301588,0.5056051587301588,0.5502397486772487,0.2490933741091175,0.07631320787800679,1.6276217699050903,0.000204714541048349,-0.015151515151515157,-0.020279745396570865,-0.007036577619334979,-0.03373015873015874,-0.007080010141669683,0.0007912885783929088,-0.008184523809523827,-0.008184523809523827,0.003232473544973543,0.0001023497912243515,-0.008218529970959046,0.22708338499069214,0.6915950611415683,0.5916666666666667,0.7068448774004757,0.6404593432446718,0.7888888888888889,0.516557114096432,0.536136215772941,0.525925925925926,0.525925925925926,0.5380648148148148,0.24922399698171738,0.0887495022267103,1.1315595706303914,0.6928767378237725,0.507638888888889,0.592034019526436,0.6084119398634016,0.5788888888888889,0.48322070997194855,0.4863802889346643,0.48388888888888887,0.48388888888888887,0.47947222222222224,0.2498648242800663,0.05712680518627172,1.5972572565078735,0.0012816766822041359,-0.08402777777777776,-0.11481085787403984,-0.032047403381270136,-0.20999999999999996,-0.03333640412448343,-0.049755926838276676,-0.04203703703703702,-0.04203703703703702,-0.058592592592592585,0.0006408272983489394,-0.031622697040438574,0.4656976858774821
1,/nas/longleaf/home/inserra/EEGProc/runs/smoke/sic_direct_concat_v10_mldg_brier/DREAMER/valence/suite_64089516/full/dreamer_valence_sic_direct_concat_v10_mldg_full_smoke_20260816_182407/configuration_0002/loso_zero_shot_models/loso_fold_0002_target_1_zero_shot.keras,loso_fold_0002_target_1_zero_shot.keras,0.6912501914790814,0.6447916666666667,0.20140515222482436,0.33858267716535434,0.14333333333333334,0.4865029779878308,0.5150296339008045,0.508030303030303,0.508030303030303,0.505010101010101,0.24905153356688006,0.14193545989692213,1.267967939376831,0.6911667352952612,0.64508547008547,0.20338264946548537,0.32904228844732303,0.1472222222222222,0.4875281813232892,0.5123483569097703,0.5067901234567902,0.5067901234567902,0.5148572530864198,0.24900980881180493,0.14225527628874168,1.263860781987508,0.6870060534292128,0.6923076923076924,0.0013831258644536654,0.16666666666666666,0.0006944444444444445,0.40975949777726556,0.4295283236233172,0.5001929012345679,0.5001929012345679,0.5059799382716049,0.24692980088263125,0.18416815824233565,1.2002535065015156,-0.0041606818660483436,0.0472222222222222,-0.20199952360103168,-0.16237562178065637,-0.14652777777777776,-0.07776868354602355,-0.08282003328645314,-0.006597222222222217,-0.006597222222222217,-0.008877314814814815,-0.0020800079291736725,0.041912881953593974,-0.06360727548599243,0.6911552278463886,0.6588888888888889,0.21909063535079795,0.35622895622895623,0.15925925925925924,0.5003660836635416,0.5319809685308695,0.5161375661375661,0.5161375661375661,0.5085736331569665,0.24900404930069828,0.15609145469135702,1.2907251516977947,0.6867315319133981,0.6988888888888889,0.01796430519834775,0.4583333333333333,0.009259259259259259,0.4200694067931164,0.5795585510259423,0.5018518518518519,0.5018518518518519,0.4924382716049382,0.24679257654180276,0.19053494552771247,0.9532147248586019,-0.0044236959329906345,0.04,-0.2011263301524502,0.10210437710437709,-0.15000000000000002,-0.08029667687042531,0.04757758249507286,-0.014285714285714271,-0.014285714285714271,-0.016135361552028233,-0.0022114727588955128,0.03444349083635545,-0.3375104268391927
