target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_decoder_r2,delta_macro_f1,delta_loss,delta_roc_auc,delta_f1,delta_joint_loss,delta_brier_score,delta_precision,delta_macro_precision,delta_balanced_accuracy,delta_decoder_r2,delta_recall,delta_macro_recall,delta_accuracy,delta_ece
0,3,1,"[0, 1, 7]","[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",768,3840,3,0.6944315669322255,0.6510416666666666,0.7789508413064995,0.7273567467652495,0.8384232954545454,0.4753839497014574,0.48068174038599176,0.4870827414772727,0.4870827414772727,0.4179091020063921,0.23993639829192806,0.08432803407806203,1.5122407674789429,-0.005207657814025879,0.706350653886858,0.596875,0.7307826086956521,0.7160872528970689,0.74609375,0.46435503491777425,0.4634520149695057,0.46630859375,0.46630859375,0.40528349442915484,0.25155628945320374,0.06658291470923962,1.332248330116272,0.0,-0.011028914783683175,0.011919086954632507,-0.012625607577237241,-0.04816823261084735,-0.1799924373626709,0.01161989116127568,-0.011269493868180658,-0.01722972541648604,-0.020774147727272707,0.005207657814025879,-0.09232954545454541,-0.020774147727272707,-0.054166666666666585,-0.017745119368822407
0,3,2,"[1, 5, 12]","[0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",768,3840,3,0.6753901665556306,0.6653645833333334,0.7885469804179694,0.7347439435755904,0.8508522727272727,0.4934625107953852,0.5046776712696605,0.5030628551136364,0.5030628551136364,0.45435992154208094,0.2322711764386036,0.07691670854474067,1.5816453695297241,-0.0058727264404296875,0.692879997776453,0.5799479166666667,0.7111906893464638,0.7172264355362947,0.7052556818181818,0.4706311441959049,0.4711248891033481,0.4703036221590909,0.4703036221590909,0.44846378673206677,0.24785283017115697,0.05828245670675334,1.3777695894241333,0.0,-0.02283136659948032,0.017489831220822483,-0.005896134810014164,-0.07735629107150566,-0.20387578010559082,0.01558165373255338,-0.017517508039295637,-0.033552782166312356,-0.03275923295454547,0.0058727264404296875,-0.14559659090909094,-0.03275923295454547,-0.0854166666666667,-0.01863425183798733
0,6,1,"[7, 9, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 16, 17]",1536,3072,3,0.6670192302480308,0.6888020833333334,0.8099403578528827,0.7472487160674982,0.8841145833333334,0.4758857983160284,0.48778620774473175,0.49348958333333337,0.49348958333333337,0.4196918628833912,0.22641109245197022,0.09368687510492843,1.8610848188400269,-0.006528258323669434,0.7434543113002213,0.5166015625,0.6566473988439306,0.70262246412667,0.6163194444444444,0.42013238551322424,0.4307593766875024,0.4168836805555555,0.4168836805555555,0.3642838089554398,0.27071612185080496,0.11940397676971766,1.6180604696273804,0.0,-0.05575341280280416,0.07643508105219055,-0.055408053927951395,-0.153292959008952,-0.24302434921264648,0.04430502939883474,-0.044626251940828254,-0.05702683105722933,-0.07660590277777785,0.006528258323669434,-0.26779513888888895,-0.07660590277777785,-0.17220052083333337,0.02571710166478923
0,6,2,"[0, 11, 12, 14, 16, 17]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 15]",1536,3072,3,0.6942869712923474,0.6731770833333334,0.8003182179793158,0.7386196769456681,0.8732638888888888,0.450338320459192,0.4497696085877766,0.47309027777777773,0.47309027777777773,0.36404362431278936,0.23738775284065036,0.11096090349249907,1.7179056406021118,-0.0066602230072021484,0.6916644006586297,0.6302083333333334,0.7692932575142161,0.7229007633587786,0.8220486111111112,0.41907285826530477,0.40791055867053977,0.4383680555555556,0.4383680555555556,0.36014698169849535,0.24326897195540545,0.07626152339477513,1.6818269491195679,0.0,-0.031265462193887206,-0.0026225706337177357,-0.0038966426142940103,-0.031024960465099727,-0.036078691482543945,0.005881219114755087,-0.015718913586889482,-0.041859049917236824,-0.034722222222222154,0.0066602230072021484,-0.05121527777777768,-0.034722222222222154,-0.04296875,-0.03469938009772394
1,3,1,"[12, 13, 16]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 17]",768,3840,3,0.8715100191362358,0.4276041666666667,0.5343220338983051,0.3960427135678392,0.8209635416666666,0.39587723316536877,0.4884176982473343,0.4931640625,0.4931640625,0.49211205376519107,0.32350425235086344,0.24711754228444385,1.5976282358169556,0.002998173236846924,0.7581650816246518,0.490625,0.42672919109026963,0.3880597014925373,0.4739583333333333,0.4842174540268593,0.48832720308842753,0.4878472222222222,0.4878472222222222,0.48307150381582753,0.2781383040362521,0.14120185427328888,1.2708901166915894,0.0,0.08834022086149051,-0.11334493751158403,-0.009040549949363541,-0.1075928428080355,-0.3267381191253662,-0.045365948314611326,-0.007983012075301887,-9.049515890674487e-05,-0.00531684027777779,-0.002998173236846924,-0.3470052083333333,-0.00531684027777779,0.0630208333333333,-0.10591568801115497
1,3,2,"[5, 6, 14]","[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",768,3840,3,0.8745240579626513,0.42890625,0.5327082889409759,0.39594551789673743,0.8138020833333334,0.39926341798906845,0.4886023343510042,0.4930555555555556,0.4930555555555556,0.4872552377206308,0.32440255731132284,0.24534625701169716,1.5900439023971558,0.0034757256507873535,0.7615955330623433,0.48932291666666666,0.4030441400304414,0.37850200114351057,0.4309895833333333,0.4784276445317167,0.4802600871332091,0.4796006944444444,0.4796006944444444,0.47162741201895253,0.279338118236362,0.14204348543144688,1.2135944366455078,0.0,0.07916422654264826,-0.11292852490030802,-0.015627825701678255,-0.12966414891053446,-0.37644946575164795,-0.04506443907496083,-0.017443516753226862,-0.008342247217795085,-0.01345486111111116,-0.0034757256507873535,-0.38281250000000006,-0.01345486111111116,0.060416666666666674,-0.10330277158025028
1,6,1,"[0, 6, 9, 13, 14, 16]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 15, 17]",1536,3072,3,0.8882594660164734,0.4241536458333333,0.5313907284768212,0.4020040080160321,0.78359375,0.39233107550898894,0.4609673419629554,0.47550223214285714,0.47550223214285714,0.4348663330078125,0.33047150859124547,0.24857137264413418,1.6143798828125,0.003322780132293701,0.8538246459755591,0.4075520833333333,0.26790024135156876,0.27611940298507465,0.26015625,0.38518030110224694,0.3843083617283358,0.3864955357142857,0.3864955357142857,0.35622384207589286,0.3190689799498368,0.2466879367193542,1.3357635736465454,0.0,-0.007150774406742,-0.03443482004091436,-0.07864249093191966,-0.26349048712525247,-0.2786163091659546,-0.011402528641408671,-0.12588460503095744,-0.07665898023461959,-0.08900669642857145,-0.003322780132293701,-0.5234375,-0.08900669642857145,-0.0166015625,-0.0018834359247799637
1,6,2,"[2, 4, 12, 13, 15, 16]","[0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 14, 17]",1536,3072,3,0.8639137111595513,0.4352213541666667,0.5480593904662673,0.4110980851895272,0.821875,0.39767394686003166,0.4833268203725414,0.4904575892857143,0.4904575892857143,0.4838514055524553,0.3204629232679155,0.2431042612372039,1.6072262525558472,0.003802061080932617,0.7246936590880848,0.5198567708333334,0.35335379219640506,0.4025974025974026,0.31484375,0.4857630985315445,0.4895652392030953,0.49056919642857144,0.49056919642857144,0.49379708426339286,0.2634580330421303,0.1057811196090067,1.0191253423690796,0.0,0.08808915167151282,-0.13922005207146648,0.009945678710937544,-0.19470559826986222,-0.5881009101867676,-0.0570048902257852,-0.008500682592124553,0.006238418830553927,0.00011160714285712858,-0.003802061080932617,-0.50703125,0.00011160714285712858,0.08463541666666669,-0.1373231416281972
