target_subject,zero_shot_all_loss,zero_shot_all_accuracy,zero_shot_all_f1,zero_shot_all_precision,zero_shot_all_recall,zero_shot_all_macro_f1,zero_shot_all_macro_precision,zero_shot_all_macro_recall,zero_shot_all_balanced_accuracy,zero_shot_all_roc_auc,zero_shot_all_brier_score,zero_shot_all_ece,zero_shot_all_joint_loss,zero_shot_all_decoder_r2,3_shot_paired_zero_loss,3_shot_paired_zero_accuracy,3_shot_paired_zero_f1,3_shot_paired_zero_precision,3_shot_paired_zero_recall,3_shot_paired_zero_macro_f1,3_shot_paired_zero_macro_precision,3_shot_paired_zero_macro_recall,3_shot_paired_zero_balanced_accuracy,3_shot_paired_zero_roc_auc,3_shot_paired_zero_brier_score,3_shot_paired_zero_ece,3_shot_paired_zero_joint_loss,3_shot_paired_zero_decoder_r2,3_shot_calibrated_loss,3_shot_calibrated_accuracy,3_shot_calibrated_f1,3_shot_calibrated_precision,3_shot_calibrated_recall,3_shot_calibrated_macro_f1,3_shot_calibrated_macro_precision,3_shot_calibrated_macro_recall,3_shot_calibrated_balanced_accuracy,3_shot_calibrated_roc_auc,3_shot_calibrated_brier_score,3_shot_calibrated_ece,3_shot_calibrated_joint_loss,3_shot_calibrated_decoder_r2,3_shot_delta_loss,3_shot_delta_accuracy,3_shot_delta_f1,3_shot_delta_precision,3_shot_delta_recall,3_shot_delta_macro_f1,3_shot_delta_macro_precision,3_shot_delta_macro_recall,3_shot_delta_balanced_accuracy,3_shot_delta_roc_auc,3_shot_delta_brier_score,3_shot_delta_ece,3_shot_delta_joint_loss,3_shot_delta_decoder_r2,6_shot_paired_zero_loss,6_shot_paired_zero_accuracy,6_shot_paired_zero_f1,6_shot_paired_zero_precision,6_shot_paired_zero_recall,6_shot_paired_zero_macro_f1,6_shot_paired_zero_macro_precision,6_shot_paired_zero_macro_recall,6_shot_paired_zero_balanced_accuracy,6_shot_paired_zero_roc_auc,6_shot_paired_zero_brier_score,6_shot_paired_zero_ece,6_shot_paired_zero_joint_loss,6_shot_paired_zero_decoder_r2,6_shot_calibrated_loss,6_shot_calibrated_accuracy,6_shot_calibrated_f1,6_shot_calibrated_precision,6_shot_calibrated_recall,6_shot_calibrated_macro_f1,6_shot_calibrated_macro_precision,6_shot_calibrated_macro_recall,6_shot_calibrated_balanced_accuracy,6_shot_calibrated_roc_auc,6_shot_calibrated_brier_score,6_shot_calibrated_ece,6_shot_calibrated_joint_loss,6_shot_calibrated_decoder_r2,6_shot_delta_loss,6_shot_delta_accuracy,6_shot_delta_f1,6_shot_delta_precision,6_shot_delta_recall,6_shot_delta_macro_f1,6_shot_delta_macro_precision,6_shot_delta_macro_recall,6_shot_delta_balanced_accuracy,6_shot_delta_roc_auc,6_shot_delta_brier_score,6_shot_delta_ece,6_shot_delta_joint_loss,6_shot_delta_decoder_r2
0,0.6921397702395671,0.6438802083333334,0.774184670427962,0.7141406448337141,0.8452524038461539,0.46610721463932736,0.4721674823570663,0.48278245192307695,0.48278245192307695,0.4332242525540866,0.23973107078081332,0.06953647721133566,1.6596319675445557,-0.006155490875244141,0.6849108667439281,0.658203125,0.7837489108622344,0.73105034517042,0.8446377840909091,0.4844232302484213,0.4926797058278261,0.49507279829545453,0.49507279829545453,0.4361345117742365,0.23610378736526583,0.08062237131140135,1.5469430685043335,-0.005540192127227783,0.6996153258316555,0.5884114583333333,0.7209866490210579,0.7166568442166819,0.7256747159090908,0.46749308955683955,0.4672884520364269,0.4683061079545454,0.4683061079545454,0.42687364058061084,0.24970455981218037,0.06243268570799648,1.3550089597702026,0.0,0.014704459087727495,-0.06979166666666664,-0.0627622618411765,-0.014393500953738148,-0.11896306818181818,-0.016930140691581747,-0.0253912537913992,-0.02676669034090909,-0.02676669034090909,-0.009260871193625703,0.01360077244691453,-0.01818968560340487,-0.19193410873413086,0.005540192127227783,0.680653100770189,0.6809895833333334,0.8051292879160992,0.7429341965065832,0.8786892361111112,0.4631120593876102,0.4687779081662542,0.4832899305555556,0.4832899305555556,0.3918677435980903,0.2318994226463103,0.10232388929871375,1.7894952297210693,-0.006594240665435791,0.7175593559794256,0.5734049479166667,0.7129703281790734,0.7127616137427243,0.7191840277777778,0.4196026218892645,0.4193349676790211,0.4276258680555556,0.4276258680555556,0.36221539532696756,0.2569925469031052,0.0978327500822464,1.6499437093734741,0.0,0.036906255209236405,-0.10758463541666669,-0.09215895973702587,-0.03017258276385887,-0.15950520833333331,-0.04350943749834568,-0.04944294048723308,-0.0556640625,-0.0556640625,-0.029652348271122703,0.025093124256794913,-0.004491139216467356,-0.13955152034759521,0.006594240665435791
1,0.8715803040136589,0.4312065972222222,0.5271513620782969,0.3894961343641696,0.8152901785714286,0.40678286862422874,0.5016325479288759,0.5010399756493507,0.5010399756493507,0.490337223201603,0.32386893841594333,0.2430514950409512,1.6112895011901855,0.0035379528999328613,0.8730170385494436,0.4282552083333333,0.5335151614196405,0.3959941157322883,0.8173828125,0.3975703255772186,0.48851001629916924,0.4931098090277778,0.4931098090277778,0.4896836457429109,0.32395340483109314,0.24623189964807052,1.5938360691070557,0.0032369494438171387,0.7598803073434975,0.48997395833333335,0.4148866655603555,0.3832808513180239,0.4524739583333333,0.48132254927928797,0.4842936451108183,0.4837239583333333,0.4837239583333333,0.47734945791739003,0.27873821113630703,0.14162266985236788,1.2422422766685486,0.0,-0.11313673120594603,0.06171874999999999,-0.11862849585928498,-0.012713264414264375,-0.3649088541666667,0.08375222370206939,-0.004216371188350915,-0.009385850694444475,-0.009385850694444475,-0.012334187825520898,-0.04521519369478608,-0.10460922979570263,-0.3515937924385071,-0.0032369494438171387,0.8760865885880124,0.4296875,0.5397250594715443,0.40655104660277963,0.802734375,0.3950025111845103,0.4721470811677484,0.4829799107142857,0.4829799107142857,0.4593588692801339,0.3254672159295805,0.24583781694066903,1.6108030676841736,0.003562420606613159,0.789259152531822,0.46370442708333337,0.3106270167739869,0.33935840279123863,0.2875,0.4354716998168957,0.4369368004657156,0.43853236607142854,0.43853236607142854,0.42501046316964286,0.29126350649598354,0.17623452816418045,1.1774444580078125,0.0,-0.08682743605619042,0.03401692708333334,-0.22909804269755735,-0.067192643811541,-0.515234375,0.04046918863238541,-0.03521028070203283,-0.04444754464285716,-0.04444754464285716,-0.03434840611049106,-0.034203709433596935,-0.06960328877648858,-0.4333586096763611,-0.003562420606613159
