target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_ece,delta_bilstm_reconstruction_loss,delta_brier_score,delta_precision,delta_macro_precision,delta_recall,delta_macro_recall,delta_reconstruction_loss,delta_bilstm_decoder_r2,delta_balanced_accuracy,delta_roc_auc,delta_macro_f1,delta_accuracy,delta_decoder_r2,delta_loss,delta_gcn_gru_reconstruction_loss,delta_joint_loss,delta_f1,delta_gcn_gru_decoder_r2
0,3,1,"[4, 9, 13]","[0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17]",3,15,10,0.6925884387781748,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.6296296296296297,0.24972062642761403,0.16466736793518066,1.1488322019577026,0.5613368153572083,0.31085526943206787,0.7779231071472168,0.2220768928527832,0.6003663539886475,0.39963364601135254,0.6924331083365886,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.6296296296296297,0.24964295539935938,0.16454999049504593,0.4681920111179352,0.5613368153572083,0.31085526943206787,0.7779231071472168,0.2220768928527832,0.6003663539886475,0.39963364601135254,-0.00011737744013473606,0.0,-7.767102825465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001553304415862211,0.0,-0.6806401908397675,0.0,0.0
0,3,2,"[1, 11, 15]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17]",3,15,10,0.6922080687183844,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.2495304539879544,0.16492893298466993,0.45907193422317505,0.5623142123222351,0.31158632040023804,0.7712769508361816,0.2287229299545288,0.6055503487586975,0.3944495916366577,0.6921330205233805,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.6111111111111112,0.2494929264104511,0.09824390808741246,0.45958325266838074,0.5623142123222351,0.31158632040023804,0.7712769508361816,0.2287229299545288,0.6055503487586975,0.3944495916366577,-0.06668502489725747,0.0,-3.75275775033046e-05,-0.08333333333333337,-0.07738095238095244,0.0,-0.08333333333333337,0.0,0.0,-0.08333333333333337,0.0,-0.07730015082956276,-0.06666666666666665,0.0,-7.504819500381288e-05,0.0,0.0005113184452056885,-0.03921568627450989,0.0
0,3,3,"[2, 10, 17]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]",3,15,10,0.6915277177104618,0.7333333333333333,0.75,0.8571428571428571,0.6666666666666666,0.7321428571428572,0.7410714285714286,0.75,0.75,0.7407407407407407,0.24919027523696832,0.2313330252965291,0.46537482738494873,0.5651531219482422,0.30911099910736084,0.7717371582984924,0.22826284170150757,0.6100408434867859,0.3899591565132141,0.6917082967121136,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.7037037037037037,0.24928056051730904,0.16471353769302366,0.4641170799732208,0.5651531219482422,0.30911099910736084,0.7717371582984924,0.22826284170150757,0.6100408434867859,0.3899591565132141,-0.06661948760350545,0.0,9.028528034071837e-05,-0.1071428571428571,-0.0803571428571429,0.0,-0.08333333333333337,0.0,0.0,-0.08333333333333337,-0.03703703703703698,-0.07150937297996118,-0.06666666666666665,0.0,0.00018057900165180385,0.0,-0.0012577474117279053,-0.044117647058823484,0.0
0,3,4,"[0, 8, 12]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17]",3,15,10,0.692416268906837,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.249634545884999,0.16444793144861858,0.4553539752960205,0.5791926383972168,0.2947263717651367,0.793806791305542,0.20619314908981323,0.6167402863502502,0.383259654045105,0.6926205461877226,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.5740740740740742,0.2497366694233475,0.16441758473714185,0.4539147913455963,0.5791926383972168,0.2947263717651367,0.793806791305542,0.20619314908981323,0.6167402863502502,0.383259654045105,-3.0346711476725297e-05,0.0,0.00010212353834848642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03703703703703698,0.0,0.0,0.0,0.00020427728088556751,0.0,-0.0014391839504241943,0.0,0.0
0,3,5,"[6, 7, 16]","[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17]",3,15,10,0.6924002957916506,0.6666666666666666,0.7368421052631579,0.7777777777777778,0.7,0.6411483253588517,0.6388888888888888,0.6499999999999999,0.6499999999999999,0.6,0.2496265546520803,0.1645152807235717,0.453763872385025,0.5716738700866699,0.30379819869995117,0.7764934301376343,0.22350668907165527,0.6159102320671082,0.3840898275375366,0.6924921899600229,0.6666666666666666,0.7368421052631579,0.7777777777777778,0.7,0.6411483253588517,0.6388888888888888,0.6499999999999999,0.6499999999999999,0.58,0.24967250049291742,0.16452773412068677,0.45413199067115784,0.5716738700866699,0.30379819869995117,0.7764934301376343,0.22350668907165527,0.6159102320671082,0.3840898275375366,1.2453397115086418e-05,0.0,4.594584083711384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000018,0.0,0.0,0.0,9.189416837229736e-05,0.0,0.0003681182861328125,0.0,0.0
0,3,6,"[3, 5, 14]","[0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",3,15,10,0.6931239810497496,0.6,0.625,0.7142857142857143,0.5555555555555556,0.5982142857142857,0.6071428571428572,0.6111111111111112,0.6111111111111112,0.537037037037037,0.24998839714878193,0.09803744157155347,0.4622233211994171,0.5753217339515686,0.29998713731765747,0.7862445116043091,0.2137555480003357,0.6137813925743103,0.38621872663497925,0.6931574003660508,0.6,0.625,0.7142857142857143,0.5555555555555556,0.5982142857142857,0.6071428571428572,0.6111111111111112,0.6111111111111112,0.537037037037037,0.25000509850030544,0.09803963104883828,0.4631255269050598,0.5753217339515686,0.29998713731765747,0.7862445116043091,0.2137555480003357,0.6137813925743103,0.38621872663497925,2.189477284808561e-06,0.0,1.6701351523512598e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.341931630118644e-05,0.0,0.0009022057056427002,0.0,0.0
0,6,1,"[2, 3, 5, 10, 14, 17]","[0, 1, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16]",6,12,10,0.6922484307114498,0.6666666666666666,0.6666666666666666,0.8,0.5714285714285714,0.6666666666666666,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6571428571428571,0.24955062714758833,0.1647305885950724,0.49461129307746887,0.5718451738357544,0.3038538694381714,0.7781065106391907,0.22189342975616455,0.6141856908798218,0.3858143091201782,0.6922831296100752,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.5804195804195804,0.5833333333333333,0.5857142857142856,0.5857142857142856,0.6857142857142857,0.249567982921406,0.08151686191558838,0.49618056416511536,0.5718451738357544,0.3038538694381714,0.7781065106391907,0.22189342975616455,0.6141856908798218,0.3858143091201782,-0.08321372667948401,0.0,1.735577381767328e-05,-0.13333333333333341,-0.10238095238095246,0.0,-0.10000000000000009,0.0,0.0,-0.10000000000000009,0.02857142857142858,-0.08624708624708621,-0.08333333333333326,0.0,3.469889862539599e-05,0.0,0.0015692710876464844,-0.05128205128205121,0.0
0,6,2,"[0, 6, 7, 11, 12, 16]","[1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 15, 17]",6,12,10,0.6928421429070184,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.5428571428571428,0.24984747288653253,0.16441621383031202,0.4571439027786255,0.5628615617752075,0.3126106858253479,0.762956976890564,0.23704302310943604,0.6118216514587402,0.38817834854125977,0.6926437265218698,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.5428571428571428,0.2497482762932007,0.1642891367276509,0.4568001329898834,0.5628615617752075,0.3126106858253479,0.762956976890564,0.23704302310943604,0.6118216514587402,0.38817834854125977,-0.0001270771026611328,0.0,-9.919659333182396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019841638514861426,0.0,-0.00034376978874206543,0.0,0.0
0,6,3,"[1, 4, 8, 9, 13, 15]","[0, 2, 3, 5, 6, 7, 10, 11, 12, 14, 16, 17]",6,12,10,0.6920418118591609,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.625,0.6571428571428571,0.6666666666666667,0.6875,0.6875,0.65625,0.24944732663507815,0.16481818755467725,0.48661747574806213,0.572787880897522,0.29856032133102417,0.7976772785186768,0.20232266187667847,0.6052019596099854,0.39479804039001465,0.6924901125926515,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.625,0.6571428571428571,0.6666666666666667,0.6875,0.6875,0.65625,0.24967146382519126,0.16496255000432325,0.4843713045120239,0.572787880897522,0.29856032133102417,0.7976772785186768,0.20232266187667847,0.6052019596099854,0.39479804039001465,0.0001443624496459961,0.0,0.00022413719011310507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044830073349055866,0.0,-0.002246171236038208,0.0,0.0
0,9,1,"[0, 4, 7, 8, 9, 10, 11, 14, 16]","[1, 2, 3, 5, 6, 12, 13, 15, 17]",9,9,10,0.6943407238839818,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.5,0.5,0.5,0.2505967457597191,0.05771576033698189,0.5124114155769348,0.5576974749565125,0.3107002377510071,0.7794143557548523,0.22058558464050293,0.599185049533844,0.40081489086151123,0.6944343245004654,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.5,0.5,0.5,0.2506435356533702,0.057655175526936886,0.5099601745605469,0.5576974749565125,0.3107002377510071,0.7794143557548523,0.22058558464050293,0.599185049533844,0.40081489086151123,-6.058481004500571e-05,0.0,4.678989365114461e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.360061648355789e-05,0.0,-0.0024512410163879395,0.0,0.0
