epoch,accuracy,autoencoder_loss,kl_loss,loss,reconstruction_loss,vc_loss,weighted_kl_loss,val_accuracy,val_autoencoder_loss,val_kl_loss,val_loss,val_reconstruction_loss,val_vc_loss,val_weighted_kl_loss
0,0.7233494520187378,45.05192184448242,0.005361463408917189,14.171761512756348,1.1307923793792725,0.9374160766601562,0.005361463408917189,NA,NA,NA,NA,NA,NA,NA
1,0.7246376872062683,4.181539058685303,0.000388511543860659,1.7950254678726196,0.9988518357276917,0.772233784198761,0.000388511543860659,NA,NA,NA,NA,NA,NA,NA
2,0.7246376872062683,2.0446829795837402,0.0001282671291846782,1.108091115951538,0.993918776512146,0.7066943645477295,0.0001282671291846782,NA,NA,NA,NA,NA,NA,NA
3,0.7246376872062683,1.476550817489624,5.9075628087157384e-05,0.923913300037384,0.9926032423973083,0.687068521976471,5.9075628087157384e-05,NA,NA,NA,NA,NA,NA,NA
4,0.7246376872062683,1.2479889392852783,3.124786235275678e-05,0.8384729623794556,0.9920061230659485,0.6629658937454224,3.124786235275678e-05,NA,NA,NA,NA,NA,NA,NA
