config_index,is_selected,selection_level,selection_metric,selection_score,selection_score_std,n_folds,config,window_loss_mean,window_accuracy_mean,window_f1_mean,window_precision_mean,window_recall_mean,window_loss_std,window_accuracy_std,window_f1_std,window_precision_std,window_recall_std,trial_loss_mean,trial_accuracy_mean,trial_f1_mean,trial_precision_mean,trial_recall_mean,trial_loss_std,trial_accuracy_std,trial_f1_std,trial_precision_std,trial_recall_std
0,1,trial,f1,0.4556091094945624,0.11884445655681299,23,"{""ae_loss_weight"": 0.3, ""batch_size"": 64, ""bilstm_dropout"": 0.4, ""bilstm_layers"": 1, ""bilstm_units"": 128, ""conv_filters"": [16, 32], ""dropout"": 0.3, ""emb_dim"": 8, ""epochs"": 200, ""kernel_sizes"": [5, 3], ""learning_rate"": 0.0001, ""pool_after_layers"": [0], ""pool_sizes"": [2], ""t_down"": 2, ""use_batch_norm"": false, ""vae_beta"": 0.1, ""vc_alpha"": 1.0, ""vc_beta"": 0.0, ""vc_gamma"": 0.0, ""vc_lambda"": 0.0, ""vc_loss_weight"": 1.0}",0.6656984011184279,0.6262479871175524,0.45342455779794655,0.47870878025716934,0.4856101649132339,0.06153864548368197,0.122346167785703,0.07747060975182463,0.08995974299828416,0.08252936602964121,0.6575218251929696,0.6570048309178744,0.4556091094945624,0.4639238336968515,0.5066196129815056,0.06203288764213286,0.15511685370050554,0.11884445655681299,0.16636490606922621,0.13719161886544898
