config_index,is_selected,selection_level,selection_metric,selection_score,selection_score_std,n_folds,config,window_loss_mean,window_joint_loss_mean,window_keras_model_loss_mean,window_accuracy_mean,window_f1_mean,window_precision_mean,window_recall_mean,window_decoder_accuracy_mean,window_loss_std,window_joint_loss_std,window_keras_model_loss_std,window_accuracy_std,window_f1_std,window_precision_std,window_recall_std,window_decoder_accuracy_std,trial_loss_mean,trial_accuracy_mean,trial_f1_mean,trial_precision_mean,trial_recall_mean,trial_loss_std,trial_accuracy_std,trial_f1_std,trial_precision_std,trial_recall_std
0,1,trial,f1,0.3683954150789571,0.13929005001707237,23,"{""activation"": ""relu"", ""ae_loss_weight"": 0.3, ""batch_size"": 32, ""bilstm_dropout"": 0.3, ""bilstm_layers"": 1, ""bilstm_units"": 256, ""dropout"": 0.1, ""emb_dim"": 32, ""epochs"": 200, ""gcn_units"": [64, 32], ""learning_rate"": 0.0001, ""t_down"": 2, ""temporal_pool_sizes"": [2], ""use_batch_norm"": false, ""vae_beta"": 0.2, ""vc_alpha"": 1.0, ""vc_beta"": 0.5, ""vc_gamma"": 0.0, ""vc_lambda"": 0.1, ""vc_loss_weight"": 1.0}",0.6928879301859743,2.027305069177047,2.027305069177047,0.5125603864734299,0.38391963439542526,0.45520068406507147,0.4754549251544136,0.18281054496765137,0.002739830415240891,0.4191067789942074,0.4191067789942074,0.1969158609700757,0.12129556811827578,0.17910955443802667,0.12594385063093413,0.14540685558815833,0.692887229858175,0.5048309178743962,0.3683954150789571,0.4008223944285325,0.48672262484602635,0.0027398663946175627,0.22216970603994046,0.13929005001707237,0.18971645427953676,0.1368095448383948
