target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_decoder_r2,delta_balanced_accuracy,delta_macro_recall,delta_brier_score,delta_f1,delta_recall,delta_loss,delta_roc_auc,delta_decoder_r2,delta_accuracy,delta_joint_loss,delta_precision,delta_macro_f1,delta_macro_precision,delta_ece
0,3,1,"[0, 1, 7]","[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",768,3840,3,0.6501463883072283,0.6341145833333334,0.7611762706102329,0.7300293446364525,0.7950994318181818,0.48965880864957945,0.49179345627682913,0.4932528409090909,0.4932528409090909,0.4974382573908025,0.2280761071503972,0.02557762088469947,6.449775695800781,-0.0003873109817504883,0.672457197009652,0.59296875,0.7174109564274092,0.7307550644567219,0.7045454545454546,0.4950479630903914,0.49559975445058313,0.4953391335227273,0.4953391335227273,0.49217987060546875,0.2390820523539941,0.029003929570099004,6.03579044342041,0.0,0.002086292613636409,0.002086292613636409,0.011005945203596906,-0.0437653141828237,-0.09055397727272718,0.022310808702423746,-0.005258386785333746,0.0003873109817504883,-0.041145833333333326,-0.4139852523803711,0.000725719820269366,0.00538915444081195,0.003806298173753997,0.003426308685399535
0,3,2,"[1, 5, 12]","[0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",768,3840,3,0.6463630802352928,0.63984375,0.7649957519116397,0.7334636689475399,0.7993607954545454,0.49726110715359145,0.5003245711793471,0.5002663352272727,0.5002663352272727,0.5044285167347301,0.2264889207664051,0.02536537484939497,6.500250816345215,-0.00038611888885498047,0.6654606976642289,0.6072916666666667,0.7305218012866334,0.7352517985611511,0.7258522727272727,0.5034566779945643,0.5034749558843491,0.5035511363636364,0.5035511363636364,0.5024441805752842,0.23580239165368286,0.01920726290172753,5.7985382080078125,0.0,0.0032848011363636465,0.0032848011363636465,0.00931347088727777,-0.034473950625006355,-0.07350852272727271,0.01909761742893612,-0.001984336159445932,0.00038611888885498047,-0.03255208333333337,-0.7017126083374023,0.001788129613611189,0.0061955708409728305,0.0031503847050019518,-0.006158111947667442
0,6,1,"[7, 9, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 16, 17]",1536,3072,3,0.6438429276580089,0.6477864583333334,0.7750519750519751,0.7438148443735035,0.8090277777777778,0.4819787611391809,0.48321484268145143,0.4865451388888889,0.4865451388888889,0.4843529595269097,0.22523854421059344,0.035886270246707354,7.275928020477295,-0.0004545450210571289,0.6823654275884649,0.5771484375,0.7029499199634118,0.7428709521507975,0.6671006944444444,0.48473300628323046,0.48908253489892817,0.4871961805555556,0.4871961805555556,0.4829892758969907,0.24376695798256912,0.03795094873469982,5.797468662261963,0.0,0.0006510416666666852,0.0006510416666666852,0.01852841377197567,-0.07210205508856327,-0.14192708333333337,0.03852249993045598,-0.0013636836299190103,0.0004545450210571289,-0.07063802083333337,-1.478459358215332,-0.0009438922227060775,0.0027542451440495386,0.005867692217476739,0.0020646784879924662
0,6,2,"[0, 11, 12, 14, 16, 17]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 15]",1536,3072,3,0.6397540416438084,0.6526692708333334,0.7779396462018731,0.7473010795681727,0.8111979166666666,0.49053815767897985,0.4927398567718272,0.494140625,0.494140625,0.4928865785951968,0.2233822801070715,0.03324323928822347,6.925788402557373,-0.0004469156265258789,0.6584670208172863,0.6204427083333334,0.7471812662619254,0.7465337954939342,0.7478298611111112,0.49304233025890004,0.49303129565272624,0.4930555555555556,0.4930555555555556,0.4843783908420139,0.23231880022414653,0.03542728064835497,6.046473979949951,0.0,-0.0010850694444444198,-0.0010850694444444198,0.00893652011707502,-0.030758379939947678,-0.06336805555555547,0.018712979173477806,-0.008508187753182905,0.0004469156265258789,-0.0322265625,-0.8793144226074219,-0.000767284074238539,0.002504172579920194,0.0002914388808990531,0.0021840413601315056
1,3,1,"[12, 13, 16]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 17]",768,3840,3,0.7698514515497404,0.47291666666666665,0.5210601041173687,0.40929368029739777,0.716796875,0.46753642148543595,0.5155164053660901,0.5135633680555556,0.5135633680555556,0.5135164614076968,0.28356662342280126,0.15048766279042566,4.96716833114624,-7.927417755126953e-05,0.766675861251627,0.46927083333333336,0.49926289926289924,0.40094711917916337,0.6614583333333334,0.4673599814874053,0.5013923957304699,0.5013020833333334,0.5013020833333334,0.4976340399848091,0.28252948613849116,0.14789106942880004,4.179543495178223,0.0,-0.01226128472222221,-0.01226128472222221,-0.0010371372843100968,-0.021797204854469454,-0.05533854166666663,-0.0031755902981134287,-0.015882421422887705,7.927417755126953e-05,-0.0036458333333332926,-0.7876248359680176,-0.008346561118234397,-0.00017643999803063082,-0.014124009635620216,-0.0025965933616256265
1,3,2,"[5, 6, 14]","[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",768,3840,3,0.7669610978151938,0.47578125,0.5240009458500827,0.41143705904196065,0.7213541666666666,0.47034588005340994,0.5191448590763421,0.5167100694444444,0.5167100694444444,0.5221840187355323,0.282261385558878,0.1482022478288612,5.091979503631592,-8.344650268554688e-05,0.7513174367070053,0.48541666666666666,0.5062468765617192,0.41078669910786697,0.6595052083333334,0.484499185969821,0.5150731166572814,0.5144314236111112,0.5144314236111112,0.5187943070023149,0.2759023089244972,0.1286858569440483,4.288183689117432,0.0,-0.0022786458333332593,-0.0022786458333332593,-0.006359076634380789,-0.01775406928836354,-0.06184895833333326,-0.01564366110818849,-0.0033897117332174487,8.344650268554688e-05,0.009635416666666674,-0.8037958145141602,-0.0006503599340936805,0.014153305916411063,-0.00407174241906072,-0.019516390884812912
1,6,1,"[0, 6, 9, 13, 14, 16]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 15, 17]",1536,3072,3,0.756287653358323,0.48828125,0.5424912689173458,0.4322820037105751,0.728125,0.48099452663001707,0.5261846699775583,0.5225446428571429,0.5225446428571429,0.5336883544921875,0.2773982922609132,0.13619256019131473,4.966455936431885,-7.37905502319336e-05,0.7495192323101009,0.4817708333333333,0.5143380109823062,0.4219219219219219,0.65859375,0.47942999641927597,0.5075158957840522,0.50703125,0.50703125,0.5156101771763393,0.27491627773092375,0.13324062101420775,3.9830482006073,0.0,-0.015513392857142816,-0.015513392857142816,-0.0024820145299894736,-0.028153257935039533,-0.06953125000000004,-0.006768421048222173,-0.018078177315848265,7.37905502319336e-05,-0.006510416666666685,-0.983407735824585,-0.01036008178865322,-0.0015645302107410997,-0.0186687741935061,-0.0029519391771069825
1,6,2,"[2, 4, 12, 13, 15, 16]","[0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 14, 17]",1536,3072,3,0.7683268352110696,0.4765625,0.5344528083381587,0.4245630174793008,0.72109375,0.46834164580476706,0.513506453060363,0.5114955357142857,0.5114955357142857,0.5139007568359375,0.2826952126355275,0.1495554033605307,4.93030309677124,-7.891654968261719e-05,0.7461383692445164,0.4837239583333333,0.49586776859504134,0.4180064308681672,0.609375,0.48342421118211043,0.5017063663461897,0.5016741071428572,0.5016741071428572,0.5059661865234375,0.27367220399694564,0.12750801700601644,2.9360859394073486,0.0,-0.009821428571428537,-0.009821428571428537,-0.009023008638581853,-0.03858503974311733,-0.11171874999999998,-0.022188465966553217,-0.0079345703125,7.891654968261719e-05,0.007161458333333315,-1.9942171573638916,-0.006556586611133619,0.015082565377343371,-0.011800086714173319,-0.022047386354514253
