step,target_loss_component,decoded_distance_reference,learning_rate,total,target,latent,decoded,physiological,weighted_target,weighted_latent,weighted_decoded,weighted_physiological,decoded_joint,target_confidence_component,target_focal_component,target_vc_component,target_vc_latent_posterior_kl,target_vc_discriminator_kl,target_vc_class_prior_kl,typicality,discrepancy,weighted_typicality,predicted_class,target_probability,success,probability_0,probability_1,gradient_norm,low_gradient_steps,physiological_valid,feasible,optimization_stage,typicality_no_improvement_steps,typicality_threshold,typical,optimization_success,decoder_latent_rmse,d_z,delta_dec_joint,selected_step_so_far
10,confidence,original_reconstruction,0.01,0.1424839049577713,0.0,0.0011352823348715901,0.06264596432447433,0.13610577583312988,0.0,0.00011352823639754206,0.006264596711844206,0.13610577583312988,0.06264596432447433,0.0,0.021745940670371056,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9342367649078369,0.9589701890945435,0.0,1,0.8984565138816833,True,0.10154350101947784,0.8984565138816833,0.28582993149757385,0,False,False,target,0,1.0264744748338128,True,False,0.03369395062327385,0.316454142332077,0.25029173493385315,9
11,confidence,original_reconstruction,0.01,0.22264127433300018,0.0,0.0012652003206312656,0.0675991103053093,0.21575483679771423,0.0,0.0001265200407942757,0.006759911309927702,0.21575483679771423,0.0675991103053093,0.0,0.019033128395676613,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9333295822143555,0.9580389857292175,0.0,1,0.9048359394073486,True,0.09516404569149017,0.9048359394073486,0.4375061094760895,0,False,False,target,0,1.0264744748338128,True,False,0.035569652915000916,0.3259870707988739,0.25999829173088074,9
12,confidence,original_reconstruction,0.01,0.160202756524086,0.0,0.0013897493481636047,0.07270626723766327,0.15279315412044525,0.0,0.00013897493772674352,0.007270626723766327,0.15279315412044525,0.07270626723766327,0.0,0.01691053807735443,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9325337409973145,0.9572221040725708,0.0,1,0.9101693630218506,True,0.0898306593298912,0.9101693630218506,0.3488737940788269,0,False,False,target,0,1.0264744748338128,True,False,0.037279341369867325,0.3344544470310211,0.2696409821510315,9
13,confidence,original_reconstruction,0.01,0.05658463016152382,0.0,0.0015084539772942662,0.07783933728933334,0.048649851232767105,0.0,0.00015084540063980967,0.007783934008330107,0.048649851232767105,0.07783933728933334,0.0,0.015217955224215984,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9318216443061829,0.9564911127090454,0.0,1,0.9146797060966492,True,0.08532027155160904,0.9146797060966492,0.12493463605642319,0,False,False,target,0,1.0264744748338128,True,False,0.03883882239460945,0.34199830889701843,0.2789970338344574,13
14,confidence,original_reconstruction,0.01,0.02410300262272358,0.0,0.001621517352759838,0.08275764435529709,0.0156650859862566,0.0,0.00016215174400713295,0.008275764994323254,0.0156650859862566,0.08275764435529709,0.0,0.013858300633728504,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9311977028846741,0.9558506608009338,0.0,1,0.9184967875480652,True,0.08150318264961243,0.9184967875480652,0.04555344581604004,0,False,False,target,0,1.0264744748338128,True,False,0.04026806727051735,0.3486888110637665,0.28767627477645874,14
15,confidence,original_reconstruction,0.01,0.0158079843968153,0.0,0.0017287692753598094,0.08736630529165268,0.006898476742208004,0.0,0.00017287692753598094,0.008736630901694298,0.006898476742208004,0.08736630529165268,0.0,0.012742012739181519,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9306429624557495,0.9552812576293945,0.0,1,0.921779453754425,True,0.07822052389383316,0.921779453754425,0.032505542039871216,0,False,False,target,0,1.0264744748338128,True,False,0.041578471660614014,0.3546711206436157,0.29557791352272034,15
16,confidence,original_reconstruction,0.01,0.03312982991337776,0.0,0.0018300318624824286,0.09162408858537674,0.023784417659044266,0.0,0.0001830031833378598,0.009162409231066704,0.023784417659044266,0.09162408858537674,0.0,0.011809740215539932,0.03464368358254433,0.0,0.0,0.03464368358254433,0.930141031742096,0.954766035079956,0.0,1,0.9246377944946289,True,0.07536226511001587,0.9246377944946289,0.13958978652954102,0,False,False,target,0,1.0264744748338128,True,False,0.042778871953487396,0.360130250453949,0.302694708108902,15
17,confidence,original_reconstruction,0.01,0.054343365132808685,0.0,0.0019253394566476345,0.09544669836759567,0.04460616037249565,0.0,0.00019253394566476345,0.009544669650495052,0.04460616037249565,0.09544669836759567,0.0,0.011032573878765106,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9296869039535522,0.9542998671531677,0.0,1,0.9271116256713867,True,0.07288841158151627,0.9271116256713867,0.11959955841302872,0,False,False,target,0,1.0264744748338128,True,False,0.04387868940830231,0.3649812638759613,0.3089444935321808,15
18,confidence,original_reconstruction,0.01,0.07837793231010437,0.0,0.0020145676098763943,0.09878727793693542,0.06829774379730225,0.0,0.00020145675807725638,0.009878727607429028,0.06829774379730225,0.09878727793693542,0.0,0.010381256230175495,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9292818903923035,0.9538841247558594,0.0,1,0.9292555451393127,True,0.07074444741010666,0.9292555451393127,0.20750661194324493,0,False,False,target,0,1.0264744748338128,True,False,0.044883932918310165,0.3693135678768158,0.3143044412136078,15
19,confidence,original_reconstruction,0.01,0.06425777077674866,0.0,0.002097831340506673,0.10155283659696579,0.053892701864242554,0.0,0.00020978313114028424,0.010155283845961094,0.053892701864242554,0.10155283659696579,0.0,0.009817511774599552,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9289121031761169,0.9535045623779297,0.0,1,0.931168258190155,True,0.06883177906274796,0.931168258190155,0.12206289917230606,0,False,False,target,0,1.0264744748338128,True,False,0.04580209031701088,0.37330350279808044,0.31867358088493347,15
20,confidence,original_reconstruction,0.01,0.04806756600737572,0.0,0.0021753832697868347,0.10390759259462357,0.03745926916599274,0.0,0.00021753832697868347,0.010390759445726871,0.03745926916599274,0.10390759259462357,0.0,0.009334749542176723,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9285716414451599,0.9531551003456116,0.0,1,0.9328519701957703,True,0.06714798510074615,0.9328519701957703,0.07531415671110153,0,False,False,target,0,1.0264744748338128,True,False,0.04664100334048271,0.37688279151916504,0.3223470151424408,15
21,confidence,original_reconstruction,0.01,0.03520718216896057,0.0,0.0022475537844002247,0.10596084594726562,0.024386340752243996,0.0,0.00022475537844002247,0.010596084408462048,0.024386340752243996,0.10596084594726562,0.0,0.008923247456550598,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9282804727554321,0.952856183052063,0.0,1,0.9343231320381165,True,0.06567689776420593,0.9343231320381165,0.06687142699956894,0,False,False,target,0,1.0264744748338128,True,False,0.04740837216377258,0.38010117411613464,0.3255162537097931,15
22,confidence,original_reconstruction,0.01,0.02964097633957863,0.0,0.002314614364877343,0.10774802416563034,0.01863471232354641,0.0,0.00023146143939811736,0.010774802416563034,0.01863471232354641,0.10774802416563034,0.0,0.008561719208955765,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9280009269714355,0.9525692462921143,0.0,1,0.9356448650360107,True,0.06435515731573105,0.9356448650360107,0.0992622971534729,0,False,False,target,0,1.0264744748338128,True,False,0.048110440373420715,0.38303041458129883,0.3282499313354492,15
23,confidence,original_reconstruction,0.01,0.02290336601436138,0.0,0.0023768492974340916,0.10941996425390244,0.011723685078322887,0.0,0.00023768492974340916,0.010941996239125729,0.011723685078322887,0.10941996425390244,0.0,0.008247732184827328,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9277560710906982,0.9523179531097412,0.0,1,0.936816394329071,True,0.06318365782499313,0.936816394329071,0.10056377202272415,0,False,False,target,0,1.0264744748338128,True,False,0.04875294119119644,0.3857114613056183,0.33078688383102417,15
24,confidence,original_reconstruction,0.01,0.015845829620957375,0.0,0.0024345540441572666,0.11102607101202011,0.004499766975641251,0.0,0.00024345540441572666,0.011102607473731041,0.004499766975641251,0.11102607101202011,0.0,0.007975817658007145,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9275393486022949,0.9520954489707947,0.0,1,0.9378497004508972,True,0.06215023994445801,0.9378497004508972,0.02113393135368824,0,False,False,target,0,1.0264744748338128,True,False,0.04934120178222656,0.3881029188632965,0.3332057595252991,15
25,confidence,original_reconstruction,0.01,0.014241411350667477,0.0,0.0024879665579646826,0.1124764233827591,0.002744972938671708,0.0,0.00024879665579646826,0.01124764233827591,0.002744972938671708,0.1124764233827591,0.0,0.007731275632977486,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9273346662521362,0.9518853425979614,0.0,1,0.9387946724891663,True,0.06120536848902702,0.9387946724891663,0.10710815340280533,0,False,False,target,0,1.0264744748338128,True,False,0.0498795211315155,0.39028483629226685,0.335375040769577,25
26,confidence,original_reconstruction,0.01,0.012395369820296764,0.0,0.002537311054766178,0.11377276480197906,0.0007643618737347424,0.0,0.0002537311229389161,0.011377276852726936,0.0007643618737347424,0.11377276480197906,0.0,0.007519115228205919,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9271451234817505,0.9516907930374146,0.0,1,0.9396270513534546,True,0.06037295609712601,0.9396270513534546,0.014051138423383236,0,False,False,target,0,1.0264744748338128,True,False,0.05037172883749008,0.3922533690929413,0.33730217814445496,26
27,confidence,original_reconstruction,0.01,0.011753213591873646,0.0,0.0025828699581325054,0.11494925618171692,0.0,0.0,0.0002582870074547827,0.011494926176965237,0.0,0.11494925618171692,0.0,0.007332487963140011,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9269776940345764,0.9515189528465271,0.0,1,0.9403693675994873,True,0.059630684554576874,0.9403693675994873,0.00046008764184080064,0,True,True,target,0,1.0264744748338128,True,True,0.0508219413459301,0.39404651522636414,0.33904168009757996,27
28,confidence,original_reconstruction,0.01,0.9387308955192566,0.0,0.0025828699581325054,0.11494925618171692,0.0,0.0,0.0002582870074547827,0.011494926176965237,0.0,0.11494925618171692,0.0,0.007332487963140011,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9269776940345764,0.9515189528465271,0.9269776940345764,1,0.9403693675994873,True,0.059630684554576874,0.9403693675994873,0.021592989563941956,0,True,True,typicality,0,1.0264744748338128,True,True,0.0508219413459301,0.39404651522636414,0.33904168009757996,27
29,confidence,original_reconstruction,0.01,0.9385802149772644,0.0,0.0026248812209814787,0.11602930724620819,0.00020734833378810436,0.0,0.0002624881162773818,0.011602930724620819,0.00020734833378810436,0.11602930724620819,0.0,0.007092752493917942,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9265074729919434,0.951036274433136,0.9265074729919434,1,0.9413373470306396,True,0.05866270139813423,0.9413373470306396,0.03251923248171806,0,False,False,typicality,0,1.0264744748338128,True,False,0.05123359337449074,0.3962869644165039,0.34063073992729187,27
30,confidence,original_reconstruction,0.01,0.9383253455162048,0.0,0.002663537859916687,0.11704227328300476,0.0005766540416516364,0.0,0.000266353803453967,0.01170422788709402,0.0005766540416516364,0.11704227328300476,0.0,0.006818052381277084,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9257780909538269,0.9502875804901123,0.9257780909538269,1,0.942467451095581,True,0.057532571256160736,0.942467451095581,0.03284207731485367,0,False,False,typicality,0,1.0264744748338128,True,False,0.051609475165605545,0.3988833725452423,0.3421144187450409,27
31,confidence,original_reconstruction,0.01,0.9369283318519592,0.0,0.0026990659534931183,0.11799333244562149,5.8931596868205816e-05,0.0,0.00026990659534931183,0.011799333617091179,5.8931596868205816e-05,0.11799333244562149,0.0,0.0065171122550964355,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9248001575469971,0.94928377866745,0.9248001575469971,1,0.9437327980995178,True,0.05626712366938591,0.9437327980995178,0.03215618431568146,0,False,False,typicality,0,1.0264744748338128,True,False,0.051952533423900604,0.40185701847076416,0.34350156784057617,27
32,confidence,original_reconstruction,0.01,0.9357580542564392,0.0,0.002731685759499669,0.11888786405324936,0.0,0.0,0.000273168581770733,0.011888786219060421,0.0,0.11888786405324936,0.0,0.006191720254719257,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9235960841178894,0.9480478167533875,0.9235960841178894,1,0.9451352953910828,True,0.05486467108130455,0.9451352953910828,0.021424060687422752,0,True,True,typicality,0,1.0264744748338128,True,True,0.052265532314777374,0.4053318500518799,0.3448011875152588,32
33,confidence,original_reconstruction,0.01,0.9344427585601807,0.0,0.002761646406725049,0.11970425397157669,0.0,0.0,0.000276164646493271,0.011970425955951214,0.0,0.11970425397157669,0.0,0.005854486022144556,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9221961498260498,0.9466108083724976,0.9221961498260498,1,0.9466294646263123,True,0.053370554000139236,0.9466294646263123,0.021357836201786995,0,True,True,typicality,0,1.0264744748338128,True,True,0.05255137011408806,0.4092462956905365,0.34598302841186523,33
34,confidence,original_reconstruction,0.01,0.9329373836517334,0.0,0.0027891420759260654,0.12044855952262878,0.0,0.0,0.00027891420177184045,0.012044856324791908,0.0,0.12044855952262878,0.0,0.00551235768944025,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9206135869026184,0.9449863433837891,0.9206135869026184,1,0.948191225528717,True,0.05180872231721878,0.948191225528717,0.02127675525844097,0,True,True,typicality,0,1.0264744748338128,True,True,0.052812326699495316,0.41368457674980164,0.3470569849014282,34
35,confidence,original_reconstruction,0.01,0.9312648177146912,0.0,0.002814357867464423,0.12112707644701004,0.0,0.0,0.0002814357867464423,0.012112707830965519,0.0,0.12112707644701004,0.0,0.00516526261344552,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9188706874847412,0.9431973099708557,0.9188706874847412,1,0.9498274326324463,True,0.050172608345746994,0.9498274326324463,0.021185817196965218,0,True,True,typicality,0,1.0264744748338128,True,True,0.05305052176117897,0.4186815321445465,0.3480331599712372,35
36,confidence,original_reconstruction,0.01,0.9294386506080627,0.0,0.0028374691028147936,0.12174462527036667,0.0,0.0,0.00028374692192301154,0.012174462899565697,0.0,0.12174462527036667,0.0,0.004826292861253023,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9169804453849792,0.9412569999694824,0.9169804453849792,1,0.9514807462692261,True,0.04851924255490303,0.9514807462692261,0.02108837477862835,0,True,True,typicality,0,1.0264744748338128,True,True,0.05326789990067482,0.4241809844970703,0.34891921281814575,36
37,confidence,original_reconstruction,0.01,0.9274830222129822,0.0,0.0028586401604115963,0.12230651080608368,0.0,0.0,0.0002858640218619257,0.012230651453137398,0.0,0.12230651080608368,0.0,0.004495108500123024,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9149665236473083,0.9391897916793823,0.9149665236473083,1,0.9531546235084534,True,0.04684540629386902,0.9531546235084534,0.020985305309295654,0,True,True,typicality,0,1.0264744748338128,True,True,0.053466252982616425,0.4303022623062134,0.3497234582901001,37
38,confidence,original_reconstruction,0.01,0.9253990054130554,0.0,0.0028780235443264246,0.12281704694032669,0.0,0.0,0.00028780236607417464,0.012281704694032669,0.0,0.12281704694032669,0.0,0.0041734641417860985,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9128295183181763,0.9369962215423584,0.9128295183181763,1,0.9548419117927551,True,0.04515808820724487,0.9548419117927551,0.02088843658566475,0,True,True,typicality,0,1.0264744748338128,True,True,0.05364721268415451,0.4369911253452301,0.35045263171195984,38
39,confidence,original_reconstruction,0.01,0.9232160449028015,0.0,0.0028957633767277002,0.12327994406223297,0.0,0.0,0.00028957633185200393,0.012327994219958782,0.0,0.12327994406223297,0.0,0.003865207312628627,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9105984568595886,0.9347060918807983,0.9105984568595886,1,0.9565226435661316,True,0.04347734898328781,0.9565226435661316,0.020798712968826294,0,True,True,typicality,0,1.0264744748338128,True,True,0.05381229892373085,0.4441840946674347,0.351112425327301,39
40,confidence,original_reconstruction,0.01,0.9209297895431519,0.0,0.002911993535235524,0.12370048463344574,0.0,0.0,0.0002911993651650846,0.012370049022138119,0.0,0.12370048463344574,0.0,0.0035698579158633947,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9082685708999634,0.9323145151138306,0.9082685708999634,1,0.958198606967926,True,0.041801370680332184,0.958198606967926,0.02072259783744812,0,True,True,typicality,0,1.0264744748338128,True,True,0.053962890058755875,0.4520088732242584,0.35171079635620117,40
41,confidence,original_reconstruction,0.01,0.9185682535171509,0.0,0.0029268376529216766,0.12408147007226944,0.0,0.0,0.00029268377693369985,0.012408147566020489,0.0,0.12408147007226944,0.0,0.0032923389226198196,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9058673977851868,0.9298497438430786,0.9058673977851868,1,0.9598392248153687,True,0.04016081988811493,0.9598392248153687,0.020664237439632416,0,True,True,typicality,0,1.0264744748338128,True,True,0.05410025641322136,0.4602995812892914,0.3522520065307617,41
42,confidence,original_reconstruction,0.01,0.9161255955696106,0.0,0.0029404114466160536,0.12442612648010254,0.0,0.0,0.00029404115048237145,0.012442613020539284,0.0,0.12442612648010254,0.0,0.003028597915545106,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9033889174461365,0.9273056387901306,0.9033889174461365,1,0.9614651799201965,True,0.038534823805093765,0.9614651799201965,0.020635316148400307,0,True,True,typicality,0,1.0264744748338128,True,True,0.054225560277700424,0.46905532479286194,0.3527408838272095,42
43,confidence,original_reconstruction,0.01,0.9136161208152771,0.0,0.0029528215527534485,0.12473680078983307,0.0,0.0,0.00029528216691687703,0.012473680078983307,0.0,0.12473680078983307,0.0,0.0027821038383990526,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9008471369743347,0.9246965646743774,0.9008471369743347,1,0.9630514979362488,True,0.036948494613170624,0.9630514979362488,0.020625300705432892,0,True,True,typicality,0,1.0264744748338128,True,True,0.05433987081050873,0.4783386290073395,0.35318097472190857,43
44,confidence,original_reconstruction,0.01,0.9110409021377563,0.0,0.0029641669243574142,0.1250181347131729,0.0,0.0,0.0002964166924357414,0.012501813471317291,0.0,0.1250181347131729,0.0,0.002549371449276805,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8982426524162292,0.9220231771469116,0.8982426524162292,1,0.9646164178848267,True,0.035383641719818115,0.9646164178848267,0.020644493401050568,0,True,True,typicality,0,1.0264744748338128,True,True,0.05444416403770447,0.48803678154945374,0.353579044342041,44
45,confidence,original_reconstruction,0.01,0.9084043502807617,0.0,0.002974538132548332,0.1252705603837967,0.0,0.0,0.00029745380743406713,0.01252705603837967,0.0,0.1252705603837967,0.0,0.002333833836019039,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8955798149108887,0.9192898273468018,0.8955798149108887,1,0.9661319851875305,True,0.03386798873543739,0.9661319851875305,0.02068166248500347,0,True,True,typicality,0,1.0264744748338128,True,True,0.05453932657837868,0.49815264344215393,0.3539358079433441,45
46,confidence,original_reconstruction,0.01,0.9057035446166992,0.0,0.0029840192291885614,0.12549741566181183,0.0,0.0,0.00029840192291885614,0.012549742124974728,0.0,0.12549741566181183,0.0,0.0021296802442520857,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8928554058074951,0.91649329662323,0.8928554058074951,1,0.9676346778869629,True,0.032365355640649796,0.9676346778869629,0.020748192444443703,0,True,True,typicality,0,1.0264744748338128,True,True,0.05462617799639702,0.5087621808052063,0.35425612330436707,46
47,confidence,original_reconstruction,0.01,0.902946949005127,0.0,0.0029926886782050133,0.12570175528526306,0.0,0.0,0.00029926886782050133,0.012570175342261791,0.0,0.12570175528526306,0.0,0.0019415479619055986,0.03464368358254433,0.0,0.0,0.03464368358254433,0.890077531337738,0.9136418700218201,0.890077531337738,1,0.9690857529640198,True,0.030914215371012688,0.9690857529640198,0.020830674096941948,0,True,True,typicality,0,1.0264744748338128,True,True,0.05470547080039978,0.5197912454605103,0.35454443097114563,47
48,confidence,original_reconstruction,0.01,0.9001384973526001,0.0,0.003000616328790784,0.12588489055633545,0.0,0.0,0.0003000616270583123,0.01258848886936903,0.0,0.12588489055633545,0.0,0.001766524976119399,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8872499465942383,0.9107394218444824,0.8872499465942383,1,0.9705013632774353,True,0.029498621821403503,0.9705013632774353,0.02092818170785904,0,True,True,typicality,0,1.0264744748338128,True,True,0.054777879267930984,0.5311817526817322,0.35480260848999023,48
49,confidence,original_reconstruction,0.01,0.8972662091255188,0.0,0.0030078687705099583,0.12604795396327972,0.0,0.0,0.0003007868945132941,0.012604795396327972,0.0,0.12604795396327972,0.0,0.0016030597034841776,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8843606114387512,0.9077736139297485,0.8843606114387512,1,0.971889317035675,True,0.028110723942518234,0.971889317035675,0.02104537934064865,0,True,True,typicality,0,1.0264744748338128,True,True,0.05484404042363167,0.5430349111557007,0.3550323247909546,49
50,confidence,original_reconstruction,0.01,0.8943365216255188,0.0,0.003014505375176668,0.1261938363313675,0.0,0.0,0.000301450549159199,0.01261938363313675,0.0,0.1261938363313675,0.0,0.0014510606415569782,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8814156651496887,0.9047507047653198,0.8814156651496887,1,0.9732459187507629,True,0.026754120364785194,0.9732459187507629,0.021170608699321747,0,True,True,typicality,0,1.0264744748338128,True,True,0.0549045130610466,0.5552768111228943,0.3552377223968506,50
51,confidence,original_reconstruction,0.01,0.8913655281066895,0.0,0.003020581556484103,0.1263234168291092,0.0,0.0,0.00030205814982764423,0.012632342055439949,0.0,0.1263234168291092,0.0,0.001312006264925003,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8784311413764954,0.9016871452331543,0.8784311413764954,1,0.9745516180992126,True,0.025448398664593697,0.9745516180992126,0.02129904180765152,0,True,True,typicality,0,1.0264744748338128,True,True,0.054959818720817566,0.5678821802139282,0.3554200530052185,51
52,confidence,original_reconstruction,0.01,0.8883249163627625,0.0,0.00302614807151258,0.12643885612487793,0.0,0.0,0.0003026148187927902,0.012643885798752308,0.0,0.12643885612487793,0.0,0.001181271392852068,0.03464368358254433,0.0,0.0,0.03464368358254433,0.875378429889679,0.8985536098480225,0.875378429889679,1,0.9758448004722595,True,0.024155130609869957,0.9758448004722595,0.021424081176519394,0,True,True,typicality,0,1.0264744748338128,True,True,0.05501043424010277,0.5809424519538879,0.35558241605758667,52
