epoch,accuracy,autoencoder_loss,kl_loss,loss,predicted_class_0_fraction,predicted_class_1_fraction,reconstruction_loss,true_class_0_fraction,true_class_1_fraction,vc_class_prior_kl,vc_cross_entropy,vc_discriminator_kl,vc_discriminator_loss,vc_latent_kl,vc_loss,weighted_kl_loss,weighted_vc_class_prior_kl,weighted_vc_cross_entropy,weighted_vc_discriminator_kl,weighted_vc_latent_kl,val_accuracy,val_autoencoder_loss,val_kl_loss,val_loss,val_predicted_class_0_fraction,val_predicted_class_1_fraction,val_reconstruction_loss,val_true_class_0_fraction,val_true_class_1_fraction,val_vc_class_prior_kl,val_vc_cross_entropy,val_vc_discriminator_kl,val_vc_discriminator_loss,val_vc_latent_kl,val_vc_loss,val_weighted_kl_loss,val_weighted_vc_class_prior_kl,val_weighted_vc_cross_entropy,val_weighted_vc_discriminator_kl,val_weighted_vc_latent_kl
0,0.6508856415748596,2.900636911392212,0.17565754055976868,0.6886726021766663,0.2289855033159256,0.7710145115852356,1.1440608501434326,0.2753623127937317,0.7246376872062683,0.11549891531467438,0.6886726021766663,0.2379169464111328,0.0,0.6879842281341553,0.6886726021766663,1.7565759420394897,0.0,0.6886726021766663,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.6906602382659912,2.9227468967437744,0.17812606692314148,0.6794138550758362,0.20885668694972992,0.7911432981491089,1.1414859294891357,0.2753623127937317,0.7246376872062683,0.11127904802560806,0.6794138550758362,0.47889217734336853,0.0,0.5604632496833801,0.6794138550758362,1.7812607288360596,0.0,0.6794138550758362,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.7159420251846313,2.7956738471984863,0.16614088416099548,0.6696223616600037,0.18743962049484253,0.8125603795051575,1.134264588356018,0.2753623127937317,0.7246376872062683,0.10722621530294418,0.6696223616600037,0.7116180062294006,0.0,0.4967785179615021,0.6696223616600037,1.6614090204238892,0.0,0.6696223616600037,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.7323671579360962,2.789620876312256,0.166299968957901,0.6567720770835876,0.17713364958763123,0.8228663206100464,1.126620888710022,0.2753623127937317,0.7246376872062683,0.10331535339355469,0.6567720770835876,0.797283411026001,0.0,0.47312936186790466,0.6567720770835876,1.6629998683929443,0.0,0.6567720770835876,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.7412238121032715,2.8364830017089844,0.17133834958076477,0.6396501064300537,0.17536231875419617,0.8246376514434814,1.123099446296692,0.2753623127937317,0.7246376872062683,0.09955082088708878,0.6396501064300537,0.9221155047416687,0.0,0.4781357944011688,0.6396501064300537,1.713383436203003,0.0,0.6396501064300537,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.7386473417282104,2.913435935974121,0.17908187210559845,0.6191447377204895,0.198228657245636,0.801771342754364,1.1226178407669067,0.2753623127937317,0.7246376872062683,0.09594224393367767,0.6191447377204895,1.0536502599716187,0.0,0.48609113693237305,0.6191447377204895,1.7908188104629517,0.0,0.6191447377204895,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.7468599081039429,2.8204610347747803,0.16977539658546448,0.5968701839447021,0.21030595898628235,0.78969407081604,1.1227072477340698,0.2753623127937317,0.7246376872062683,0.0925174430012703,0.5968701839447021,1.1080938577651978,0.0,0.548194408416748,0.5968701839447021,1.6977542638778687,0.0,0.5968701839447021,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.7436392903327942,2.868394136428833,0.17471200227737427,0.5776368975639343,0.21481481194496155,0.7851851582527161,1.1212741136550903,0.2753623127937317,0.7246376872062683,0.08930232375860214,0.5776368975639343,1.1687415838241577,0.0,0.6036244034767151,0.5776368975639343,1.7471201419830322,0.0,0.5776368975639343,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.7499194741249084,2.9681453704833984,0.18466123938560486,0.5624904632568359,0.2098228633403778,0.7901771068572998,1.1215327978134155,0.2753623127937317,0.7246376872062683,0.08627402037382126,0.5624904632568359,1.2530043125152588,0.0,0.6266250014305115,0.5624904632568359,1.8466122150421143,0.0,0.5624904632568359,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.7460547685623169,2.9799811840057373,0.18589523434638977,0.5455350875854492,0.2243156135082245,0.7756843566894531,1.1210280656814575,0.2753623127937317,0.7246376872062683,0.08342453837394714,0.5455350875854492,1.2778193950653076,0.0,0.6691100597381592,0.5455350875854492,1.8589529991149902,0.0,0.5455350875854492,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.7486312389373779,2.9894487857818604,0.18682460486888885,0.5361056923866272,0.23204508423805237,0.7679548859596252,1.1212029457092285,0.2753623127937317,0.7246376872062683,0.08075312525033951,0.5361056923866272,1.2822091579437256,0.0,0.6887516379356384,0.5361056923866272,1.8682454824447632,0.0,0.5361056923866272,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.7536231875419617,3.042210102081299,0.19209739565849304,0.5240603685379028,0.21706923842430115,0.7829307317733765,1.1212364435195923,0.2753623127937317,0.7246376872062683,0.07823541015386581,0.5240603685379028,1.3035657405853271,0.0,0.7098813652992249,0.5240603685379028,1.9209736585617065,0.0,0.5240603685379028,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.751207709312439,3.1103250980377197,0.19895902276039124,0.517551600933075,0.221095010638237,0.7789049744606018,1.1207354068756104,0.2753623127937317,0.7246376872062683,0.07589073479175568,0.517551600933075,1.35230553150177,0.0,0.7905482053756714,0.517551600933075,1.9895905256271362,0.0,0.517551600933075,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.752979040145874,3.1625537872314453,0.20428620278835297,0.5024653673171997,0.2257649004459381,0.7742351293563843,1.1196914911270142,0.2753623127937317,0.7246376872062683,0.07374918460845947,0.5024653673171997,1.395207405090332,0.0,0.815582275390625,0.5024653673171997,2.0428617000579834,0.0,0.5024653673171997,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.75909823179245,3.161818504333496,0.20417073369026184,0.4909511208534241,0.20096617937088013,0.7990338206291199,1.1201108694076538,0.2753623127937317,0.7246376872062683,0.07175881415605545,0.4909511208534241,1.4187859296798706,0.0,0.8159123063087463,0.4909511208534241,2.0417075157165527,0.0,0.4909511208534241,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,0.7708534598350525,3.2188773155212402,0.20995266735553741,0.48100385069847107,0.15603864192962646,0.8439613580703735,1.1193511486053467,0.2753623127937317,0.7246376872062683,0.0698673203587532,0.48100385069847107,1.4391478300094604,0.0,0.8411989808082581,0.48100385069847107,2.0995266437530518,0.0,0.48100385069847107,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,0.7752012610435486,3.267270088195801,0.2147921770811081,0.4768318235874176,0.14557166397571564,0.8544283509254456,1.1193479299545288,0.2753623127937317,0.7246376872062683,0.06810551136732101,0.4768318235874176,1.4602288007736206,0.0,0.8308824300765991,0.4768318235874176,2.1479225158691406,0.0,0.4768318235874176,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,0.7755233645439148,3.2879838943481445,0.2168751209974289,0.4678231179714203,0.13526569306850433,0.8647342920303345,1.1192330121994019,0.2753623127937317,0.7246376872062683,0.0665244534611702,0.4678231179714203,1.5022032260894775,0.0,0.8686282634735107,0.4678231179714203,2.168750524520874,0.0,0.4678231179714203,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,0.7761674523353577,3.2961153984069824,0.2177237868309021,0.45998674631118774,0.13011272251605988,0.8698872923851013,1.1188771724700928,0.2753623127937317,0.7246376872062683,0.06507200747728348,0.45998674631118774,1.5539295673370361,0.0,0.8943420052528381,0.45998674631118774,2.1772377490997314,0.0,0.45998674631118774,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.7793880701065063,3.34159779548645,0.22229869663715363,0.45297300815582275,0.1281803548336029,0.8718196749687195,1.1186118125915527,0.2753623127937317,0.7246376872062683,0.06375574320554733,0.45297300815582275,1.5834616422653198,0.0,0.8914914727210999,0.45297300815582275,2.2229866981506348,0.0,0.45297300815582275,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.7813204526901245,3.4401233196258545,0.2317361682653427,0.45633241534233093,0.1111111119389534,0.8888888955116272,1.12276291847229,0.2753623127937317,0.7246376872062683,0.06248506158590317,0.45633241534233093,1.4899183511734009,0.0,0.8142117261886597,0.45633241534233093,2.31736159324646,0.0,0.45633241534233093,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.780032217502594,3.4609527587890625,0.23392467200756073,0.4450223445892334,0.12399356067180634,0.8760064244270325,1.121703863143921,0.2753623127937317,0.7246376872062683,0.061297088861465454,0.4450223445892334,1.607650637626648,0.0,0.8515915870666504,0.4450223445892334,2.339247226715088,0.0,0.4450223445892334,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0.7829307317733765,3.4944369792938232,0.2375062108039856,0.43941056728363037,0.11948470026254654,0.8805152773857117,1.1193758249282837,0.2753623127937317,0.7246376872062683,0.06025759503245354,0.43941056728363037,1.757036805152893,0.0,0.8875998854637146,0.43941056728363037,2.3750617504119873,0.0,0.43941056728363037,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.7874395847320557,3.490081787109375,0.23709934949874878,0.43482843041419983,0.11014492809772491,0.8898550868034363,1.1190873384475708,0.2753623127937317,0.7246376872062683,0.059385158121585846,0.43482843041419983,1.8037916421890259,0.0,0.9342833757400513,0.43482843041419983,2.3709933757781982,0.0,0.43482843041419983,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.7845410704612732,3.5528674125671387,0.24333006143569946,0.4327540993690491,0.12560386955738068,0.8743961453437805,1.1195664405822754,0.2753623127937317,0.7246376872062683,0.05859384313225746,0.4327540993690491,1.7950090169906616,0.0,0.8546426892280579,0.4327540993690491,2.4333016872406006,0.0,0.4327540993690491,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.7880837321281433,3.5805156230926514,0.24606388807296753,0.43294432759284973,0.12206119298934937,0.8779388070106506,1.119876503944397,0.2753623127937317,0.7246376872062683,0.05773470923304558,0.43294432759284973,1.7535430192947388,0.0,0.8290209174156189,0.43294432759284973,2.4606387615203857,0.0,0.43294432759284973,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.7900161147117615,3.568495512008667,0.24497975409030914,0.422246515750885,0.12528181076049805,0.874718189239502,1.1186987161636353,0.2753623127937317,0.7246376872062683,0.05701470747590065,0.422246515750885,1.7543768882751465,0.0,0.8440818190574646,0.422246515750885,2.4497973918914795,0.0,0.422246515750885,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
