epoch,accuracy,autoencoder_loss,kl_loss,loss,reconstruction_loss,vc_loss,weighted_kl_loss,val_accuracy,val_autoencoder_loss,val_kl_loss,val_loss,val_reconstruction_loss,val_vc_loss,val_weighted_kl_loss
14,0.6111111044883728,11.725329399108887,10.734167098999023,17.043338775634766,0.9911614060401917,19.322479248046875,10.734167098999023,NA,NA,NA,NA,NA,NA,NA
15,0.6111111044883728,10.561674118041992,9.570521354675293,18.88191795349121,0.991154134273529,22.447734832763672,9.570521354675293,NA,NA,NA,NA,NA,NA,NA
16,0.6111111044883728,9.481104850769043,8.489950180053711,14.765498161315918,0.9911563396453857,17.03024673461914,8.489950180053711,NA,NA,NA,NA,NA,NA,NA
17,0.6111111044883728,8.68406867980957,7.692922115325928,12.936946868896484,0.9911485910415649,14.759610176086426,7.692922115325928,NA,NA,NA,NA,NA,NA,NA
18,0.6111111044883728,7.8962178230285645,6.905076503753662,11.37587833404541,0.9911419749259949,12.867162704467773,6.905076503753662,NA,NA,NA,NA,NA,NA,NA
19,0.6111111044883728,7.1910080909729,6.199861526489258,11.607998847961426,0.9911463260650635,13.500997543334961,6.199861526489258,NA,NA,NA,NA,NA,NA,NA
20,0.6111111044883728,6.609859943389893,5.618718147277832,10.039573669433594,0.9911407828330994,11.509456634521484,5.618718147277832,NA,NA,NA,NA,NA,NA,NA
21,0.6111111044883728,6.050323486328125,5.059183120727539,10.352749824523926,0.9911400079727173,12.196647644042969,5.059183120727539,NA,NA,NA,NA,NA,NA,NA
22,0.6111111044883728,5.67335844039917,4.682220935821533,9.667054176330566,0.9911383986473083,11.378632545471191,4.682220935821533,NA,NA,NA,NA,NA,NA,NA
23,0.6111111044883728,5.43634033203125,4.445204257965088,8.850909233093262,0.9911350607872009,10.314301490783691,4.445204257965088,NA,NA,NA,NA,NA,NA,NA
24,0.6111111044883728,5.049295425415039,4.058163166046143,9.131860733032227,0.9911319017410278,10.88153076171875,4.058163166046143,NA,NA,NA,NA,NA,NA,NA
25,0.6111111044883728,4.70160436630249,3.710472583770752,8.72189712524414,0.9911322593688965,10.444878578186035,3.710472583770752,NA,NA,NA,NA,NA,NA,NA
26,0.6111111044883728,4.39111852645874,3.399986743927002,8.347238540649414,0.9911317825317383,10.042723655700684,3.399986743927002,NA,NA,NA,NA,NA,NA,NA
27,0.6111111044883728,4.179924488067627,3.1887950897216797,7.3751301765441895,0.9911298751831055,8.744502067565918,3.1887950897216797,NA,NA,NA,NA,NA,NA,NA
28,0.6111111044883728,3.927180767059326,2.936051607131958,7.337519645690918,0.9911291003227234,8.799092292785645,2.936051607131958,NA,NA,NA,NA,NA,NA,NA
29,0.6111111044883728,3.6739296913146973,2.6828019618988037,6.480955600738525,0.9911284446716309,7.6839680671691895,2.6828019618988037,NA,NA,NA,NA,NA,NA,NA
30,0.6111111044883728,3.535205125808716,2.544076442718506,7.009820461273193,0.9911285638809204,8.498939514160156,2.544076442718506,NA,NA,NA,NA,NA,NA,NA
31,0.6111111044883728,3.3885996341705322,2.3974742889404297,7.135696887969971,0.991126298904419,8.741596221923828,2.3974742889404297,NA,NA,NA,NA,NA,NA,NA
32,0.6111111044883728,3.1875128746032715,2.1963841915130615,6.836409091949463,0.9911278486251831,8.400222778320312,2.1963841915130615,NA,NA,NA,NA,NA,NA,NA
33,0.6111111044883728,2.9999144077301025,2.0087883472442627,5.8139166831970215,0.9911273121833801,7.01991605758667,2.0087883472442627,NA,NA,NA,NA,NA,NA,NA
34,0.6111111044883728,2.8379030227661133,1.8467772006988525,6.908895015716553,0.9911278486251831,8.653606414794922,1.8467772006988525,NA,NA,NA,NA,NA,NA,NA
35,0.6111111044883728,2.6876115798950195,1.6964858770370483,6.2009148597717285,0.9911258220672607,7.7066121101379395,1.6964858770370483,NA,NA,NA,NA,NA,NA,NA
36,0.6111111044883728,2.5699145793914795,1.5787887573242188,6.468266010284424,0.9911255836486816,8.138988494873047,1.5787887573242188,NA,NA,NA,NA,NA,NA,NA
37,0.6111111044883728,2.456205129623413,1.4650801420211792,6.441460609436035,0.99112468957901,8.149429321289062,1.4650801420211792,NA,NA,NA,NA,NA,NA,NA
38,0.6111111044883728,2.351003646850586,1.3598790168762207,7.52848482131958,0.9911246299743652,9.747406005859375,1.3598790168762207,NA,NA,NA,NA,NA,NA,NA
39,0.6111111044883728,2.2559008598327637,1.2647755146026611,5.859248161315918,0.9911248087882996,7.403540134429932,1.2647755146026611,NA,NA,NA,NA,NA,NA,NA
40,0.6111111044883728,2.1514296531677246,1.1603045463562012,5.576638221740723,0.9911247491836548,7.044583797454834,1.1603045463562012,NA,NA,NA,NA,NA,NA,NA
41,0.6111111044883728,2.0745792388916016,1.0834537744522095,6.81583833694458,0.9911257028579712,8.847801208496094,1.0834537744522095,NA,NA,NA,NA,NA,NA,NA
42,0.6111111044883728,1.998384714126587,1.0072612762451172,5.9950337409973145,0.9911229610443115,7.707887172698975,1.0072612762451172,NA,NA,NA,NA,NA,NA,NA
43,0.6111111044883728,1.9331951141357422,0.9420716166496277,6.333837509155273,0.9911236763000488,8.219823837280273,0.9420716166496277,NA,NA,NA,NA,NA,NA,NA
44,0.6111111044883728,1.861526608467102,0.8704020380973816,4.4403395652771,0.99112468957901,5.545544147491455,0.8704020380973816,NA,NA,NA,NA,NA,NA,NA
45,0.6111111044883728,1.7934070825576782,0.8022847771644592,5.155714511871338,0.9911224842071533,6.596702575683594,0.8022847771644592,NA,NA,NA,NA,NA,NA,NA
46,0.6111111044883728,1.7573689222335815,0.7662453055381775,5.473374366760254,0.9911239147186279,7.065948963165283,0.7662453055381775,NA,NA,NA,NA,NA,NA,NA
47,0.6111111044883728,1.7024190425872803,0.7112955451011658,5.965378761291504,0.9911230206489563,7.792362213134766,0.7112955451011658,NA,NA,NA,NA,NA,NA,NA
48,0.6111111044883728,1.661189079284668,0.6700660586357117,6.10341215133667,0.9911231994628906,8.007222175598145,0.6700660586357117,NA,NA,NA,NA,NA,NA,NA
49,0.6111111044883728,1.6135631799697876,0.6224402785301208,4.7841315269470215,0.9911224842071533,6.142946243286133,0.6224402785301208,NA,NA,NA,NA,NA,NA,NA
50,0.6111111044883728,1.5717744827270508,0.5806509256362915,5.175012588500977,0.9911231994628906,6.7192583084106445,0.5806509256362915,NA,NA,NA,NA,NA,NA,NA
51,0.6111111044883728,1.5310721397399902,0.5399501323699951,5.577602863311768,0.9911221861839294,7.311829090118408,0.5399501323699951,NA,NA,NA,NA,NA,NA,NA
52,0.6111111044883728,1.5347336530685425,0.543610692024231,4.7325286865234375,0.9911227822303772,6.103013038635254,0.543610692024231,NA,NA,NA,NA,NA,NA,NA
53,0.6111111044883728,1.4905635118484497,0.4994407594203949,6.143321990966797,0.9911227822303772,8.137360572814941,0.4994407594203949,NA,NA,NA,NA,NA,NA,NA
54,0.6111111044883728,1.4533494710922241,0.46222707629203796,5.746598243713379,0.9911222457885742,7.586560249328613,0.46222707629203796,NA,NA,NA,NA,NA,NA,NA
55,0.6111111044883728,1.4278010129928589,0.4366786777973175,6.0450358390808105,0.9911224842071533,8.023850440979004,0.4366786777973175,NA,NA,NA,NA,NA,NA,NA
56,0.6111111044883728,1.4144262075424194,0.4233042001724243,6.354208946228027,0.9911216497421265,8.471258163452148,0.4233042001724243,NA,NA,NA,NA,NA,NA,NA
57,0.6111111044883728,1.4510400295257568,0.4599175751209259,6.0710768699646,0.9911221265792847,8.051090240478516,0.4599175751209259,NA,NA,NA,NA,NA,NA,NA
58,0.6111111044883728,1.447547435760498,0.4564253091812134,5.860786437988281,0.9911220073699951,7.7521748542785645,0.4564253091812134,NA,NA,NA,NA,NA,NA,NA
59,0.6111111044883728,1.4202144145965576,0.42909225821495056,5.595060348510742,0.9911224842071533,7.38427734375,0.42909225821495056,NA,NA,NA,NA,NA,NA,NA
60,0.6111111044883728,1.3788503408432007,0.3877275884151459,5.7661051750183105,0.9911221265792847,7.646353721618652,0.3877275884151459,NA,NA,NA,NA,NA,NA,NA
61,0.6111111044883728,1.3714977502822876,0.38037562370300293,5.4863600730896,0.9911223649978638,7.249870300292969,0.38037562370300293,NA,NA,NA,NA,NA,NA,NA
62,0.6111111044883728,1.334084391593933,0.34296202659606934,6.207642078399658,0.991121768951416,8.296310424804688,0.34296202659606934,NA,NA,NA,NA,NA,NA,NA
63,0.6111111044883728,1.3109389543533325,0.3198167085647583,5.425413131713867,0.9911223649978638,7.188761234283447,0.3198167085647583,NA,NA,NA,NA,NA,NA,NA
64,0.6111111044883728,1.295066475868225,0.3039444386959076,5.669541358947754,0.9911219477653503,7.544313430786133,0.3039444386959076,NA,NA,NA,NA,NA,NA,NA
65,0.6111111044883728,1.660282015800476,0.6691601276397705,7.237072944641113,0.9911213517189026,9.627128601074219,0.6691601276397705,NA,NA,NA,NA,NA,NA,NA
66,0.6111111044883728,1.6320043802261353,0.6408827304840088,5.280114650726318,0.9911220073699951,6.843589782714844,0.6408827304840088,NA,NA,NA,NA,NA,NA,NA
67,0.6111111044883728,1.5908206701278687,0.5996986031532288,5.680238723754883,0.9911222457885742,7.432847499847412,0.5996986031532288,NA,NA,NA,NA,NA,NA,NA
68,0.6111111044883728,1.5524733066558838,0.5613518357276917,5.867364406585693,0.9911218881607056,7.716605186462402,0.5613518357276917,NA,NA,NA,NA,NA,NA,NA
69,0.6111111044883728,1.5139614343643188,0.5228397250175476,6.192694664001465,0.9911221265792847,8.197864532470703,0.5228397250175476,NA,NA,NA,NA,NA,NA,NA
70,0.6111111044883728,1.4939064979553223,0.5027850270271301,4.751577854156494,0.9911218881607056,6.147721767425537,0.5027850270271301,NA,NA,NA,NA,NA,NA,NA
71,0.6111111044883728,1.4856036901474,0.49448201060295105,5.255863666534424,0.9911218881607056,6.871689796447754,0.49448201060295105,NA,NA,NA,NA,NA,NA,NA
72,0.6111111044883728,1.4598866701126099,0.4687654674053192,5.277767658233643,0.9911216497421265,6.914002895355225,0.4687654674053192,NA,NA,NA,NA,NA,NA,NA
73,0.6111111044883728,1.4322036504745483,0.4410822093486786,4.648276329040527,0.991121232509613,6.026594638824463,0.4410822093486786,NA,NA,NA,NA,NA,NA,NA
74,0.6111111044883728,1.4056304693222046,0.4145089089870453,4.647106170654297,0.9911215901374817,6.036308288574219,0.4145089089870453,NA,NA,NA,NA,NA,NA,NA
75,0.6111111044883728,1.3888757228851318,0.3977544605731964,5.161273956298828,0.991121232509613,6.778018474578857,0.3977544605731964,NA,NA,NA,NA,NA,NA,NA
76,0.6111111044883728,1.4534482955932617,0.4623262882232666,5.280163288116455,0.9911214709281921,6.920184135437012,0.4623262882232666,NA,NA,NA,NA,NA,NA,NA
77,0.6111111044883728,1.448514699935913,0.45739367604255676,4.146967887878418,0.9911214709281921,5.3034467697143555,0.45739367604255676,NA,NA,NA,NA,NA,NA,NA
78,0.6111111044883728,1.4333869218826294,0.4422650635242462,4.4736833572387695,0.9911216497421265,5.776666164398193,0.4422650635242462,NA,NA,NA,NA,NA,NA,NA
79,0.6111111044883728,1.4090549945831299,0.41793322563171387,4.5728020668029785,0.991121768951416,5.92869234085083,0.41793322563171387,NA,NA,NA,NA,NA,NA,NA
80,0.6111111044883728,1.3878570795059204,0.3967357873916626,4.439316272735596,0.9911213517189026,5.747086524963379,0.3967357873916626,NA,NA,NA,NA,NA,NA,NA
81,0.6111111044883728,1.3959940671920776,0.4048727750778198,4.694595813751221,0.9911213517189026,6.108278751373291,0.4048727750778198,NA,NA,NA,NA,NA,NA,NA
82,0.6111111044883728,1.3721150159835815,0.38099366426467896,4.917427062988281,0.9911214709281921,6.436846733093262,0.38099366426467896,NA,NA,NA,NA,NA,NA,NA
83,0.6111111044883728,1.3549424409866333,0.3638211190700531,4.877183437347412,0.9911211729049683,6.386715412139893,0.3638211190700531,NA,NA,NA,NA,NA,NA,NA
84,0.6111111044883728,1.3142975568771362,0.32317614555358887,4.351402282714844,0.9911214709281921,5.653021812438965,0.32317614555358887,NA,NA,NA,NA,NA,NA,NA
85,0.6111111044883728,1.2936794757843018,0.3025580942630768,5.304382801055908,0.9911213517189026,7.023257732391357,0.3025580942630768,NA,NA,NA,NA,NA,NA,NA
86,0.6111111044883728,1.2720670700073242,0.2809455692768097,4.174571514129639,0.9911211729049683,5.4185004234313965,0.2809455692768097,NA,NA,NA,NA,NA,NA,NA
87,0.6111111044883728,1.257988691329956,0.2668677866458893,4.298849582672119,0.9911214709281921,5.602075099945068,0.2668677866458893,NA,NA,NA,NA,NA,NA,NA
88,0.6111111044883728,1.2519705295562744,0.26084887981414795,4.595343112945557,0.9911215901374817,6.02821683883667,0.26084887981414795,NA,NA,NA,NA,NA,NA,NA
89,0.6111111044883728,1.2573699951171875,0.2662484347820282,4.33101224899292,0.991121232509613,5.648285388946533,0.2662484347820282,NA,NA,NA,NA,NA,NA,NA
90,0.6111111044883728,1.1985104084014893,0.20738914608955383,4.085782527923584,0.9911214113235474,5.323184490203857,0.20738914608955383,NA,NA,NA,NA,NA,NA,NA
91,0.6111111044883728,1.1891968250274658,0.19807544350624084,4.942287445068359,0.9911217093467712,6.550756931304932,0.19807544350624084,NA,NA,NA,NA,NA,NA,NA
92,0.6111111044883728,1.1805548667907715,0.18943339586257935,4.281464099884033,0.9911215901374817,5.610426902770996,0.18943339586257935,NA,NA,NA,NA,NA,NA,NA
93,0.6111111044883728,1.1755417585372925,0.18442058563232422,4.210185527801514,0.9911214113235474,5.510746955871582,0.18442058563232422,NA,NA,NA,NA,NA,NA,NA
94,0.6111111044883728,1.1653339862823486,0.17421284317970276,3.615990400314331,0.9911213517189026,4.666271686553955,0.17421284317970276,NA,NA,NA,NA,NA,NA,NA
95,0.6111111044883728,1.149728775024414,0.15860719978809357,4.383458137512207,0.9911214709281921,5.769341468811035,0.15860719978809357,NA,NA,NA,NA,NA,NA,NA
96,0.6111111044883728,1.1382118463516235,0.14709077775478363,4.334999084472656,0.9911213517189026,5.705052375793457,0.14709077775478363,NA,NA,NA,NA,NA,NA,NA
97,0.6111111044883728,1.1263550519943237,0.13523362576961517,4.49148416519165,0.991121232509613,5.933684825897217,0.13523362576961517,NA,NA,NA,NA,NA,NA,NA
98,0.6111111044883728,1.1176985502243042,0.12657742202281952,4.7780938148498535,0.9911213517189026,6.346834182739258,0.12657742202281952,NA,NA,NA,NA,NA,NA,NA
99,0.6111111044883728,1.1100642681121826,0.11894278973340988,5.24557638168335,0.9911214113235474,7.017937660217285,0.11894278973340988,NA,NA,NA,NA,NA,NA,NA
100,0.6111111044883728,1.106762170791626,0.11564096808433533,4.207977771759033,0.9911214709281921,5.537071228027344,0.11564096808433533,NA,NA,NA,NA,NA,NA,NA
101,0.6111111044883728,1.1882917881011963,0.19717097282409668,5.442187309265137,0.9911215901374817,7.265285968780518,0.19717097282409668,NA,NA,NA,NA,NA,NA,NA
102,0.6111111044883728,1.1896575689315796,0.19853655993938446,5.5792975425720215,0.991121232509613,7.4605712890625,0.19853655993938446,NA,NA,NA,NA,NA,NA,NA
103,0.6111111044883728,1.177051067352295,0.18592968583106995,6.271069049835205,0.9911213517189026,8.454221725463867,0.18592968583106995,NA,NA,NA,NA,NA,NA,NA
104,0.6111111044883728,1.1624627113342285,0.17134125530719757,5.1907525062561035,0.9911211729049683,6.917163372039795,0.17134125530719757,NA,NA,NA,NA,NA,NA,NA
105,0.6111111044883728,1.1513800621032715,0.16025912761688232,5.459527969360352,0.9911214113235474,7.305881500244141,0.16025912761688232,NA,NA,NA,NA,NA,NA,NA
106,0.6111111044883728,1.144655466079712,0.1535341739654541,4.5532026290893555,0.9911213517189026,6.014007091522217,0.1535341739654541,NA,NA,NA,NA,NA,NA,NA
107,0.6111111044883728,1.1272974014282227,0.1361761838197708,4.897662162780762,0.991121232509613,6.513537406921387,0.1361761838197708,NA,NA,NA,NA,NA,NA,NA
108,0.6111111044883728,1.1118786334991455,0.12075769901275635,4.9592695236206055,0.9911214113235474,6.608152866363525,0.12075769901275635,NA,NA,NA,NA,NA,NA,NA
109,0.6111111044883728,1.1034870147705078,0.11236588656902313,4.830691814422607,0.9911211729049683,6.428065776824951,0.11236588656902313,NA,NA,NA,NA,NA,NA,NA
110,0.6111111044883728,1.0954029560089111,0.10428175330162048,4.2826828956604,0.9911213517189026,5.6486592292785645,0.10428175330162048,NA,NA,NA,NA,NA,NA,NA
111,0.6111111044883728,1.0822030305862427,0.09108208864927292,4.6150102615356445,0.9911209940910339,6.129071235656738,0.09108208864927292,NA,NA,NA,NA,NA,NA,NA
112,0.6111111044883728,1.081032395362854,0.08991117775440216,4.494584560394287,0.9911216497421265,5.957535743713379,0.08991117775440216,NA,NA,NA,NA,NA,NA,NA
113,0.6111111044883728,1.075486421585083,0.08436499536037445,4.321447372436523,0.9911214113235474,5.712571620941162,0.08436499536037445,NA,NA,NA,NA,NA,NA,NA
114,0.6111111044883728,1.0663857460021973,0.07526447623968124,4.247627258300781,0.9911215901374817,5.611015319824219,0.07526447623968124,NA,NA,NA,NA,NA,NA,NA
115,0.6111111044883728,1.0625454187393188,0.07142386585474014,4.566627502441406,0.9911214113235474,6.068377494812012,0.07142386585474014,NA,NA,NA,NA,NA,NA,NA
116,0.6111111044883728,1.070022463798523,0.0789012685418129,4.998551368713379,0.9911213517189026,6.682206153869629,0.0789012685418129,NA,NA,NA,NA,NA,NA,NA
117,0.6111111044883728,1.0691460371017456,0.07802503556013107,4.752933502197266,0.9911211729049683,6.331700325012207,0.07802503556013107,NA,NA,NA,NA,NA,NA,NA
118,0.6111111044883728,1.0678883790969849,0.07676708698272705,5.101606369018555,0.9911213517189026,6.830344200134277,0.07676708698272705,NA,NA,NA,NA,NA,NA,NA
119,0.6111111044883728,1.0570282936096191,0.06590680032968521,4.638641834259033,0.9911213517189026,6.173618793487549,0.06590680032968521,NA,NA,NA,NA,NA,NA,NA
120,0.6111111044883728,1.0505086183547974,0.059387680143117905,5.454337120056152,0.9911213517189026,7.341691493988037,0.059387680143117905,NA,NA,NA,NA,NA,NA,NA
121,0.6111111044883728,1.046950340270996,0.05582919344305992,4.043949127197266,0.9911211729049683,5.328379154205322,0.05582919344305992,NA,NA,NA,NA,NA,NA,NA
122,0.6111111044883728,1.037814736366272,0.046693503856658936,5.407684803009033,0.9911213517189026,7.2804856300354,0.046693503856658936,NA,NA,NA,NA,NA,NA,NA
123,0.6111111044883728,1.0437043905258179,0.05258314311504364,4.590042591094971,0.9911213517189026,6.109903335571289,0.05258314311504364,NA,NA,NA,NA,NA,NA,NA
124,0.6111111044883728,1.0504047870635986,0.05928383022546768,3.9064462184906006,0.9911211133003235,5.13046407699585,0.05928383022546768,NA,NA,NA,NA,NA,NA,NA
125,0.6111111044883728,1.040529489517212,0.04940837249159813,4.459299087524414,0.9911211729049683,5.924483776092529,0.04940837249159813,NA,NA,NA,NA,NA,NA,NA
126,0.6111111044883728,1.0506173372268677,0.05949631333351135,4.153249740600586,0.991121232509613,5.48295259475708,0.05949631333351135,NA,NA,NA,NA,NA,NA,NA
127,0.6111111044883728,1.0669548511505127,0.0758337453007698,5.310785293579102,0.9911213517189026,7.129569053649902,0.0758337453007698,NA,NA,NA,NA,NA,NA,NA
128,0.6111111044883728,1.0614209175109863,0.0703001543879509,4.668351650238037,0.9911213517189026,6.214178562164307,0.0703001543879509,NA,NA,NA,NA,NA,NA,NA
129,0.6111111044883728,1.062654972076416,0.07153398543596268,4.3544721603393555,0.9911213517189026,5.765251159667969,0.07153398543596268,NA,NA,NA,NA,NA,NA,NA
130,0.6111111044883728,1.0510255098342896,0.0599040687084198,4.835005760192871,0.9911214113235474,6.4567084312438965,0.0599040687084198,NA,NA,NA,NA,NA,NA,NA
131,0.6111111044883728,1.0511630773544312,0.060041893273591995,3.9736785888671875,0.9911213517189026,5.226186752319336,0.060041893273591995,NA,NA,NA,NA,NA,NA,NA
132,0.6111111044883728,1.0468661785125732,0.055745046585798264,4.684455394744873,0.9911211729049683,6.243426322937012,0.055745046585798264,NA,NA,NA,NA,NA,NA,NA
133,0.6111111044883728,1.0430487394332886,0.05192745104432106,4.8086113929748535,0.9911211729049683,6.422422409057617,0.05192745104432106,NA,NA,NA,NA,NA,NA,NA
134,0.6111111044883728,1.0482254028320312,0.057104162871837616,4.386314392089844,0.9911213517189026,5.816925525665283,0.057104162871837616,NA,NA,NA,NA,NA,NA,NA
135,0.6111111044883728,1.0322434902191162,0.04112212359905243,4.855046272277832,0.9911214709281921,6.493393421173096,0.04112212359905243,NA,NA,NA,NA,NA,NA,NA
136,0.6111111044883728,1.0325324535369873,0.04141121357679367,4.452642440795898,0.9911213517189026,5.918402194976807,0.04141121357679367,NA,NA,NA,NA,NA,NA,NA
137,0.6111111044883728,1.0248463153839111,0.033725347369909286,4.078039646148682,0.9911209940910339,5.386550426483154,0.033725347369909286,NA,NA,NA,NA,NA,NA,NA
138,0.6111111044883728,1.019084095954895,0.027963142842054367,5.0083208084106445,0.9911213517189026,6.717994689941406,0.027963142842054367,NA,NA,NA,NA,NA,NA,NA
139,0.6111111044883728,1.0176067352294922,0.026485269889235497,4.200900554656982,0.9911214113235474,5.565169811248779,0.026485269889235497,NA,NA,NA,NA,NA,NA,NA
140,0.6111111044883728,1.0163127183914185,0.025191908702254295,4.662847518920898,0.991121232509613,6.225645065307617,0.025191908702254295,NA,NA,NA,NA,NA,NA,NA
141,0.6111111044883728,1.0138026475906372,0.022681744769215584,3.935950994491577,0.991121232509613,5.188302993774414,0.022681744769215584,NA,NA,NA,NA,NA,NA,NA
142,0.6111111044883728,1.010762095451355,0.01964125782251358,4.776493072509766,0.9911213517189026,6.390378952026367,0.01964125782251358,NA,NA,NA,NA,NA,NA,NA
143,0.6111111044883728,1.010622262954712,0.019501032307744026,4.075105667114258,0.9911211729049683,5.388453483581543,0.019501032307744026,NA,NA,NA,NA,NA,NA,NA
144,0.6111111044883728,1.0103614330291748,0.01924019865691662,4.982396125793457,0.9911213517189026,6.684697151184082,0.01924019865691662,NA,NA,NA,NA,NA,NA,NA
145,0.6111111044883728,1.010219693183899,0.019098833203315735,4.615156173706055,0.9911214709281921,6.160130500793457,0.019098833203315735,NA,NA,NA,NA,NA,NA,NA
146,0.6111111044883728,1.0702260732650757,0.07910480350255966,7.341448783874512,0.9911213517189026,10.029115676879883,0.07910480350255966,NA,NA,NA,NA,NA,NA,NA
147,0.6111111044883728,1.099637508392334,0.1085164025425911,5.216468811035156,0.9911213517189026,6.980823516845703,0.1085164025425911,NA,NA,NA,NA,NA,NA,NA
148,0.6111111044883728,1.0791503190994263,0.08802909404039383,5.56392765045166,0.991121232509613,7.485978126525879,0.08802909404039383,NA,NA,NA,NA,NA,NA,NA
149,0.6111111044883728,1.0749183893203735,0.08379720151424408,5.245345115661621,0.9911211729049683,7.0326714515686035,0.08379720151424408,NA,NA,NA,NA,NA,NA,NA
150,0.6111111044883728,1.067265510559082,0.07614428550004959,6.962611675262451,0.9911213517189026,9.489187240600586,0.07614428550004959,NA,NA,NA,NA,NA,NA,NA
151,0.6111111044883728,1.0547144412994385,0.06359327584505081,6.214882850646973,0.9911213517189026,8.426386833190918,0.06359327584505081,NA,NA,NA,NA,NA,NA,NA
152,0.6111111044883728,1.0369889736175537,0.0458681620657444,5.9686760902404785,0.991121232509613,8.082256317138672,0.0458681620657444,NA,NA,NA,NA,NA,NA,NA
153,0.6111111044883728,1.0203441381454468,0.029222821816802025,6.290140628814697,0.9911213517189026,8.548625946044922,0.029222821816802025,NA,NA,NA,NA,NA,NA,NA
154,0.6111111044883728,1.0362517833709717,0.04513055831193924,6.046690464019775,0.9911213517189026,8.19401741027832,0.04513055831193924,NA,NA,NA,NA,NA,NA,NA
155,0.6111111044883728,1.0349665880203247,0.04384559020400047,6.110330581665039,0.9911209940910339,8.28548812866211,0.04384559020400047,NA,NA,NA,NA,NA,NA,NA
156,0.6111111044883728,1.0420355796813965,0.05091414973139763,5.738489151000977,0.9911214709281921,7.751253128051758,0.05091414973139763,NA,NA,NA,NA,NA,NA,NA
157,0.6111111044883728,1.0348267555236816,0.0437055304646492,6.285488128662109,0.991121232509613,8.53576946258545,0.0437055304646492,NA,NA,NA,NA,NA,NA,NA
158,0.6111111044883728,1.0487834215164185,0.05766221135854721,4.519112586975098,0.9911213517189026,6.0063982009887695,0.05766221135854721,NA,NA,NA,NA,NA,NA,NA
159,0.6111111044883728,1.121091604232788,0.1299705058336258,4.449183464050293,0.9911211729049683,5.8755106925964355,0.1299705058336258,NA,NA,NA,NA,NA,NA,NA
160,0.6111111044883728,1.0923837423324585,0.10126277059316635,3.9081521034240723,0.9911214113235474,5.114910125732422,0.10126277059316635,NA,NA,NA,NA,NA,NA,NA
161,0.6111111044883728,1.0705997943878174,0.07947841286659241,3.971872329711914,0.9911211729049683,5.215274810791016,0.07947841286659241,NA,NA,NA,NA,NA,NA,NA
162,0.6111111044883728,1.0258711576461792,0.03475021570920944,4.602146625518799,0.9911213517189026,6.134838581085205,0.03475021570920944,NA,NA,NA,NA,NA,NA,NA
163,0.6111111044883728,1.018106460571289,0.026985131204128265,4.077012538909912,0.9911211729049683,5.387972354888916,0.026985131204128265,NA,NA,NA,NA,NA,NA,NA
164,0.6111111044883728,1.1318719387054443,0.14075051248073578,4.177712440490723,0.9911213517189026,5.483072280883789,0.14075051248073578,NA,NA,NA,NA,NA,NA,NA
