epoch,accuracy,autoencoder_loss,kl_loss,loss,predicted_class_0_fraction,predicted_class_1_fraction,reconstruction_loss,true_class_0_fraction,true_class_1_fraction,vc_class_prior_kl,vc_cross_entropy,vc_discriminator_kl,vc_discriminator_loss,vc_latent_kl,vc_loss,weighted_kl_loss,weighted_vc_class_prior_kl,weighted_vc_cross_entropy,weighted_vc_discriminator_kl,weighted_vc_latent_kl,val_accuracy,val_autoencoder_loss,val_kl_loss,val_loss,val_predicted_class_0_fraction,val_predicted_class_1_fraction,val_reconstruction_loss,val_true_class_0_fraction,val_true_class_1_fraction,val_vc_class_prior_kl,val_vc_cross_entropy,val_vc_discriminator_kl,val_vc_discriminator_loss,val_vc_latent_kl,val_vc_loss,val_weighted_kl_loss,val_weighted_vc_class_prior_kl,val_weighted_vc_cross_entropy,val_weighted_vc_discriminator_kl,val_weighted_vc_latent_kl
0,0.6777777671813965,1.0727252960205078,0.14800482988357544,1.0126276016235352,0.16376811265945435,0.8362318873405457,1.0579251050949097,0.2753623127937317,0.7246376872062683,0.11549780517816544,0.6908100843429565,0.037853412330150604,0.0,0.9080232977867126,0.6908100843429565,0.014800479635596275,0.0,0.6908100843429565,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.7159420251846313,1.0127055644989014,0.09887125343084335,0.9887413382530212,0.06988728046417236,0.9301127195358276,1.0028187036514282,0.2753623127937317,0.7246376872062683,0.11127572506666183,0.6849297285079956,0.03576813265681267,0.0,0.9042826890945435,0.6849297285079956,0.00988712813705206,0.0,0.6849297285079956,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.7059581279754639,1.001581072807312,0.0791560709476471,0.9784770011901855,0.10628019273281097,0.8937197923660278,0.9936653971672058,0.2753623127937317,0.7246376872062683,0.10722485184669495,0.678002655506134,0.027792716398835182,0.0,0.8007679581642151,0.678002655506134,0.007915608584880829,0.0,0.678002655506134,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.7209339737892151,0.9950523376464844,0.07593850046396255,0.9688222408294678,0.09935587644577026,0.9006441235542297,0.9874587059020996,0.2753623127937317,0.7246376872062683,0.10331306606531143,0.6703056693077087,0.0287945456802845,0.0,0.7992589473724365,0.6703056693077087,0.007593848276883364,0.0,0.6703056693077087,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.7256038784980774,0.9829765558242798,0.08577407896518707,0.9582931995391846,0.09468598663806915,0.905314028263092,0.9743990898132324,0.2753623127937317,0.7246376872062683,0.09953183680772781,0.6634001731872559,0.03589056432247162,0.0,0.811869740486145,0.6634001731872559,0.008577410131692886,0.0,0.6634001731872559,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.729629635810852,0.9654203653335571,0.10489620268344879,0.9447064399719238,0.07004830986261368,0.9299516677856445,0.9549306631088257,0.2753623127937317,0.7246376872062683,0.09589659422636032,0.6550803780555725,0.03142300993204117,0.0,0.8296287655830383,0.6550803780555725,0.01048962026834488,0.0,0.6550803780555725,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.7307568192481995,0.9544196724891663,0.1128690093755722,0.9334866404533386,0.07214170694351196,0.927858293056488,0.9431328177452087,0.2753623127937317,0.7246376872062683,0.09240300953388214,0.6471604108810425,0.029647212475538254,0.0,0.867625892162323,0.6471604108810425,0.011286894790828228,0.0,0.6471604108810425,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.7347826361656189,0.9464292526245117,0.11762522906064987,0.9219432473182678,0.0623188391327858,0.9376811385154724,0.9346667528152466,0.2753623127937317,0.7246376872062683,0.08907816559076309,0.6380143761634827,0.033714283257722855,0.0,0.9109610915184021,0.6380143761634827,0.011762524023652077,0.0,0.6380143761634827,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.7362318634986877,0.9399343132972717,0.11812502145767212,0.9106460809707642,0.051529791206121445,0.9484702348709106,0.9281216859817505,0.2753623127937317,0.7246376872062683,0.08592482656240463,0.6286658048629761,0.02924531139433384,0.0,0.9719085097312927,0.6286658048629761,0.011812507174909115,0.0,0.6286658048629761,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.7405797243118286,0.931212842464447,0.12604394555091858,0.8974840044975281,0.060386475175619125,0.9396135210990906,0.9186081290245056,0.2753623127937317,0.7246376872062683,0.08294808119535446,0.618120014667511,0.03266172111034393,0.0,0.9024691581726074,0.618120014667511,0.012604398652911186,0.0,0.618120014667511,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.7410628199577332,0.924773097038269,0.1303093135356903,0.885340690612793,0.05636070668697357,0.9436392784118652,0.9117424488067627,0.2753623127937317,0.7246376872062683,0.08014500886201859,0.6079087853431702,0.034614987671375275,0.0,0.9546898603439331,0.6079087853431702,0.013030934147536755,0.0,0.6079087853431702,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
