target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_brier_score,delta_accuracy,delta_reconstruction_loss,delta_gcn_gru_reconstruction_loss,delta_macro_precision,delta_roc_auc,delta_gcn_gru_decoder_r2,delta_loss,delta_macro_f1,delta_precision,delta_joint_loss,delta_decoder_r2,delta_ece,delta_f1,delta_balanced_accuracy,delta_bilstm_decoder_r2,delta_macro_recall,delta_recall,delta_bilstm_reconstruction_loss
0,9,2,"[0, 1, 3, 4, 5, 9, 10, 11, 16]","[2, 6, 7, 8, 12, 13, 14, 15, 17]",9,9,30,0.6907358281008904,0.5555555555555556,0.7142857142857143,0.625,0.8333333333333334,0.35714285714285715,0.3125,0.4166666666666667,0.4166666666666667,0.4444444444444445,0.24879443890453967,0.04989870389302575,0.6595556735992432,0.8816897869110107,0.11831015348434448,0.9689691662788391,0.031030774116516113,0.7944104075431824,0.20558953285217285,0.690979914988533,0.5555555555555556,0.7142857142857143,0.625,0.8333333333333334,0.35714285714285715,0.3125,0.4166666666666667,0.4166666666666667,0.2777777777777778,0.24891645381220012,0.04932136668099296,0.6572906970977783,0.8816897869110107,0.11831015348434448,0.9689691662788391,0.031030774116516113,0.7944104075431824,0.20558953285217285,0.00012201490766045042,0.0,0.0,0.0,0.0,-0.16666666666666669,0.0,0.00024408688764254727,0.0,0.0,-0.0022649765014648438,0.0,-0.0005773372120327913,0.0,0.0,0.0,0.0,0.0,0.0
0,12,1,"[0, 1, 2, 5, 6, 7, 8, 11, 12, 13, 15, 17]","[3, 4, 9, 10, 14, 16]",12,6,30,0.6921943324579464,0.5,0.6666666666666666,0.6,0.75,0.3333333333333333,0.3,0.375,0.375,0.25,0.24952374511359698,0.004149377346038818,0.7056892514228821,0.8888298273086548,0.11117011308670044,0.9707311391830444,0.02926880121231079,0.8069285750389099,0.1930713653564453,0.6921059858871628,0.5,0.6666666666666666,0.6,0.75,0.3333333333333333,0.3,0.375,0.375,0.25,0.24947966802848143,0.005114048719406128,0.6932206749916077,0.8888298273086548,0.11117011308670044,0.9707311391830444,0.02926880121231079,0.8069285750389099,0.1930713653564453,-4.407708511555697e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.834657078360397e-05,0.0,0.0,-0.012468576431274414,0.0,0.0009646713733673096,0.0,0.0,0.0,0.0,0.0,0.0
0,12,2,"[1, 2, 3, 6, 7, 8, 9, 10, 11, 13, 15, 16]","[0, 4, 5, 12, 14, 17]",12,6,30,0.6913880372799918,0.6666666666666666,0.75,0.75,0.75,0.625,0.625,0.625,0.625,0.625,0.249120444102893,0.163359781106313,0.7034545540809631,0.8797292113304138,0.12027078866958618,0.9691438674926758,0.03085613250732422,0.7903145551681519,0.20968544483184814,0.6911439520315258,0.6666666666666666,0.75,0.75,0.75,0.625,0.625,0.625,0.625,0.5,0.2489983785312441,0.16293772061665845,0.6963470578193665,0.8797292113304138,0.12027078866958618,0.9691438674926758,0.03085613250732422,0.7903145551681519,0.20968544483184814,-0.00012206557164889942,0.0,0.0,0.0,0.0,-0.125,0.0,-0.000244085248465975,0.0,0.0,-0.00710749626159668,0.0,-0.000422060489654541,0.0,0.0,0.0,0.0,0.0,0.0
0,12,3,"[0, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 17]","[1, 2, 7, 10, 11, 16]",12,6,30,0.6938641969208402,0.5,0.6666666666666666,0.6,0.75,0.3333333333333333,0.3,0.375,0.375,0.125,0.25035848274500533,0.00324210524559021,0.7355102896690369,0.8826814293861389,0.11731845140457153,0.9722084999084473,0.027791321277618408,0.7931543588638306,0.20684552192687988,0.694086258309282,0.5,0.6666666666666666,0.6,0.75,0.3333333333333333,0.3,0.375,0.375,0.125,0.2504694793593121,0.0041407843430837366,0.7290248870849609,0.8826814293861389,0.11731845140457153,0.9722084999084473,0.027791321277618408,0.7931543588638306,0.20684552192687988,0.00011099661430674646,0.0,0.0,0.0,0.0,0.0,0.0,0.00022206138844171885,0.0,0.0,-0.006485402584075928,0.0,0.0008986790974935266,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,"[7, 8, 10]","[0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 14, 15, 16, 17]",3,15,30,0.6921987315633605,0.6666666666666666,0.2857142857142857,1.0,0.16666666666666666,0.5341614906832298,0.8214285714285714,0.5833333333333334,0.5833333333333334,0.5185185185185185,0.24952578328042663,0.16463168462117506,0.6179370880126953,0.9254484176635742,0.07455170154571533,0.9801289439201355,0.019871115684509277,0.8707678318023682,0.1292322874069214,0.6926284924418943,0.6,0.0,0.0,0.0,0.375,0.3,0.5,0.5,0.40740740740740744,0.24974064754513728,0.09804422855377193,0.5598279237747192,0.9254484176635742,0.07455170154571533,0.9801289439201355,0.019871115684509277,0.8707678318023682,0.1292322874069214,0.00021486426471065134,-0.06666666666666665,0.0,0.0,-0.5214285714285714,-0.11111111111111105,0.0,0.000429760878533747,-0.15916149068322982,-1.0,-0.058109164237976074,0.0,-0.06658745606740313,-0.2857142857142857,-0.08333333333333337,0.0,-0.08333333333333337,-0.16666666666666666,0.0
1,3,2,"[2, 3, 5]","[0, 1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,30,0.6917482770587328,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.6031746031746031,0.6666666666666666,0.611111111111111,0.611111111111111,0.6111111111111112,0.24930056344193333,0.16476068894068396,0.5653563737869263,0.9244112968444824,0.0755886435508728,0.9801549911499023,0.019845008850097656,0.8686676621437073,0.13133233785629272,0.6920766936246127,0.6,0.25,0.5,0.16666666666666666,0.48863636363636365,0.5576923076923077,0.5277777777777778,0.5277777777777778,0.5555555555555556,0.24946476018882832,0.0981139143308003,0.5653933882713318,0.9244112968444824,0.0755886435508728,0.9801549911499023,0.019845008850097656,0.8686676621437073,0.13133233785629272,0.00016419674689499564,-0.06666666666666665,0.0,0.0,-0.10897435897435892,-0.05555555555555558,0.0,0.00032841656587989654,-0.1145382395382395,-0.16666666666666663,3.701448440551758e-05,0.0,-0.06664677460988366,-0.19444444444444442,-0.08333333333333326,0.0,-0.08333333333333326,-0.16666666666666666,0.0
1,3,3,"[1, 11, 12]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17]",3,15,30,0.6917648052178513,0.7333333333333333,0.5,0.6666666666666666,0.4,0.6590909090909092,0.7083333333333333,0.65,0.65,0.46,0.24930882712648264,0.2314963380495707,0.5591082572937012,0.9261397123336792,0.0738602876663208,0.9803583025932312,0.0196416974067688,0.871921181678772,0.12807881832122803,0.6915887469928665,0.8,0.5714285714285714,1.0,0.4,0.7204968944099379,0.8846153846153846,0.7,0.7,0.45999999999999996,0.24922078477401383,0.2980317195256551,0.5603694319725037,0.9261397123336792,0.0738602876663208,0.9803583025932312,0.0196416974067688,0.871921181678772,0.12807881832122803,-8.804235246881453e-05,0.06666666666666676,0.0,0.0,0.17628205128205132,-5.551115123125783e-17,0.0,-0.00017605822498478751,0.061405985319028744,0.33333333333333337,0.0012611746788024902,0.0,0.0665353814760844,0.0714285714285714,0.04999999999999993,0.0,0.04999999999999993,0.0,0.0
1,3,4,"[9, 15, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16]",3,15,30,0.6920834117533102,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.6031746031746031,0.6666666666666666,0.611111111111111,0.611111111111111,0.5555555555555556,0.24946812209924657,0.16496619780858357,0.5575584769248962,0.9277278184890747,0.07227212190628052,0.9811832308769226,0.018816769123077393,0.8742724657058716,0.12572753429412842,0.6921846930772314,0.6,0.25,0.5,0.16666666666666666,0.48863636363636365,0.5576923076923077,0.5277777777777778,0.5277777777777778,0.5,0.24951875779856286,0.09825307130813599,0.5584442615509033,0.9277278184890747,0.07227212190628052,0.9811832308769226,0.018816769123077393,0.8742724657058716,0.12572753429412842,5.063569931629264e-05,-0.06666666666666665,0.0,0.0,-0.10897435897435892,-0.05555555555555558,0.0,0.00010128132392117628,-0.1145382395382395,-0.16666666666666663,0.0008857846260070801,0.0,-0.06671312650044758,-0.19444444444444442,-0.08333333333333326,0.0,-0.08333333333333326,-0.16666666666666666,0.0
1,3,5,"[6, 14, 16]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17]",3,15,30,0.6918782543738948,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.6031746031746031,0.6666666666666666,0.611111111111111,0.611111111111111,0.5740740740740741,0.24936555016003445,0.1646521727244059,0.5551789999008179,0.9276450872421265,0.07235491275787354,0.9808862209320068,0.019113779067993164,0.8744039535522461,0.1255960464477539,0.6920092331636898,0.7333333333333333,0.5,1.0,0.3333333333333333,0.6590909090909092,0.8461538461538461,0.6666666666666666,0.6666666666666666,0.537037037037037,0.24943102918101842,0.23127715190251663,0.555458664894104,0.9276450872421265,0.07235491275787354,0.9808862209320068,0.019113779067993164,0.8744039535522461,0.1255960464477539,6.547902098397174e-05,0.06666666666666665,0.0,0.0,0.17948717948717952,-0.03703703703703709,0.0,0.00013097878979495547,0.05591630591630603,0.33333333333333337,0.0002796649932861328,0.0,0.06662497917811072,0.05555555555555558,0.05555555555555558,0.0,0.05555555555555558,0.0,0.0
1,3,6,"[0, 4, 13]","[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17]",3,15,30,0.6923172338979438,0.6,0.25,0.5,0.16666666666666666,0.48863636363636365,0.5576923076923077,0.5277777777777778,0.5277777777777778,0.46296296296296297,0.24958503546156788,0.09797044595082594,0.555490255355835,0.9200621247291565,0.0799378752708435,0.9787741899490356,0.021225810050964355,0.8613500595092773,0.13864994049072266,0.6924657358080746,0.6,0.25,0.5,0.16666666666666666,0.48863636363636365,0.5576923076923077,0.5277777777777778,0.5277777777777778,0.3888888888888889,0.24965927213326738,0.09809137980143223,0.5543729066848755,0.9200621247291565,0.0799378752708435,0.9787741899490356,0.021225810050964355,0.8613500595092773,0.13864994049072266,7.423667169950687e-05,0.0,0.0,0.0,0.0,-0.07407407407407407,0.0,0.00014850191013082714,0.0,0.0,-0.0011173486709594727,0.0,0.00012093385060629736,0.0,0.0,0.0,0.0,0.0,0.0
