config_index,is_selected,selection_level,selection_metric,selection_score,selection_score_std,n_folds,config,window_joint_loss_mean,window_joint_loss_std,trial_loss_mean,trial_joint_loss_mean,trial_accuracy_mean,trial_f1_mean,trial_precision_mean,trial_recall_mean,trial_loss_std,trial_joint_loss_std,trial_accuracy_std,trial_f1_std,trial_precision_std,trial_recall_std,window_decoder_accuracy_mean,window_decoder_accuracy_std,trial_decoder_accuracy_mean,trial_decoder_accuracy_std
0,1,trial,f1,0.6258064516129032,0.025806451612903236,2,"{""activation"": ""relu"", ""ae_loss_weight"": 0.0, ""batch_size"": 8, ""bilstm_dropout"": 0.2, ""bilstm_layers"": 1, ""bilstm_units"": 128, ""dropout"": 0.1, ""emb_dim"": 32, ""epochs"": 300, ""gcn_units"": [64, 32], ""learning_rate"": 0.0001, ""t_down"": 2, ""temporal_pool_sizes"": [2], ""use_batch_norm"": false, ""vae_beta"": 0.3, ""vc_alpha"": 1.0, ""vc_beta"": 0.0, ""vc_gamma"": 0.0, ""vc_lambda"": 0.0, ""vc_loss_weight"": 1.0}",0.6666887998580933,0.027388453483581543,0.6665395207752225,0.6666887998580933,0.7222222222222223,0.6258064516129032,0.7558823529411764,0.614448051948052,0.02093198188903178,0.027388453483581543,0.1111111111111111,0.025806451612903236,0.15588235294117647,0.010551948051948035,,,,
1,0,trial,f1,0.5445564516129032,0.10705645161290323,2,"{""activation"": ""relu"", ""ae_loss_weight"": 0.0, ""batch_size"": 8, ""bilstm_dropout"": 0.2, ""bilstm_layers"": 1, ""bilstm_units"": 128, ""dropout"": 0.1, ""emb_dim"": 32, ""epochs"": 300, ""gcn_units"": [64, 32], ""learning_rate"": 0.0001, ""t_down"": 2, ""temporal_pool_sizes"": [2], ""use_batch_norm"": false, ""vae_beta"": 0.3, ""vc_alpha"": 1.0, ""vc_beta"": 0.0, ""vc_gamma"": 0.0, ""vc_lambda"": 0.1, ""vc_loss_weight"": 1.0}",0.7105606496334076,0.00939449667930603,0.690993722125564,0.7105606496334076,0.6388888888888888,0.5445564516129032,0.7020361990950226,0.5592532467532467,0.002576144844063266,0.00939449667930603,0.19444444444444448,0.10705645161290323,0.2097285067873303,0.06574675324675325,,,,
2,0,trial,f1,0.523703560371517,0.086203560371517,2,"{""activation"": ""relu"", ""ae_loss_weight"": 0.0, ""batch_size"": 8, ""bilstm_dropout"": 0.2, ""bilstm_layers"": 1, ""bilstm_units"": 128, ""dropout"": 0.1, ""emb_dim"": 32, ""epochs"": 300, ""gcn_units"": [64, 32], ""learning_rate"": 0.0001, ""t_down"": 2, ""temporal_pool_sizes"": [2], ""use_batch_norm"": false, ""vae_beta"": 0.3, ""vc_alpha"": 1.0, ""vc_beta"": 0.2, ""vc_gamma"": 0.0, ""vc_lambda"": 0.0, ""vc_loss_weight"": 1.0}",1.2413084208965302,0.34161534905433655,0.6920691954701805,1.2413084208965302,0.6944444444444444,0.523703560371517,0.5277777777777778,0.577922077922078,0.0006814934197023059,0.34161534905433655,0.08333333333333331,0.086203560371517,0.13888888888888892,0.07792207792207789,,,,
3,0,trial,f1,0.4776785714285714,0.0401785714285714,2,"{""activation"": ""relu"", ""ae_loss_weight"": 0.0, ""batch_size"": 8, ""bilstm_dropout"": 0.2, ""bilstm_layers"": 1, ""bilstm_units"": 128, ""dropout"": 0.1, ""emb_dim"": 32, ""epochs"": 300, ""gcn_units"": [64, 32], ""learning_rate"": 0.0001, ""t_down"": 2, ""temporal_pool_sizes"": [2], ""use_batch_norm"": false, ""vae_beta"": 0.3, ""vc_alpha"": 1.0, ""vc_beta"": 0.2, ""vc_gamma"": 0.0, ""vc_lambda"": 0.1, ""vc_loss_weight"": 1.0}",1.2585014402866364,0.3503687083721161,0.6919786559220226,1.2585014402866364,0.7222222222222222,0.4776785714285714,0.6062091503267973,0.5357142857142857,0.0006525204193921219,0.3503687083721161,0.05555555555555558,0.0401785714285714,0.21732026143790847,0.0357142857142857,,,,
4,0,trial,f1,0.5154616240266963,0.13615127919911013,2,"{""activation"": ""relu"", ""ae_loss_weight"": 0.3, ""batch_size"": 8, ""bilstm_dropout"": 0.2, ""bilstm_layers"": 1, ""bilstm_units"": 128, ""dropout"": 0.1, ""emb_dim"": 32, ""epochs"": 300, ""gcn_units"": [64, 32], ""learning_rate"": 0.0001, ""t_down"": 2, ""temporal_pool_sizes"": [2], ""use_batch_norm"": false, ""vae_beta"": 0.3, ""vc_alpha"": 1.0, ""vc_beta"": 0.0, ""vc_gamma"": 0.0, ""vc_lambda"": 0.0, ""vc_loss_weight"": 1.0}",0.8772658109664917,0.013541877269744873,0.6725182251271742,0.8772658109664917,0.7222222222222223,0.5154616240266963,0.6086601307189543,0.5625,0.020599223136553546,0.013541877269744873,0.1111111111111111,0.13615127919911013,0.30310457516339867,0.0625,0.23882511258125305,0.01528748869895935,0.23882511258125305,0.01528748869895935
5,0,trial,f1,0.5566502463054187,0.17733990147783252,2,"{""activation"": ""relu"", ""ae_loss_weight"": 0.3, ""batch_size"": 8, ""bilstm_dropout"": 0.2, ""bilstm_layers"": 1, ""bilstm_units"": 128, ""dropout"": 0.1, ""emb_dim"": 32, ""epochs"": 300, ""gcn_units"": [64, 32], ""learning_rate"": 0.0001, ""t_down"": 2, ""temporal_pool_sizes"": [2], ""use_batch_norm"": false, ""vae_beta"": 0.3, ""vc_alpha"": 1.0, ""vc_beta"": 0.0, ""vc_gamma"": 0.0, ""vc_lambda"": 0.1, ""vc_loss_weight"": 1.0}",0.879199355840683,0.015553086996078491,0.6721983008407391,0.879199355840683,0.7222222222222223,0.5566502463054187,0.5361111111111111,0.6071428571428572,0.020838556698006994,0.015553086996078491,0.1111111111111111,0.17733990147783252,0.2305555555555555,0.10714285714285715,0.3159943222999573,0.06220114231109619,0.3159943222999573,0.06220114231109619
6,0,trial,f1,0.3876463210702341,0.04985367892976589,2,"{""activation"": ""relu"", ""ae_loss_weight"": 0.3, ""batch_size"": 8, ""bilstm_dropout"": 0.2, ""bilstm_layers"": 1, ""bilstm_units"": 128, ""dropout"": 0.1, ""emb_dim"": 32, ""epochs"": 300, ""gcn_units"": [64, 32], ""learning_rate"": 0.0001, ""t_down"": 2, ""temporal_pool_sizes"": [2], ""use_batch_norm"": false, ""vae_beta"": 0.3, ""vc_alpha"": 1.0, ""vc_beta"": 0.2, ""vc_gamma"": 0.0, ""vc_lambda"": 0.0, ""vc_loss_weight"": 1.0}",1.4708868861198425,0.4149964451789856,0.6943708769381827,1.4708868861198425,0.5833333333333334,0.3876463210702341,0.4131944444444444,0.487012987012987,0.001918938062386577,0.4149964451789856,0.19444444444444445,0.04985367892976589,0.024305555555555552,0.012987012987012991,0.2411680817604065,0.23444902896881104,0.2411680817604065,0.23444902896881104
7,0,trial,f1,0.523703560371517,0.086203560371517,2,"{""activation"": ""relu"", ""ae_loss_weight"": 0.3, ""batch_size"": 8, ""bilstm_dropout"": 0.2, ""bilstm_layers"": 1, ""bilstm_units"": 128, ""dropout"": 0.1, ""emb_dim"": 32, ""epochs"": 300, ""gcn_units"": [64, 32], ""learning_rate"": 0.0001, ""t_down"": 2, ""temporal_pool_sizes"": [2], ""use_batch_norm"": false, ""vae_beta"": 0.3, ""vc_alpha"": 1.0, ""vc_beta"": 0.2, ""vc_gamma"": 0.0, ""vc_lambda"": 0.1, ""vc_loss_weight"": 1.0}",1.4873040318489075,0.4179132580757141,0.691356895140578,1.4873040318489075,0.6944444444444444,0.523703560371517,0.5277777777777778,0.577922077922078,0.0010672962172861844,0.4179132580757141,0.08333333333333331,0.086203560371517,0.13888888888888892,0.07792207792207789,0.14478391408920288,0.14295953512191772,0.14478391408920288,0.14295953512191772
