epoch,accuracy,autoencoder_loss,kl_loss,loss,predicted_class_0_fraction,predicted_class_1_fraction,reconstruction_loss,true_class_0_fraction,true_class_1_fraction,vc_class_prior_kl,vc_cross_entropy,vc_discriminator_kl,vc_discriminator_loss,vc_latent_kl,vc_loss,weighted_kl_loss,weighted_vc_class_prior_kl,weighted_vc_cross_entropy,weighted_vc_discriminator_kl,weighted_vc_latent_kl,val_accuracy,val_autoencoder_loss,val_kl_loss,val_loss,val_predicted_class_0_fraction,val_predicted_class_1_fraction,val_reconstruction_loss,val_true_class_0_fraction,val_true_class_1_fraction,val_vc_class_prior_kl,val_vc_cross_entropy,val_vc_discriminator_kl,val_vc_discriminator_loss,val_vc_latent_kl,val_vc_loss,val_weighted_kl_loss,val_weighted_vc_class_prior_kl,val_weighted_vc_cross_entropy,val_weighted_vc_discriminator_kl,val_weighted_vc_latent_kl
0,0.6642512083053589,8.186863899230957,0.0716291144490242,1.5085681676864624,0.18502415716648102,0.8149758577346802,1.0239503383636475,0.2753623127937317,0.7246376872062683,0.1155003160238266,0.6898818016052246,0.12962506711483002,0.0,0.8383204340934753,0.6898818016052246,7.162914276123047,0.0,0.6898818016052246,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.7048309445381165,3.837287425994873,0.028417810797691345,1.0675644874572754,0.09645732492208481,0.903542697429657,0.995506227016449,0.2753623127937317,0.7246376872062683,0.11128218472003937,0.6838358640670776,0.10506650060415268,0.0,0.8935930132865906,0.6838358640670776,2.8417816162109375,0.0,0.6838358640670776,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.7156199812889099,2.6333353519439697,0.016407715156674385,0.941591203212738,0.06473430246114731,0.9352657198905945,0.9925626516342163,0.2753623127937317,0.7246376872062683,0.10724055767059326,0.6782578229904175,0.1684628576040268,0.0,0.9089935421943665,0.6782578229904175,1.6407716274261475,0.0,0.6782578229904175,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.7196457386016846,2.045003652572632,0.010532752610743046,0.877610445022583,0.04331722855567932,0.9566827416419983,0.9917287230491638,0.2753623127937317,0.7246376872062683,0.10334783047437668,0.6731101870536804,0.1806921660900116,0.0,0.9243809580802917,0.6731101870536804,1.053275227546692,0.0,0.6731101870536804,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.7230273485183716,1.7130508422851562,0.007216067984700203,0.8383384346961975,0.027375200763344765,0.9726247787475586,0.99144446849823,0.2753623127937317,0.7246376872062683,0.09961684048175812,0.6670331954956055,0.16915574669837952,0.0,1.0723347663879395,0.6670331954956055,0.7216069102287292,0.0,0.6670331954956055,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.7233494520187378,1.5083999633789062,0.005170660559087992,0.8118335008621216,0.0025764894671738148,0.997423529624939,0.991334080696106,0.2753623127937317,0.7246376872062683,0.09604797512292862,0.6609929203987122,0.1850234568119049,0.0,1.3389160633087158,0.6609929203987122,0.5170659422874451,0.0,0.6609929203987122,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.7243156433105469,1.3747265338897705,0.0038344813510775566,0.7908473014831543,0.00032206118339672685,0.9996779561042786,0.9912777543067932,0.2753623127937317,0.7246376872062683,0.0926598459482193,0.6533745527267456,0.28510934114456177,0.0,1.3206634521484375,0.6533745527267456,0.38344815373420715,0.0,0.6533745527267456,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.7243156433105469,1.2846133708953857,0.002933746436610818,0.774013102054596,0.00032206118339672685,0.9996779561042786,0.9912384152412415,0.2753623127937317,0.7246376872062683,0.08945871889591217,0.6455520391464233,0.24408039450645447,0.0,1.6025972366333008,0.6455520391464233,0.2933746576309204,0.0,0.6455520391464233,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.7244766354560852,1.2223566770553589,0.002311442047357559,0.759758472442627,0.00016103059169836342,0.9998389482498169,0.9912124276161194,0.2753623127937317,0.7246376872062683,0.08646417409181595,0.6375226378440857,0.2390824407339096,0.0,1.7503501176834106,0.6375226378440857,0.23114421963691711,0.0,0.6375226378440857,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.7246376872062683,1.1758403778076172,0.0018465524772182107,0.7428204417228699,0.0,1.0,0.991185188293457,0.2753623127937317,0.7246376872062683,0.08372862637042999,0.6252362132072449,0.2715681195259094,0.0,2.1464903354644775,0.6252362132072449,0.18465526401996613,0.0,0.6252362132072449,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.7246376872062683,1.1390725374221802,0.0014789452543482184,0.7283083200454712,0.0,1.0,0.9911780953407288,0.2753623127937317,0.7246376872062683,0.08136671036481857,0.6144011616706848,0.25718337297439575,0.0,2.350314140319824,0.6144011616706848,0.14789451658725739,0.0,0.6144011616706848,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.7246376872062683,1.1129543781280518,0.0012179355835542083,0.7167103886604309,0.0,1.0,0.9911609292030334,0.2753623127937317,0.7246376872062683,0.07933442294597626,0.6054149270057678,0.2561492621898651,0.0,2.4973080158233643,0.6054149270057678,0.12179358303546906,0.0,0.6054149270057678,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.7246376872062683,1.0921013355255127,0.0010094079189002514,0.7077916860580444,0.0,1.0,0.9911602735519409,0.2753623127937317,0.7246376872062683,0.07764890044927597,0.5985816717147827,0.26025596261024475,0.0,2.639894962310791,0.5985816717147827,0.10094080865383148,0.0,0.5985816717147827,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.7246376872062683,1.0764141082763672,0.0008526042802259326,0.7027295231819153,0.0,1.0,0.9911540150642395,0.2753623127937317,0.7246376872062683,0.07619143277406693,0.5950881242752075,0.26696348190307617,0.0,2.6719698905944824,0.5950881242752075,0.08526039123535156,0.0,0.5950881242752075,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.7246376872062683,1.0641422271728516,0.0007299515418708324,0.6975081562995911,0.0,1.0,0.9911470413208008,0.2753623127937317,0.7246376872062683,0.07499620318412781,0.5910941362380981,0.2760545015335083,0.0,2.7769949436187744,0.5910941362380981,0.0729951485991478,0.0,0.5910941362380981,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
