epoch,accuracy,autoencoder_loss,kl_loss,loss,predicted_class_0_fraction,predicted_class_1_fraction,reconstruction_loss,true_class_0_fraction,true_class_1_fraction,vc_class_prior_kl,vc_cross_entropy,vc_discriminator_kl,vc_discriminator_loss,vc_latent_kl,vc_loss,weighted_kl_loss,weighted_vc_class_prior_kl,weighted_vc_cross_entropy,weighted_vc_discriminator_kl,weighted_vc_latent_kl,val_accuracy,val_autoencoder_loss,val_kl_loss,val_loss,val_predicted_class_0_fraction,val_predicted_class_1_fraction,val_reconstruction_loss,val_true_class_0_fraction,val_true_class_1_fraction,val_vc_class_prior_kl,val_vc_cross_entropy,val_vc_discriminator_kl,val_vc_discriminator_loss,val_vc_latent_kl,val_vc_loss,val_weighted_kl_loss,val_weighted_vc_class_prior_kl,val_weighted_vc_cross_entropy,val_weighted_vc_discriminator_kl,val_weighted_vc_latent_kl
10,0.7442834377288818,1.4179093837738037,0.22542840242385864,0.5921757817268372,0.10112721472978592,0.8988727927207947,1.1924811601638794,0.2753623127937317,0.7246376872062683,0.0800289511680603,0.5921757817268372,0.037094954401254654,0.0,0.6989217400550842,0.5921757817268372,0.22542840242385864,0.0,0.5921757817268372,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.7471819519996643,1.4312254190444946,0.23766480386257172,0.5796705484390259,0.10789050161838531,0.8921095132827759,1.1935608386993408,0.2753623127937317,0.7246376872062683,0.0773838609457016,0.5796705484390259,0.04719112440943718,0.0,0.6852925419807434,0.5796705484390259,0.23766480386257172,0.0,0.5796705484390259,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.7460547685623169,1.4325947761535645,0.24026834964752197,0.5688441395759583,0.10128824412822723,0.8987117409706116,1.1923264265060425,0.2753623127937317,0.7246376872062683,0.07491642236709595,0.5688441395759583,0.048934079706668854,0.0,0.6873716115951538,0.5688441395759583,0.24026834964752197,0.0,0.5688441395759583,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.747020959854126,1.4449654817581177,0.25075286626815796,0.5603574514389038,0.09484702348709106,0.9051529765129089,1.1942123174667358,0.2753623127937317,0.7246376872062683,0.07262585312128067,0.5603574514389038,0.050272636115550995,0.0,0.7350441217422485,0.5603574514389038,0.25075286626815796,0.0,0.5603574514389038,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.7524959444999695,1.4619431495666504,0.2626549303531647,0.5537601113319397,0.07391304522752762,0.926086962223053,1.1992883682250977,0.2753623127937317,0.7246376872062683,0.070496566593647,0.5537601113319397,0.045708995312452316,0.0,0.7392666339874268,0.5537601113319397,0.2626549303531647,0.0,0.5537601113319397,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,0.7516908049583435,1.4692356586456299,0.2683967351913452,0.5417451858520508,0.09017713367938995,0.9098228812217712,1.2008390426635742,0.2753623127937317,0.7246376872062683,0.06853758543729782,0.5417451858520508,0.044985927641391754,0.0,0.7487228512763977,0.5417451858520508,0.2683967351913452,0.0,0.5417451858520508,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,0.7513687610626221,1.479904055595398,0.2785809338092804,0.534540593624115,0.09468598663806915,0.905314028263092,1.2013232707977295,0.2753623127937317,0.7246376872062683,0.06674659252166748,0.534540593624115,0.053259748965501785,0.0,0.7605934143066406,0.534540593624115,0.2785809338092804,0.0,0.534540593624115,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,0.7534621357917786,1.4912242889404297,0.2868284285068512,0.5262291431427002,0.08518518507480621,0.914814829826355,1.2043958902359009,0.2753623127937317,0.7246376872062683,0.06509745866060257,0.5262291431427002,0.047048717737197876,0.0,0.7831111550331116,0.5262291431427002,0.2868284285068512,0.0,0.5262291431427002,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,0.7536231875419617,1.4993916749954224,0.29489076137542725,0.5189884305000305,0.09919484704732895,0.9008051753044128,1.2045012712478638,0.2753623127937317,0.7246376872062683,0.06360749900341034,0.5189884305000305,0.06156875193119049,0.0,0.7910497188568115,0.5189884305000305,0.29489076137542725,0.0,0.5189884305000305,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.7544283270835876,1.5102624893188477,0.30428647994995117,0.5135622024536133,0.09098228812217712,0.9090177416801453,1.2059757709503174,0.2753623127937317,0.7246376872062683,0.062262535095214844,0.5135622024536133,0.05890399590134621,0.0,0.831087589263916,0.5135622024536133,0.30428647994995117,0.0,0.5135622024536133,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.7566827535629272,1.5241897106170654,0.31651660799980164,0.5060104131698608,0.09001610428094864,0.9099838733673096,1.2076725959777832,0.2753623127937317,0.7246376872062683,0.06106070429086685,0.5060104131698608,0.05145976319909096,0.0,0.8184295892715454,0.5060104131698608,0.31651660799980164,0.0,0.5060104131698608,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.7523349523544312,1.540589451789856,0.33104872703552246,0.5079213976860046,0.10370370000600815,0.8962963223457336,1.2095412015914917,0.2753623127937317,0.7246376872062683,0.059928324073553085,0.5079213976860046,0.05401065945625305,0.0,0.7817356586456299,0.5079213976860046,0.33104872703552246,0.0,0.5079213976860046,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0.7555555701255798,1.5409516096115112,0.331545889377594,0.4996989965438843,0.09210950136184692,0.9078904986381531,1.2094056606292725,0.2753623127937317,0.7246376872062683,0.05890041962265968,0.4996989965438843,0.05622267723083496,0.0,0.7573636770248413,0.4996989965438843,0.331545889377594,0.0,0.4996989965438843,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
