config_index,is_selected,selection_level,selection_metric,selection_score,selection_score_std,n_folds,config,window_loss_mean,window_accuracy_mean,window_f1_mean,window_precision_mean,window_recall_mean,window_loss_std,window_accuracy_std,window_f1_std,window_precision_std,window_recall_std,trial_loss_mean,trial_accuracy_mean,trial_f1_mean,trial_precision_mean,trial_recall_mean,trial_loss_std,trial_accuracy_std,trial_f1_std,trial_precision_std,trial_recall_std
0,1,trial,f1,0.4504263494272084,0.09159788611988687,23,"{""ae_loss_weight"": 0.1, ""batch_size"": 64, ""bilstm_dropout"": 0.4, ""bilstm_layers"": 1, ""bilstm_units"": 128, ""conv_filters"": [16, 32], ""dropout"": 0.3, ""emb_dim"": 8, ""epochs"": 200, ""kernel_sizes"": [5, 3], ""learning_rate"": 0.0001, ""pool_after_layers"": [0], ""pool_sizes"": [2], ""t_down"": 2, ""use_batch_norm"": false, ""vae_beta"": 1.0, ""vc_alpha"": 1.0, ""vc_beta"": 0.0, ""vc_gamma"": 0.0, ""vc_lambda"": 0.0, ""vc_loss_weight"": 1.0}",0.6712788144265655,0.6317230273752013,0.4858262429326421,0.5130856396135551,0.507116617752807,0.05322835536852625,0.0950672595881323,0.06495305743728534,0.07179595690108481,0.05934793503513809,0.6618522416823956,0.6497584541062802,0.4504263494272084,0.47235372612610466,0.4884876100029554,0.05049193951195986,0.11518472480740449,0.09159788611988687,0.16740527083235485,0.08799361099586875
