epoch,accuracy,autoencoder_loss,kl_loss,loss,predicted_class_0_fraction,predicted_class_1_fraction,reconstruction_loss,true_class_0_fraction,true_class_1_fraction,vc_class_prior_kl,vc_cross_entropy,vc_discriminator_kl,vc_discriminator_loss,vc_latent_kl,vc_loss,weighted_kl_loss,weighted_vc_class_prior_kl,weighted_vc_cross_entropy,weighted_vc_discriminator_kl,weighted_vc_latent_kl,val_accuracy,val_autoencoder_loss,val_kl_loss,val_loss,val_predicted_class_0_fraction,val_predicted_class_1_fraction,val_reconstruction_loss,val_true_class_0_fraction,val_true_class_1_fraction,val_vc_class_prior_kl,val_vc_cross_entropy,val_vc_discriminator_kl,val_vc_discriminator_loss,val_vc_latent_kl,val_vc_loss,val_weighted_kl_loss,val_weighted_vc_class_prior_kl,val_weighted_vc_cross_entropy,val_weighted_vc_discriminator_kl,val_weighted_vc_latent_kl
0,0.6808373332023621,1.1858891248703003,0.12522771954536438,0.8094245195388794,0.14943639934062958,0.8505635857582092,1.0606611967086792,0.2753623127937317,0.7246376872062683,0.11549784988164902,0.6908356547355652,0.03401016816496849,0.0,0.9679079055786133,0.6908356547355652,0.12522771954536438,0.0,0.6908356547355652,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.7222222089767456,1.0686960220336914,0.06394776701927185,0.7919877767562866,0.03687600791454315,0.9631239771842957,1.0047483444213867,0.2753623127937317,0.7246376872062683,0.11127659678459167,0.6851180195808411,0.03030264377593994,0.0,1.057064175605774,0.6851180195808411,0.06394776701927185,0.0,0.6851180195808411,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.7144927382469177,1.0374579429626465,0.041377611458301544,0.7820576429367065,0.06650563329458237,0.9334943890571594,0.996080756187439,0.2753623127937317,0.7246376872062683,0.1072312444448471,0.6783118844032288,0.02664504013955593,0.0,0.977648138999939,0.6783118844032288,0.041377611458301544,0.0,0.6783118844032288,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.7223832607269287,1.0263242721557617,0.0329994261264801,0.7732571959495544,0.07954911142587662,0.9204508662223816,0.9933246970176697,0.2753623127937317,0.7246376872062683,0.10332898795604706,0.6706246137619019,0.01596619002521038,0.0,0.9649946093559265,0.6706246137619019,0.0329994261264801,0.0,0.6706246137619019,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.7305958271026611,1.0215840339660645,0.029247082769870758,0.7648308277130127,0.05201288312673569,0.9479871392250061,0.9923370480537415,0.2753623127937317,0.7246376872062683,0.09955805540084839,0.6626724600791931,0.022311192005872726,0.0,1.0529893636703491,0.6626724600791931,0.029247082769870758,0.0,0.6626724600791931,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.7344605326652527,1.0196963548660278,0.027849700301885605,0.7565247416496277,0.03784219175577164,0.9621577858924866,0.9918466806411743,0.2753623127937317,0.7246376872062683,0.09594498574733734,0.6545548439025879,0.01804555393755436,0.0,1.1507236957550049,0.6545548439025879,0.027849700301885605,0.0,0.6545548439025879,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.738325297832489,1.0183703899383545,0.026780329644680023,0.7473974227905273,0.03494364023208618,0.9650563597679138,0.9915898442268372,0.2753623127937317,0.7246376872062683,0.09248434007167816,0.6455602049827576,0.03052549622952938,0.0,1.217538833618164,0.6455602049827576,0.026780329644680023,0.0,0.6455602049827576,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.7388083934783936,1.0178450345993042,0.02639562450349331,0.7394195795059204,0.03478260710835457,0.9652174115180969,0.9914494156837463,0.2753623127937317,0.7246376872062683,0.08919090777635574,0.6376350522041321,0.025116167962551117,0.0,1.2076953649520874,0.6376350522041321,0.02639562450349331,0.0,0.6376350522041321,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.7394524812698364,1.0172990560531616,0.025937912985682487,0.7297956347465515,0.04283413663506508,0.9571658372879028,0.9913613200187683,0.2753623127937317,0.7246376872062683,0.08606074750423431,0.6280655860900879,0.037230316549539566,0.0,1.240002155303955,0.6280655860900879,0.025937912985682487,0.0,0.6280655860900879,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.7431561946868896,1.0167927742004395,0.02548595331609249,0.7186068296432495,0.04009661823511124,0.959903359413147,0.9913066029548645,0.2753623127937317,0.7246376872062683,0.0830928385257721,0.6169276237487793,0.03801586106419563,0.0,1.2236212491989136,0.6169276237487793,0.02548595331609249,0.0,0.6169276237487793,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.7428341507911682,1.0165648460388184,0.025329433381557465,0.711669385433197,0.03526569902896881,0.9647343158721924,0.9912354350090027,0.2753623127937317,0.7246376872062683,0.08032964915037155,0.6100128889083862,0.04137100651860237,0.0,1.3396443128585815,0.6100128889083862,0.025329433381557465,0.0,0.6100128889083862,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.7434782385826111,1.017289638519287,0.02609695866703987,0.7008221745491028,0.04138486459851265,0.9586151242256165,0.9911931157112122,0.2753623127937317,0.7246376872062683,0.07777789980173111,0.5990931987762451,0.04232392832636833,0.0,1.2283196449279785,0.5990931987762451,0.02609695866703987,0.0,0.5990931987762451,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.7450885772705078,1.017177939414978,0.02602536790072918,0.6922821998596191,0.040740739554166794,0.9592592716217041,0.9911528825759888,0.2753623127937317,0.7246376872062683,0.07541722804307938,0.590564489364624,0.0455649271607399,0.0,1.2631248235702515,0.590564489364624,0.02602536790072918,0.0,0.590564489364624,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.7449275255203247,1.0179177522659302,0.026761403307318687,0.6836252212524414,0.041545893996953964,0.9584541320800781,0.9911563396453857,0.2753623127937317,0.7246376872062683,0.07325312495231628,0.5818333029747009,0.045805200934410095,0.0,1.2348856925964355,0.5818333029747009,0.026761403307318687,0.0,0.5818333029747009,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.7454106211662292,1.018587589263916,0.027535920962691307,0.6754933595657349,0.042673107236623764,0.9573268890380859,0.9910517930984497,0.2753623127937317,0.7246376872062683,0.07129768282175064,0.573634684085846,0.046809833496809006,0.0,1.209230899810791,0.573634684085846,0.027535920962691307,0.0,0.573634684085846,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,0.7483091950416565,1.019144058227539,0.02819662354886532,0.6660977602005005,0.04685990512371063,0.9531400799751282,0.9909477233886719,0.2753623127937317,0.7246376872062683,0.06954482197761536,0.5641835927963257,0.056559089571237564,0.0,1.1901124715805054,0.5641835927963257,0.02819662354886532,0.0,0.5641835927963257,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,0.7489532828330994,1.0200148820877075,0.02932559885084629,0.6605485677719116,0.0510466992855072,0.9489533305168152,0.9906893372535706,0.2753623127937317,0.7246376872062683,0.06797727942466736,0.5585471391677856,0.058616526424884796,0.0,1.1757625341415405,0.5585471391677856,0.02932559885084629,0.0,0.5585471391677856,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,0.7491143345832825,1.020902156829834,0.03069225139915943,0.6530049443244934,0.052173912525177,0.947826087474823,0.990210235118866,0.2753623127937317,0.7246376872062683,0.06658574193716049,0.5509147047996521,0.05098836123943329,0.0,1.1728224754333496,0.5509147047996521,0.03069225139915943,0.0,0.5509147047996521,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,0.7492753863334656,1.0218217372894287,0.032044485211372375,0.6467501521110535,0.058454107493162155,0.9415459036827087,0.9897774457931519,0.2753623127937317,0.7246376872062683,0.06537426263093948,0.544567883014679,0.04701000824570656,0.0,1.083072304725647,0.544567883014679,0.032044485211372375,0.0,0.544567883014679,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.7479870915412903,1.0234394073486328,0.03396224230527878,0.6406900882720947,0.06908212602138519,0.9309178590774536,0.989477276802063,0.2753623127937317,0.7246376872062683,0.06426918506622314,0.5383461713790894,0.04838737100362778,0.0,1.037032961845398,0.5383461713790894,0.03396224230527878,0.0,0.5383461713790894,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.7494363784790039,1.0247455835342407,0.036094821989536285,0.6356685757637024,0.06473430246114731,0.9352657198905945,0.9886503219604492,0.2753623127937317,0.7246376872062683,0.06329459697008133,0.5331941246986389,0.05161377415060997,0.0,1.0815008878707886,0.5331941246986389,0.036094821989536285,0.0,0.5331941246986389,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.748792290687561,1.0250211954116821,0.03714468702673912,0.6335630416870117,0.08438003063201904,0.915619969367981,0.9878766536712646,0.2753623127937317,0.7246376872062683,0.06242949515581131,0.5310607552528381,0.04752544313669205,0.0,1.0116288661956787,0.5310607552528381,0.03714468702673912,0.0,0.5310607552528381,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0.7510467171669006,1.0250599384307861,0.037743132561445236,0.6286747455596924,0.06280193477869034,0.9371980428695679,0.9873166084289551,0.2753623127937317,0.7246376872062683,0.061708882451057434,0.5261687636375427,0.03386005759239197,0.0,1.0792722702026367,0.5261687636375427,0.037743132561445236,0.0,0.5261687636375427,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.752173900604248,1.0248950719833374,0.039661455899477005,0.62431800365448,0.07004830986261368,0.9299516677856445,0.9852338433265686,0.2753623127937317,0.7246376872062683,0.061087872833013535,0.5218283534049988,0.03724543750286102,0.0,1.0195192098617554,0.5218283534049988,0.039661455899477005,0.0,0.5218283534049988,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.751207709312439,1.025743842124939,0.04125486686825752,0.6195527911186218,0.07584541290998459,0.9241545796394348,0.9844890236854553,0.2753623127937317,0.7246376872062683,0.06052514538168907,0.5169783234596252,0.04680085554718971,0.0,1.0406233072280884,0.5169783234596252,0.04125486686825752,0.0,0.5169783234596252,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.7561996579170227,1.0248658657073975,0.042937833815813065,0.6155681014060974,0.07890499383211136,0.9210950136184692,0.9819279909133911,0.2753623127937317,0.7246376872062683,0.06007471680641174,0.5130816698074341,0.04884151369333267,0.0,1.0071567296981812,0.5130816698074341,0.042937833815813065,0.0,0.5130816698074341,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.7586151361465454,1.0238224267959595,0.04437800496816635,0.612087070941925,0.07359097898006439,0.9264090061187744,0.9794443249702454,0.2753623127937317,0.7246376872062683,0.059647899121046066,0.5097050070762634,0.049790989607572556,0.0,1.0086396932601929,0.5097050070762634,0.04437800496816635,0.0,0.5097050070762634,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.7570048570632935,1.0235378742218018,0.04545978084206581,0.6110976934432983,0.06940418481826782,0.9305958151817322,0.9780780076980591,0.2753623127937317,0.7246376872062683,0.059267714619636536,0.5087438225746155,0.05013466253876686,0.0,1.0130445957183838,0.5087438225746155,0.04545978084206581,0.0,0.5087438225746155,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0.7576489448547363,1.0229012966156006,0.04764890298247337,0.6053574085235596,0.08196457475423813,0.9180354475975037,0.9752523303031921,0.2753623127937317,0.7246376872062683,0.05895329639315605,0.5030672550201416,0.055460866540670395,0.0,0.9707514047622681,0.5030672550201416,0.04764890298247337,0.0,0.5030672550201416,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.7613526582717896,1.023040771484375,0.050157710909843445,0.6031976342201233,0.08019323647022247,0.9198067784309387,0.9728830456733704,0.2753623127937317,0.7246376872062683,0.058645643293857574,0.5008934736251831,0.05395398288965225,0.0,0.9541763067245483,0.5008934736251831,0.050157710909843445,0.0,0.5008934736251831,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.758293092250824,1.0218782424926758,0.05143089219927788,0.6031034588813782,0.08743961155414581,0.9125604033470154,0.9704474806785583,0.2753623127937317,0.7246376872062683,0.05840271711349487,0.5009157061576843,0.050404783338308334,0.0,0.9646421074867249,0.5009157061576843,0.05143089219927788,0.0,0.5009157061576843,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.7637681365013123,1.0208048820495605,0.052342139184474945,0.5951884984970093,0.08550724387168884,0.9144927263259888,0.968463122844696,0.2753623127937317,0.7246376872062683,0.0582258403301239,0.49310803413391113,0.053273361176252365,0.0,0.9623356461524963,0.49310803413391113,0.052342139184474945,0.0,0.49310803413391113,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.7657004594802856,1.0206127166748047,0.05313469469547272,0.5954003930091858,0.09227053076028824,0.90772944688797,0.9674780964851379,0.2753623127937317,0.7246376872062683,0.05802435800433159,0.4933391809463501,0.05530247092247009,0.0,0.9363088011741638,0.4933391809463501,0.05313469469547272,0.0,0.4933391809463501,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.7610306143760681,1.0206636190414429,0.0544092059135437,0.5952964425086975,0.09887278825044632,0.9011272192001343,0.9662541747093201,0.2753623127937317,0.7246376872062683,0.05775788053870201,0.4932301640510559,0.056875646114349365,0.0,0.9114921689033508,0.4932301640510559,0.0544092059135437,0.0,0.4932301640510559,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.7671497464179993,1.021024465560913,0.05654573813080788,0.5890852808952332,0.09661835432052612,0.9033816456794739,0.9644788503646851,0.2753623127937317,0.7246376872062683,0.057521216571331024,0.48698294162750244,0.05768747627735138,0.0,0.9232951402664185,0.48698294162750244,0.05654573813080788,0.0,0.48698294162750244,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
