step,target_loss_component,decoded_distance_reference,learning_rate,total,target,latent,decoded,physiological,weighted_target,weighted_latent,weighted_decoded,weighted_physiological,decoded_joint,target_confidence_component,target_focal_component,target_vc_component,target_vc_latent_posterior_kl,target_vc_discriminator_kl,target_vc_class_prior_kl,typicality,discrepancy,weighted_typicality,predicted_class,target_probability,success,probability_0,probability_1,gradient_norm,low_gradient_steps,physiological_valid,feasible,optimization_stage,typicality_no_improvement_steps,typicality_threshold,typical,optimization_success,decoder_latent_rmse,d_z,delta_dec_joint,selected_step_so_far
10,confidence,original_reconstruction,0.01,0.13132458925247192,0.0,0.0012453121598809958,0.05137377604842186,0.12606267631053925,0.0,0.00012453121598809958,0.005137377884238958,0.12606267631053925,0.05137377604842186,0.0,0.007355940993875265,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9338257312774658,0.9585483074188232,0.0,1,0.9402755498886108,True,0.05972444638609886,0.9402755498886108,0.2619737386703491,0,False,False,target,0,1.0264744748338128,True,False,0.0352889783680439,0.41558554768562317,0.22665783762931824,10
11,confidence,original_reconstruction,0.01,0.05210106819868088,0.0,0.0013764563482254744,0.05731247738003731,0.04623217508196831,0.0,0.00013764563482254744,0.005731247831135988,0.04623217508196831,0.05731247738003731,0.0,0.0059181880205869675,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9320356249809265,0.9567107558250427,0.0,1,0.9463438987731934,True,0.05365612357854843,0.9463438987731934,0.08157417923212051,0,False,False,target,0,1.0264744748338128,True,False,0.03710062429308891,0.42896902561187744,0.2394002377986908,11
12,confidence,original_reconstruction,0.01,0.09826448559761047,0.0,0.0015028469497337937,0.06282937526702881,0.0918312668800354,0.0,0.00015028470079414546,0.006282937712967396,0.0918312668800354,0.06282937526702881,0.0,0.0048951623030006886,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9304718971252441,0.9551056623458862,0.0,1,0.9511401057243347,True,0.04885990917682648,0.9511401057243347,0.1284690648317337,0,False,False,target,0,1.0264744748338128,True,False,0.03876657038927078,0.4406370520591736,0.2506578862667084,11
13,confidence,original_reconstruction,0.01,0.1763601005077362,0.0,0.0016236879164353013,0.06780895590782166,0.16941682994365692,0.0,0.00016236880037467927,0.006780895870178938,0.16941682994365692,0.06780895590782166,0.0,0.004141347482800484,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9290955066680908,0.9536927938461304,0.0,1,0.9550139904022217,True,0.044986020773649216,0.9550139904022217,0.3336077034473419,0,False,False,target,0,1.0264744748338128,True,False,0.040295012295246124,0.4508800804615021,0.26040151715278625,11
14,confidence,original_reconstruction,0.01,0.18920816481113434,0.0,0.0017385107930749655,0.07195700705051422,0.18183861672878265,0.0,0.0001738510763971135,0.007195700891315937,0.18183861672878265,0.07195700705051422,0.0,0.0035709564108401537,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9278767108917236,0.9524417519569397,0.0,1,0.9581922292709351,True,0.041807789355516434,0.9581922292709351,0.335384339094162,0,False,False,target,0,1.0264744748338128,True,False,0.041695453226566315,0.45994803309440613,0.2682480216026306,11
15,confidence,original_reconstruction,0.01,0.12983772158622742,0.0,0.001847282750532031,0.07526461780071259,0.12212652713060379,0.0,0.00018472828378435224,0.0075264619663357735,0.12212652713060379,0.07526461780071259,0.0,0.003129352582618594,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9267929792404175,0.9513293504714966,0.0,1,0.9608358144760132,True,0.03916411101818085,0.9608358144760132,0.22461935877799988,0,False,False,target,0,1.0264744748338128,True,False,0.042980026453733444,0.46799230575561523,0.27434396743774414,11
16,confidence,original_reconstruction,0.01,0.07836991548538208,0.0,0.0019499725895002484,0.07798947393894196,0.0703759714961052,0.0,0.00019499726477079093,0.0077989473938941956,0.0703759714961052,0.07798947393894196,0.0,0.0027814803179353476,0.03464368358254433,0.0,0.0,0.03464368358254433,0.925819993019104,0.9503306150436401,0.0,1,0.9630556106567383,True,0.036944422870874405,0.9630556106567383,0.11353428661823273,0,False,False,target,0,1.0264744748338128,True,False,0.04415849223732948,0.4751650393009186,0.27926596999168396,11
17,confidence,original_reconstruction,0.01,0.047900814563035965,0.0,0.0020466253627091646,0.08033876121044159,0.03966227546334267,0.0,0.0002046625450020656,0.008033876307308674,0.03966227546334267,0.08033876121044159,0.0,0.002505294047296047,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9249573945999146,0.9494451284408569,0.0,1,0.9649208784103394,True,0.035079196095466614,0.9649208784103394,0.057252489030361176,0,False,False,target,0,1.0264744748338128,True,False,0.0452396422624588,0.4815433621406555,0.2834409177303314,17
18,confidence,original_reconstruction,0.01,0.031866539269685745,0.0,0.00213729334063828,0.08243303745985031,0.023409506306052208,0.0,0.000213729334063828,0.008243303745985031,0.023409506306052208,0.08243303745985031,0.0,0.0022792883682996035,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9241845607757568,0.9486518502235413,0.0,1,0.9665266871452332,True,0.03347330167889595,0.9665266871452332,0.03498528525233269,0,False,False,target,0,1.0264744748338128,True,False,0.04623086750507355,0.48730263113975525,0.2871115207672119,18
19,confidence,original_reconstruction,0.01,0.02595405839383602,0.0,0.002222040668129921,0.0843418538570404,0.017297668382525444,0.0,0.00022220406390260905,0.00843418575823307,0.017297668382525444,0.0843418538570404,0.0,0.0020944660063833,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9234867095947266,0.9479355216026306,0.0,1,0.9679011702537537,True,0.032098811119794846,0.9679011702537537,0.028025755658745766,0,False,False,target,0,1.0264744748338128,True,False,0.047138527035713196,0.49242693185806274,0.2904166877269745,19
20,confidence,original_reconstruction,0.01,0.02228982001543045,0.0,0.0023010445293039083,0.08609385043382645,0.013450329191982746,0.0,0.00023010445875115693,0.00860938522964716,0.013450329191982746,0.08609385043382645,0.0,0.0019424399361014366,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9228689670562744,0.94730144739151,0.0,1,0.9690787196159363,True,0.03092130459845066,0.9690787196159363,0.025583356618881226,0,False,False,target,0,1.0264744748338128,True,False,0.04796920344233513,0.496989369392395,0.2934175133705139,20
21,confidence,original_reconstruction,0.01,0.019378431141376495,0.0,0.0023745226208120584,0.08770791441202164,0.01037018746137619,0.0,0.0002374522591708228,0.008770791813731194,0.01037018746137619,0.08770791441202164,0.0,0.0018152825068682432,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9223151803016663,0.9467329978942871,0.0,1,0.9701001048088074,True,0.029899856075644493,0.9701001048088074,0.024669412523508072,0,False,False,target,0,1.0264744748338128,True,False,0.048729073256254196,0.501120388507843,0.2961552143096924,21
22,confidence,original_reconstruction,0.01,0.016317788511514664,0.0,0.0024427217431366444,0.08919402956962585,0.007154114078730345,0.0,0.00024427217431366444,0.008919402956962585,0.007154114078730345,0.08919402956962585,0.0,0.0017067077569663525,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9218086004257202,0.9462130069732666,0.0,1,0.971001386642456,True,0.02899867296218872,0.971001386642456,0.02297840639948845,0,False,False,target,0,1.0264744748338128,True,False,0.04942389950156212,0.5048561692237854,0.2986536920070648,22
23,confidence,original_reconstruction,0.01,0.013300411403179169,0.0,0.002505908953025937,0.09056024998426437,0.00399379525333643,0.0,0.0002505909069441259,0.009056025184690952,0.00399379525333643,0.09056024998426437,0.0,0.0016142138047143817,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9213514924049377,0.9457437992095947,0.0,1,0.9717923998832703,True,0.028207598254084587,0.9717923998832703,0.01965254172682762,0,False,False,target,0,1.0264744748338128,True,False,0.05005905404686928,0.5082505345344543,0.30093228816986084,23
24,confidence,original_reconstruction,0.01,0.02672189474105835,0.0,0.0025643601547926664,0.09182268381118774,0.017283190041780472,0.0,0.0002564360329415649,0.009182268753647804,0.017283190041780472,0.09182268381118774,0.0,0.0015347752487286925,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9209442138671875,0.9453257322311401,0.0,1,0.9724903106689453,True,0.0275096595287323,0.9724903106689453,0.12937583029270172,0,False,False,target,0,1.0264744748338128,True,False,0.05063951015472412,0.511305034160614,0.303022563457489,23
25,confidence,original_reconstruction,0.01,0.0226169154047966,0.0,0.0026181654538959265,0.09314029663801193,0.01304106879979372,0.0,0.00026181654538959265,0.009314029477536678,0.01304106879979372,0.09314029663801193,0.0,0.0014673820696771145,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9205744862556458,0.9449462294578552,0.0,1,0.9730969071388245,True,0.026903115212917328,0.9730969071388245,0.122779980301857,0,False,False,target,0,1.0264744748338128,True,False,0.051168009638786316,0.514076292514801,0.30518895387649536,23
26,confidence,original_reconstruction,0.01,0.010167648084461689,0.0,0.0026676522102206945,0.09449788928031921,0.00045109319034963846,0.0,0.00026676521520130336,0.009449789300560951,0.00045109319034963846,0.09449788928031921,0.0,0.0014084746362641454,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9202377200126648,0.944600522518158,0.0,1,0.9736387729644775,True,0.02636122703552246,0.9736387729644775,0.010447246953845024,0,False,False,target,0,1.0264744748338128,True,False,0.051649320870637894,0.5165471434593201,0.3074050843715668,26
27,confidence,original_reconstruction,0.01,0.00984636228531599,0.0,0.002713248133659363,0.0957503691315651,0.0,0.0,0.00027132482500746846,0.00957503728568554,0.0,0.0957503691315651,0.0,0.0013587898574769497,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9199539422988892,0.9443092346191406,0.0,1,0.9741048216819763,True,0.025895122438669205,0.9741048216819763,0.0004256361280567944,0,True,True,target,0,1.0264744748338128,True,True,0.05208884924650192,0.5187389254570007,0.30943554639816284,27
28,confidence,original_reconstruction,0.01,0.9298003315925598,0.0,0.002713248133659363,0.0957503691315651,0.0,0.0,0.00027132482500746846,0.00957503728568554,0.0,0.0957503691315651,0.0,0.0013587898574769497,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9199539422988892,0.9443092346191406,0.9199539422988892,1,0.9741048216819763,True,0.025895122438669205,0.9741048216819763,0.024632809683680534,0,True,True,typicality,0,1.0264744748338128,True,True,0.05208884924650192,0.5187389254570007,0.30943554639816284,27
29,confidence,original_reconstruction,0.01,0.9293239116668701,0.0,0.0027552549727261066,0.09689681977033615,0.0,0.0,0.00027552549727261066,0.00968968216329813,0.0,0.09689681977033615,0.0,0.0012965993955731392,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9193587303161621,0.9436982870101929,0.9193587303161621,1,0.9747005105018616,True,0.02529953233897686,0.9747005105018616,0.02455858886241913,0,True,True,typicality,0,1.0264744748338128,True,True,0.05249052122235298,0.521577000617981,0.31128254532814026,29
30,confidence,original_reconstruction,0.01,0.9285749793052673,0.0,0.002793914405629039,0.09794360399246216,0.0,0.0,0.00027939144638366997,0.00979436095803976,0.0,0.09794360399246216,0.0,0.0012251351727172732,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9185011982917786,0.9428180456161499,0.9185011982917786,1,0.9754031896591187,True,0.024596745148301125,0.9754031896591187,0.02446862682700157,0,True,True,typicality,0,1.0264744748338128,True,True,0.05285749211907387,0.5250237584114075,0.3129594326019287,30
31,confidence,original_reconstruction,0.01,0.9275724291801453,0.0,0.0028294597286731005,0.0988999530673027,0.0,0.0,0.00028294598450884223,0.0098899956792593,0.0,0.0988999530673027,0.0,0.0011489330790936947,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9173994660377502,0.9416871070861816,0.9173994660377502,1,0.9761757254600525,True,0.023824302479624748,0.9761757254600525,0.024369046092033386,0,True,True,typicality,0,1.0264744748338128,True,True,0.05319266766309738,0.5289328098297119,0.3144836127758026,31
32,confidence,original_reconstruction,0.01,0.9263508915901184,0.0,0.002862113993614912,0.09977235645055771,0.0,0.0,0.0002862114051822573,0.009977235458791256,0.0,0.09977235645055771,0.0,0.0010699399281293154,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9160874485969543,0.9403403997421265,0.9160874485969543,1,0.9770044684410095,True,0.02299553155899048,0.9770044684410095,0.02425767108798027,0,True,True,typicality,0,1.0264744748338128,True,True,0.053498730063438416,0.5333269834518433,0.3158676028251648,32
33,confidence,original_reconstruction,0.01,0.9249173998832703,0.0,0.002892088843509555,0.10056741535663605,0.0,0.0,0.00028920889599248767,0.010056741535663605,0.0,0.10056741535663605,0.0,0.00098948844242841,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9145714640617371,0.9387842416763306,0.9145714640617371,1,0.9778809547424316,True,0.022119065746665,0.9778809547424316,0.02412998117506504,0,True,True,typicality,0,1.0264744748338128,True,True,0.05377814546227455,0.5382363796234131,0.3171236515045166,33
34,confidence,original_reconstruction,0.01,0.924980103969574,0.0,0.0029195849783718586,0.1012917160987854,0.0016887307865545154,0.0,0.00029195850947871804,0.010129171423614025,0.0016887307865545154,0.1012917160987854,0.0,0.0009092396358028054,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9128702282905579,0.937038004398346,0.9128702282905579,1,0.9787919521331787,True,0.0212080180644989,0.9787919521331787,0.08883418142795563,0,False,False,typicality,0,1.0264744748338128,True,False,0.05403318256139755,0.5437070727348328,0.31826359033584595,33
35,confidence,original_reconstruction,0.01,0.92152339220047,0.0,0.0029446480330079794,0.10206181555986404,0.0,0.0,0.0002944648149423301,0.010206181555986404,0.0,0.10206181555986404,0.0,0.0008321214700117707,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9110227227210999,0.9351415634155273,0.9110227227210999,1,0.9797065258026123,True,0.02029348537325859,0.9797065258026123,0.023827753961086273,0,True,True,typicality,0,1.0264744748338128,True,True,0.0542646087706089,0.5496191382408142,0.319471150636673,35
36,confidence,original_reconstruction,0.01,0.9196084141731262,0.0,0.0029676160775125027,0.1027631014585495,0.0,0.0,0.0002967616019304842,0.01027631014585495,0.0,0.1027631014585495,0.0,0.0007582794642075896,0.03464368358254433,0.0,0.0,0.03464368358254433,0.909035325050354,0.9331015348434448,0.909035325050354,1,0.9806233644485474,True,0.019376682117581367,0.9806233644485474,0.02365719899535179,0,True,True,typicality,0,1.0264744748338128,True,True,0.054475829005241394,0.5559739470481873,0.3205668330192566,36
37,confidence,original_reconstruction,0.01,0.9175325632095337,0.0,0.0029886530246585608,0.10340102761983871,0.0,0.0,0.00029886531410738826,0.010340102948248386,0.0,0.10340102761983871,0.0,0.0006879550055600703,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9068936109542847,0.9309031367301941,0.9068936109542847,1,0.9815394282341003,True,0.01846051961183548,0.9815394282341003,0.02347572147846222,0,True,True,typicality,0,1.0264744748338128,True,True,0.054668575525283813,0.5628515481948853,0.3215602934360504,37
38,confidence,original_reconstruction,0.01,0.9153528213500977,0.0,0.0030079141724854708,0.10398107767105103,0.0,0.0,0.00030079143471084535,0.010398107580840588,0.0,0.10398107767105103,0.0,0.0006224411772564054,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9046539068222046,0.9286041259765625,0.9046539068222046,1,0.9824364185333252,True,0.017563583329319954,0.9824364185333252,0.023281829431653023,0,True,True,typicality,0,1.0264744748338128,True,True,0.0548444539308548,0.5701735019683838,0.32246097922325134,38
39,confidence,original_reconstruction,0.01,0.9130668640136719,0.0,0.003025542013347149,0.10450742393732071,0.0,0.0,0.0003025541955139488,0.010450742207467556,0.0,0.10450742393732071,0.0,0.0005616786074824631,0.03464368358254433,0.0,0.0,0.03464368358254433,0.9023135900497437,0.9262018799781799,0.9023135900497437,1,0.9833120107650757,True,0.016688061878085136,0.9833120107650757,0.02307812310755253,0,True,True,typicality,0,1.0264744748338128,True,True,0.05500492453575134,0.5779233574867249,0.3232760727405548,39
40,confidence,original_reconstruction,0.01,0.9106897711753845,0.0,0.0030416701920330524,0.10498474538326263,0.0,0.0,0.00030416701338253915,0.010498474352061749,0.0,0.10498474538326263,0.0,0.0005062861018814147,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8998871445655823,0.9237111806869507,0.8998871445655823,1,0.9841528534889221,True,0.01584714651107788,0.9841528534889221,0.0228674728423357,0,True,True,typicality,0,1.0264744748338128,True,True,0.05515133962035179,0.5860691666603088,0.32401350140571594,40
41,confidence,original_reconstruction,0.01,0.9083479642868042,0.0,0.0030564232729375362,0.10541751235723495,0.00013009432586841285,0.0,0.0003056423447560519,0.01054175104945898,0.00013009432586841285,0.10541751235723495,0.0,0.00045481944107450545,0.03464368358254433,0.0,0.0,0.03464368358254433,0.897370457649231,0.9211278557777405,0.897370457649231,1,0.9849767684936523,True,0.015023212879896164,0.9849767684936523,0.024478327482938766,0,False,False,typicality,0,1.0264744748338128,True,False,0.055284928530454636,0.5946816205978394,0.3246806263923645,40
42,confidence,original_reconstruction,0.01,0.9059657454490662,0.0,0.0030699323397129774,0.10580066591501236,0.0002796162152662873,0.0,0.00030699322815053165,0.010580066591501236,0.0002796162152662873,0.10580066591501236,0.0,0.0004087879788130522,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8947990536689758,0.9184883832931519,0.8947990536689758,1,0.9857544898986816,True,0.014245460741221905,0.9857544898986816,0.02564810775220394,0,False,False,typicality,0,1.0264744748338128,True,False,0.05540696904063225,0.6035946607589722,0.3252701461315155,40
43,confidence,original_reconstruction,0.01,0.903268575668335,0.0,0.0030823005363345146,0.10612950474023819,0.00019048561807721853,0.0,0.00030823005363345146,0.010612950660288334,0.00019048561807721853,0.10612950474023819,0.0,0.000366653548553586,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8921568989753723,0.9157763123512268,0.8921568989753723,1,0.9865060448646545,True,0.013494011014699936,0.9865060448646545,0.02704182267189026,0,False,False,typicality,0,1.0264744748338128,True,False,0.05551847070455551,0.6129428148269653,0.32577523589134216,40
44,confidence,original_reconstruction,0.01,0.9004498720169067,0.0,0.0030936123803257942,0.10640435665845871,1.2541156138468068e-05,0.0,0.00030936123221181333,0.010640435852110386,1.2541156138468068e-05,0.10640435665845871,0.0,0.00032913225004449487,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8894875049591064,0.9130362272262573,0.8894875049591064,1,0.9872128367424011,True,0.012787172570824623,0.9872128367424011,0.023561256006360054,0,False,False,typicality,0,1.0264744748338128,True,False,0.05562024936079979,0.6225572228431702,0.3261967897415161,40
45,confidence,original_reconstruction,0.01,0.8977452516555786,0.0,0.0031039444729685783,0.10664842277765274,0.0,0.0,0.00031039444729685783,0.010664842091500759,0.0,0.10664842277765274,0.0,0.00029529217863455415,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8867700099945068,0.9102467894554138,0.8867700099945068,1,0.9878859519958496,True,0.01211407408118248,0.9878859519958496,0.021730754524469376,0,True,True,typicality,0,1.0264744748338128,True,True,0.05571305379271507,0.6325154900550842,0.32657068967819214,45
46,confidence,original_reconstruction,0.01,0.8950220346450806,0.0,0.003113394370302558,0.10686761885881424,0.0,0.0,0.000311339448671788,0.010686761699616909,0.0,0.10686761885881424,0.0,0.00026485355920158327,0.03464368358254433,0.0,0.0,0.03464368358254433,0.884023904800415,0.907427966594696,0.884023904800415,1,0.9885254502296448,True,0.01147452276200056,0.9885254502296448,0.021482305601239204,0,True,True,typicality,0,1.0264744748338128,True,True,0.055797796696424484,0.6428111791610718,0.32690611481666565,46
47,confidence,original_reconstruction,0.01,0.892284631729126,0.0,0.0031220391392707825,0.10706435889005661,0.0,0.0,0.00031220391974784434,0.010706435889005661,0.0,0.10706435889005661,0.0,0.00023793353466317058,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8812659978866577,0.9045970439910889,0.8812659978866577,1,0.9891225695610046,True,0.010877474211156368,0.9891225695610046,0.02123258449137211,0,True,True,typicality,0,1.0264744748338128,True,True,0.05587520822882652,0.653303861618042,0.32720690965652466,47
48,confidence,original_reconstruction,0.01,0.8895189166069031,0.0,0.0031299504917114973,0.10724040120840073,0.0,0.0,0.00031299504917114973,0.010724040679633617,0.0,0.10724040120840073,0.0,0.000213737235753797,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8784818649291992,0.901739239692688,0.8784818649291992,1,0.9896889925003052,True,0.01031093206256628,0.9896889925003052,0.02097488008439541,0,True,True,typicality,0,1.0264744748338128,True,True,0.05594595894217491,0.6641097664833069,0.32747581601142883,48
49,confidence,original_reconstruction,0.01,0.8867490291595459,0.0,0.0031371917575597763,0.10739854723215103,0.0,0.0,0.0003137191815767437,0.010739854536950588,0.0,0.10739854723215103,0.0,0.00019214663188904524,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8756954669952393,0.8988790512084961,0.8756954669952393,1,0.9902223348617554,True,0.009777669794857502,0.9902223348617554,0.020713327452540398,0,True,True,typicality,0,1.0264744748338128,True,True,0.05601063743233681,0.6751623749732971,0.3277171850204468,49
50,confidence,original_reconstruction,0.01,0.8839809894561768,0.0,0.003143823705613613,0.10753823816776276,0.0,0.0,0.0003143823705613613,0.01075382437556982,0.0,0.10753823816776276,0.0,0.00017302166088484228,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8729127645492554,0.8960226774215698,0.8729127645492554,1,0.9907205104827881,True,0.00927943829447031,0.9907205104827881,0.020451689139008522,0,True,True,typicality,0,1.0264744748338128,True,True,0.056069809943437576,0.6863996982574463,0.327930212020874,50
51,confidence,original_reconstruction,0.01,0.8812140226364136,0.0,0.003149899188429117,0.1076628640294075,0.0,0.0,0.00031498991302214563,0.01076628640294075,0.0,0.1076628640294075,0.0,0.0001560549280839041,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8701327443122864,0.8931690454483032,0.8701327443122864,1,0.9911862015724182,True,0.008813832886517048,0.9911862015724182,0.020190713927149773,0,True,True,typicality,0,1.0264744748338128,True,True,0.05612396076321602,0.6978461146354675,0.3281202018260956,51
52,confidence,original_reconstruction,0.01,0.8784598112106323,0.0,0.003155470360070467,0.10777321457862854,0.0,0.0,0.0003155470476485789,0.010777321644127369,0.0,0.10777321457862854,0.0,0.00014086393639445305,0.03464368358254433,0.0,0.0,0.03464368358254433,0.8673669695854187,0.8903300762176514,0.8673669695854187,1,0.9916252493858337,True,0.00837474875152111,0.9916252493858337,0.019935308024287224,0,True,True,typicality,0,1.0264744748338128,True,True,0.056173574179410934,0.7094699740409851,0.32828831672668457,52
