target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_ece,delta_bilstm_reconstruction_loss,delta_brier_score,delta_precision,delta_macro_precision,delta_recall,delta_macro_recall,delta_reconstruction_loss,delta_bilstm_decoder_r2,delta_balanced_accuracy,delta_roc_auc,delta_macro_f1,delta_accuracy,delta_decoder_r2,delta_loss,delta_gcn_gru_reconstruction_loss,delta_joint_loss,delta_f1,delta_gcn_gru_decoder_r2
0,3,1,"[4, 9, 13]","[0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17]",3,15,1,0.6529020558342896,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.6851851851851852,0.22932430617400712,0.11847045818964641,1.119351863861084,0.48544007539749146,0.3464931845664978,0.7813522815704346,0.21864771842956543,0.5256614685058594,0.4743385314941406,0.6656548012402144,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.6481481481481481,0.2345294621095946,0.25054450432459513,0.4285873770713806,0.4854400157928467,0.3464931845664978,0.7813522219657898,0.2186477780342102,0.5256614089012146,0.4743385910987854,0.13207404613494872,-5.960464477539063e-08,0.0052051559355874855,0.0,0.0,0.0,0.0,-5.960464477539063e-08,5.960464477539063e-08,0.0,-0.03703703703703709,0.0,0.0,0.0,0.012752745405924748,-5.960464477539063e-08,-0.6907644867897034,0.0,5.960464477539063e-08
0,3,2,"[1, 11, 15]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17]",3,15,1,0.6821850995085196,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.6296296296296297,0.23987971396943172,0.21278587182362874,0.44140729308128357,0.4837169647216797,0.350538969039917,0.770909309387207,0.2290906310081482,0.5280126929283142,0.471987247467041,0.6764805759517521,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.6481481481481481,0.23663617589230057,0.21625994443893432,0.4334368109703064,0.4837169647216797,0.350538969039917,0.770909309387207,0.2290906310081482,0.5280126929283142,0.471987247467041,0.003474072615305579,0.0,-0.003243538077131153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01851851851851849,0.0,0.0,0.0,-0.005704523556767427,0.0,-0.007970482110977173,0.0,0.0
0,3,3,"[2, 10, 17]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]",3,15,1,0.6352471278079179,0.7333333333333333,0.75,0.8571428571428571,0.6666666666666666,0.7321428571428572,0.7410714285714286,0.75,0.75,0.7222222222222223,0.21816323004998683,0.25116437673568726,0.4059155583381653,0.4874892234802246,0.3477487564086914,0.7706788182258606,0.2293211817741394,0.5338236689567566,0.4661763310432434,0.6315338481588383,0.7333333333333333,0.75,0.8571428571428571,0.6666666666666666,0.7321428571428572,0.7410714285714286,0.75,0.75,0.7407407407407407,0.21632588955773488,0.1810428380966187,0.40049147605895996,0.4874892234802246,0.3477487564086914,0.7706788182258606,0.2293211817741394,0.5338236689567566,0.4661763310432434,-0.07012153863906856,0.0,-0.0018373404922519543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01851851851851838,0.0,0.0,0.0,-0.003713279649079637,0.0,-0.005424082279205322,0.0,0.0
0,3,4,"[0, 8, 12]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17]",3,15,1,0.7417026852055862,0.6,0.625,0.7142857142857143,0.5555555555555556,0.5982142857142857,0.6071428571428572,0.6111111111111112,0.6111111111111112,0.5185185185185186,0.2676528988988913,0.19620814323425295,0.4948669672012329,0.5020888447761536,0.3304559588432312,0.7968661189079285,0.20313382148742676,0.5422217845916748,0.4577781558036804,0.7393406429289133,0.6,0.625,0.7142857142857143,0.5555555555555556,0.5982142857142857,0.6071428571428572,0.6111111111111112,0.6111111111111112,0.5185185185185186,0.26645521258256655,0.15517671505610148,0.49288544058799744,0.5020888447761536,0.3304559588432312,0.7968661189079285,0.20313382148742676,0.5422217845916748,0.4577781558036804,-0.041031428178151474,0.0,-0.0011976863163247753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023620422766729154,0.0,-0.0019815266132354736,0.0,0.0
0,3,5,"[6, 7, 16]","[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17]",3,15,1,0.7054846153327342,0.6666666666666666,0.7368421052631579,0.7777777777777778,0.7,0.6411483253588517,0.6388888888888888,0.6499999999999999,0.6499999999999999,0.54,0.25044646979980395,0.22792954842249558,0.4661242365837097,0.4935874044895172,0.3416156768798828,0.7774491906166077,0.2225508689880371,0.539319634437561,0.46068042516708374,0.6942262066880535,0.6666666666666666,0.7368421052631579,0.7777777777777778,0.7,0.6411483253588517,0.6388888888888888,0.6499999999999999,0.6499999999999999,0.56,0.24530592608033863,0.17105364004770918,0.4547851085662842,0.4935874044895172,0.3416156768798828,0.7774491906166077,0.2225508689880371,0.539319634437561,0.46068042516708374,-0.0568759083747864,0.0,-0.005140543719465318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.0,-0.01125840864468075,0.0,-0.011339128017425537,0.0,0.0
0,3,6,"[3, 5, 14]","[0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",3,15,1,0.7165383051371808,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.2551044232109891,0.18319636583328247,0.4743311405181885,0.49861496686935425,0.3361089825630188,0.787983238697052,0.21201688051223755,0.5397988557815552,0.4602012038230896,0.7097566637130511,0.6666666666666666,0.7058823529411765,0.75,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.574074074074074,0.2516166951077068,0.16176893711090093,0.4661813974380493,0.49861496686935425,0.3361089825630188,0.787983238697052,0.21201688051223755,0.5397988557815552,0.4602012038230896,-0.021427428722381542,0.0,-0.003487728103282295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01851851851851838,0.0,0.0,0.0,-0.006781641424129625,0.0,-0.00814974308013916,0.0,0.0
0,6,1,"[2, 3, 5, 10, 14, 17]","[0, 1, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16]",6,12,1,0.6562170237903553,0.75,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.7482517482517483,0.75,0.7571428571428571,0.7571428571428571,0.6857142857142857,0.2264418383739386,0.2851928273836772,0.4456762969493866,0.4948960840702057,0.3415793180465698,0.7770177125930786,0.2229822278022766,0.5398235321044922,0.46017640829086304,0.6554115512524437,0.75,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.7482517482517483,0.75,0.7571428571428571,0.7571428571428571,0.6857142857142857,0.22611753666688714,0.22960015137990317,0.44202640652656555,0.4948960840702057,0.3415793180465698,0.7770177125930786,0.2229822278022766,0.5398235321044922,0.46017640829086304,-0.055592676003774016,0.0,-0.000324301707051472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008054725379116334,0.0,-0.003649890422821045,0.0,0.0
0,6,2,"[0, 6, 7, 11, 12, 16]","[1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 15, 17]",6,12,1,0.7767328434484901,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.5804195804195804,0.5833333333333333,0.5857142857142856,0.5857142857142856,0.5142857142857142,0.2829675444465489,0.2552465399106344,0.5325177907943726,0.48224058747291565,0.3536863327026367,0.7616275548934937,0.23837238550186157,0.5309996008872986,0.4690003991127014,0.7714527972232491,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.5804195804195804,0.5833333333333333,0.5857142857142856,0.5857142857142856,0.5142857142857142,0.28014492005173847,0.34632441898187,0.5301784873008728,0.48224058747291565,0.3536863327026367,0.7616275548934937,0.23837238550186157,0.5309996008872986,0.4690003991127014,0.0910778790712356,0.0,-0.002822624394810458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005280046225241031,0.0,-0.002339303493499756,0.0,0.0
0,6,3,"[1, 4, 8, 9, 13, 15]","[0, 2, 3, 5, 6, 7, 10, 11, 12, 14, 16, 17]",6,12,1,0.6340796675431901,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.625,0.6571428571428571,0.6666666666666667,0.6875,0.6875,0.6875,0.22087607358407504,0.17813526590665182,0.4196740984916687,0.49833327531814575,0.331207275390625,0.8039740920066833,0.19602590799331665,0.5336112976074219,0.46638864278793335,0.6403948739634653,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.625,0.6571428571428571,0.6666666666666667,0.6875,0.6875,0.71875,0.22315069775936905,0.209519033630689,0.423240602016449,0.49833327531814575,0.331207275390625,0.8039740920066833,0.19602590799331665,0.5336112976074219,0.46638864278793335,0.03138376772403717,0.0,0.0022746241752940044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.006315206420275166,0.0,0.0035665035247802734,0.0,0.0
0,9,1,"[0, 4, 7, 8, 9, 10, 11, 14, 16]","[1, 2, 3, 5, 6, 12, 13, 15, 17]",9,9,1,0.8692529033920622,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.5,0.5,0.4444444444444445,0.32652211024484135,0.4657005005412631,0.6469441056251526,0.4835700988769531,0.34411704540252686,0.7857357859611511,0.21426409482955933,0.5260299444198608,0.4739699959754944,0.8878221198699329,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.5,0.5,0.4444444444444445,0.334382888308381,0.4143003622690836,0.6672034859657288,0.4835700988769531,0.34411704540252686,0.7857357859611511,0.21426409482955933,0.5260299444198608,0.4739699959754944,-0.051400138272179485,0.0,0.00786077806353963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018569216477870687,0.0,0.020259380340576172,0.0,0.0
